Arquivo,Real_mm2,IA_mm2,Erro_Abs_mm2,Erro_Perc,N_Colonias,Px_Escala,Fator_Conv
d1_t4_80uL_r1,70.97,75.00909401580334,4.039094015803343,5.69126957278194,1,1271440.5,0.001258
d1_t4_80uL_r2,69.2,77.71796856288314,8.51796856288314,12.30920312555367,1,1262997.5,0.001267
d1_t4_80uL_r3,62.36,70.83500940046453,8.475009400464529,13.590457665914895,1,1265363.0,0.001264
d1_t4_80uL_r4,63.71,73.62199622414538,9.911996224145376,15.557991248069966,1,1269381.5,0.00126
d1_t4_80uL_r5,69.6,72.54827083513354,2.948270835133542,4.236021314847043,1,1255649.5,0.001274
d1_t5_100uL_r1,95.72,111.49653553748337,15.776535537483369,16.48196357864957,1,1273718.5,0.001256
d1_t5_100uL_r2,68.45,72.69661873823367,4.246618738233664,6.2039718600930085,1,1276417.0,0.001254
d1_t5_100uL_r3,63.85,76.60791754211354,12.757917542113539,19.98107680832191,1,1289579.5,0.001241
d1_t5_100uL_r4,89.0,158.29822739937168,69.29822739937168,77.8631768532266,2,1263200.5,0.001267
d1_t5_100uL_r5,80.54,89.27152808451301,8.731528084513002,10.841231791051653,1,1268964.5,0.001261
d1_t5_20uL_r1,66.84,69.65123398699662,2.811233986996612,4.205915599935087,1,1259211.0,0.001271
d1_t5_20uL_r2,75.0,74.6299039228187,0.37009607718130155,0.49346143624173544,1,1251702.0,0.001278
d1_t5_20uL_r3,63.49,71.46961343637432,7.979613436374315,12.568299632027585,1,1250635.0,0.001279
d1_t5_20uL_r4,79.0,83.73791309675666,4.737913096756657,5.997358350324882,1,1245304.5,0.001285
d1_t5_20uL_r5,65.37,70.81514151326348,5.445141513263479,8.329725429498973,1,1250218.5,0.00128
d1_t5_40uL_r1,73.74,72.38280734107732,1.3571926589226706,1.8405107932230416,1,1245566.5,0.001285
d1_t5_40uL_r2,66.2,76.53690086395686,10.336900863956856,15.61465387304661,1,1243175.5,0.001287
d1_t5_40uL_r3,71.53,76.95478549044478,5.424785490444776,7.583930505305153,1,1262216.5,0.001268
d1_t5_40uL_r4,67.71,71.95866626367092,4.248666263670927,6.274798794374431,1,1262213.5,0.001268
d1_t5_40uL_r5,77.5,79.44968101021117,1.9496810102111652,2.515717432530536,1,1258034.0,0.001272
d1_t5_60uL_r1,78.2,89.72617082851598,11.526170828515973,14.739348885570298,1,1246361.0,0.001284
d1_t5_60uL_r2,69.69,73.96070609386393,4.270706093863936,6.128147645091026,1,1260399.0,0.001269
d1_t5_60uL_r3,89.47,84.85666088447272,4.613339115527282,5.156297211945101,1,1256443.5,0.001273
d1_t5_60uL_r4,72.19,76.09014234290893,3.9001423429089357,5.402607484289979,1,1244986.5,0.001285
d1_t5_60uL_r5,93.3,97.73377070713921,4.433770707139217,4.752165816869472,1,1260706.5,0.001269
d1_t5_80uL_r1,75.98,97.59188245540773,21.611882455407724,28.444172749944357,1,1244021.5,0.001286
d1_t5_80uL_r2,68.65,78.11616762958693,9.46616762958692,13.78902786538517,1,1245949.5,0.001284
d1_t5_80uL_r3,129.86,147.0336548890049,17.173654889004894,13.224745794705752,1,1258569.0,0.001271
d1_t5_80uL_r4,72.63,75.44035799637513,2.8103579963751315,3.869417591043827,1,1246940.0,0.001283
d1_t5_80uL_r4B,72.19,72.80296490220722,0.6129649022072243,0.8490994628164904,1,1245235.0,0.001285
d1_t5_80uL_r5,69.75,78.90383073518045,9.153830735180449,13.123771663341147,1,1249734.0,0.00128
d1_t6_0uL_r1,50.85,60.98080378431265,10.130803784312647,19.922917963250043,1,1256133.0,0.001274
d1_t6_0uL_r2,109.24,119.18161248064784,9.941612480647848,9.10070714083472,1,1259550.0,0.00127
d1_t6_0uL_r3,93.11,98.07659475104887,4.9665947510488735,5.334115294865077,1,1250516.5,0.001279
d1_t6_0uL_r4,88.23,83.00207227449087,5.227927725509133,5.925340275993577,1,1260209.5,0.00127
d1_t6_0uL_r5,132.78,141.1091886486193,8.329188648619294,6.272924121568982,1,1307929.0,0.001223
d1_t6_0uL_r6,233.14,244.8640590159299,11.724059015929924,5.028763410796056,1,1244952.0,0.001285
d1_t6_0uL_r7,68.56,75.32834708407228,6.768347084072275,9.87215152285921,1,1245024.0,0.001285
d2_t2_100uL_r1,323.99,328.4941465294302,4.504146529430216,1.3902115896880198,1,1258655.0,0.001271
d2_t2_100uL_r2,452.7,458.17431827215285,5.474318272152857,1.2092596139060874,1,1278076.0,0.001252
d2_t2_100uL_r3,608.33,627.7174458613376,19.387445861337596,3.1869948648492747,1,1265131.0,0.001265
d2_t2_100uL_r4,797.2,766.214574285684,30.98542571431608,3.886781951118424,1,1271163.5,0.001259
d2_t2_100uL_r5,706.09,680.9758003282913,25.114199671708775,3.556798661885705,1,1269604.0,0.00126
d2_t2_20uL_r1,838.13,823.8657385945992,14.264261405400816,1.7019151450730574,1,1278133.5,0.001252
d2_t2_20uL_r2,840.35,818.5134878302131,21.836512169786943,2.598502072920443,1,1254890.5,0.001275
d2_t2_20uL_r3,821.31,844.3239317157869,23.013931715786953,2.802100512082765,1,1251504.5,0.001278
d2_t2_20uL_r4,695.45,659.6867587180412,35.76324128195881,5.142460461853305,1,1260274.5,0.00127
d2_t2_20uL_r5,756.4,749.6608352736099,6.739164726390072,0.8909525021668524,1,1254331.5,0.001276
d2_t2_40uL_r1,839.75,801.8436312253124,37.90636877468762,4.514006403654376,1,1279865.5,0.00125
d2_t2_40uL_r2,337.0,347.5101314804516,10.510131480451605,3.1187333769886068,1,1278441.0,0.001252
d2_t2_40uL_r3,659.52,684.648738671919,25.128738671918995,3.8101556695655923,1,1252529.0,0.001277
d2_t2_40uL_r4,535.82,534.3532186040281,1.466781395971907,0.2737451748669155,1,1284066.0,0.001246
