Arquivo,Real_mm2,IA_mm2,Erro_Abs_mm2,Erro_Perc,N_Colonias,Px_Escala,Fator_Conv
d1_t4_60uL_r3,68.51,73.88834482247542,5.3783448224754125,7.8504522295656285,1,1254953.0,0.001275
d1_t4_60uL_r4,64.04,68.82262202275604,4.78262202275603,7.4681792984947375,1,1267048.5,0.001263
d1_t4_60uL_r5,68.11,81.2764085933212,13.166408593321194,19.331094689944493,1,1265331.5,0.001264
d1_t4_80uL_r1,70.97,75.5809396440988,4.610939644098806,6.497026411298867,1,1268161.0,0.001262
d1_t4_80uL_r2,69.2,76.92873251802675,7.728732518026746,11.168688609865239,1,1260834.5,0.001269
d1_t4_80uL_r3,62.36,67.4033491193859,5.043349119385894,8.08747453397353,1,1259973.0,0.00127
d1_t4_80uL_r4,63.71,71.52289242953064,7.812892429530642,12.263212100974167,1,1267253.0,0.001263
d1_t4_80uL_r5,69.6,82.16262065516379,12.562620655163798,18.04974232063764,1,1249687.5,0.00128
d1_t5_100uL_r1,95.72,98.34290593744643,2.6229059374464327,2.7401858936966494,1,1274731.5,0.001255
d1_t5_100uL_r2,68.45,70.10904903793684,1.659049037936839,2.42373855067471,1,1281854.5,0.001248
d1_t5_100uL_r3,63.85,73.14445803728147,9.294458037281466,14.556707967551239,1,1287851.5,0.001242
d1_t5_100uL_r4,89.0,166.04108484714976,77.04108484714976,86.56301668219074,2,1266501.0,0.001263
d1_t5_100uL_r5,80.54,88.15589090405648,7.615890904056471,9.456035391180121,1,1271248.0,0.001259
d1_t5_20uL_r1,66.84,69.57043899048334,2.7304389904833357,4.0850373885148645,1,1278968.5,0.001251
d1_t5_20uL_r2,75.0,77.51543321125428,2.515433211254276,3.353910948339035,1,1269259.5,0.001261
d1_t5_20uL_r3,63.49,71.1665873075244,7.676587307524393,12.09101796743486,1,1263244.5,0.001267
d1_t5_20uL_r4,79.0,83.335652305902,4.335652305902002,5.4881674758253185,1,1264928.0,0.001265
d1_t5_20uL_r5,65.37,71.80452259316462,6.4345225931646155,9.843234806737975,1,1262550.0,0.001267
d1_t5_40uL_r1,73.74,70.19501824402496,3.54498175597503,4.807406775122091,1,1264112.5,0.001266
d1_t5_40uL_r2,66.2,75.6735497800968,9.473549780096803,14.310498157245927,1,1266239.0,0.001264
d1_t5_40uL_r3,71.53,76.20658796223097,4.676587962230968,6.537939273355191,1,1274430.5,0.001255
d1_t5_40uL_r4,67.71,71.89797238282631,4.187972382826317,6.1851608076005276,1,1279457.5,0.001251
d1_t5_40uL_r5,77.5,70.36858880596107,7.131411194038932,9.201820895534105,1,1273329.5,0.001257
d1_t5_60uL_r1,78.2,88.368494888806,10.168494888805995,13.003190394892577,1,1268099.0,0.001262
d1_t5_60uL_r2,69.69,72.46519369866516,2.775193698665163,3.982197874393978,1,1274841.0,0.001255
d1_t5_60uL_r3,89.47,95.59483143899496,6.12483143899496,6.845681724594792,1,1269792.5,0.00126
d1_t5_60uL_r4,72.19,65.20552645758559,6.984473542414406,9.67512611499433,1,1264788.5,0.001265
d1_t5_60uL_r5,93.3,102.0098165848618,8.709816584861798,9.335280369626792,1,1277430.0,0.001253
d1_t5_80uL_r1,75.98,87.10757625968533,11.127576259685327,14.645401763207852,1,1267380.0,0.001262
d1_t5_80uL_r2,68.65,68.1636670026396,0.4863329973604067,0.7084238854485166,1,1262502.5,0.001267
d1_t5_80uL_r3,129.86,139.02215854920613,9.162158549206112,7.055412405056299,1,1275963.5,0.001254
d1_t5_80uL_r4,72.63,74.14992837463822,1.5199283746382264,2.092700502049052,1,1264217.0,0.001266
d1_t5_80uL_r4B,72.19,72.28403548462504,0.09403548462503863,0.13026109520021975,1,1261955.0,0.001268
d1_t5_80uL_r5,69.75,77.50928525866937,7.759285258669365,11.124423309920237,1,1269081.5,0.001261
d1_t6_0uL_r1,50.85,72.99028275612883,22.140282756128833,43.540379068099966,1,1250972.0,0.001279
d1_t6_0uL_r2,109.24,128.25908661648052,19.01908661648052,17.410368561406557,1,1255858.0,0.001274
d1_t6_0uL_r3,93.11,97.69759524826787,4.587595248267874,4.927070398741138,1,1242831.0,0.001287
d1_t6_0uL_r4,88.23,86.19869563573329,2.031304364266717,2.302283083153935,1,1256167.5,0.001274
d1_t6_0uL_r5,132.78,129.3704217100232,3.4095782899767926,2.567840254538931,1,1308280.5,0.001223
d1_t6_0uL_r6,233.14,191.52200099341812,41.61799900658187,17.851076180227277,1,1243182.5,0.001287
d1_t6_0uL_r7,68.56,72.61735818801364,4.057358188013637,5.917967018689669,1,1247250.0,0.001283
d2_t2_100uL_r1,323.99,324.5044177526378,0.5144177526377689,0.15877581179597175,1,1254484.0,0.001275
d2_t2_100uL_r2,452.7,458.2742512047392,5.574251204739198,1.2313344830437813,1,1268220.5,0.001262
d2_t2_100uL_r3,608.33,633.0865857351456,24.756585735145563,4.069598036451525,1,1261478.0,0.001268
d2_t2_100uL_r4,797.2,775.929080671722,21.27091932827807,2.668203628735332,1,1267637.5,0.001262
d2_t2_100uL_r5,706.09,677.206187761031,28.883812238969085,4.090670061744124,1,1263979.0,0.001266
d2_t2_20uL_r1,838.13,830.9689376815764,7.1610623184235465,0.8544094971452575,1,1266856.5,0.001263
d2_t2_20uL_r2,840.35,822.7219890074703,17.628010992529767,2.0976986960825568,1,1253851.5,0.001276
d2_t2_20uL_r3,821.31,826.339245082496,5.029245082496004,0.6123443136569633,1,1258031.5,0.001272
d2_t2_20uL_r4,695.45,573.4556189325364,121.99438106746368,17.541790361271648,1,1256239.5,0.001274
d2_t2_20uL_r5,756.4,757.5041804428605,1.1041804428605246,0.1459783768985358,1,1247774.5,0.001282
d2_t2_40uL_r1,839.75,851.546356938472,11.796356938471945,1.4047462862127948,1,1273331.5,0.001257
d2_t2_40uL_r2,337.0,353.8761851864827,16.8761851864827,5.007770085009704,1,1270211.5,0.00126
d2_t2_40uL_r3,659.52,662.7523709133771,3.232370913377167,0.4901096120477267,1,1247989.5,0.001282
d2_t2_40uL_r4,535.82,549.1578111111985,13.337811111198448,2.489233532006727,1,1271330.0,0.001259
d2_t2_40uL_r5,544.32,455.2890420607768,89.03095793922324,16.35636352498957,1,1272064.0,0.001258
d2_t2_60uL_r1,591.32,604.8930983133475,13.573098313347487,2.2953896897360964,1,1281621.5,0.001248
d2_t2_60uL_r2,695.47,683.3503975185544,12.119602481445668,1.7426492129704614,1,1256042.0,0.001274
d2_t2_60uL_r3,516.93,548.9047181040373,31.97471810403738,6.185502505955812,1,1268189.5,0.001262
d2_t2_60uL_r4,855.99,842.3416178645651,13.648382135434872,1.5944557921745433,1,1268388.0,0.001261
d2_t2_60uL_r5,668.68,674.0210108205009,5.341010820500969,0.7987394299965558,1,1256781.0,0.001273
d2_t2_80uL_r1,688.33,681.5499790156831,6.780020984316934,0.9849957119865376,1,1279527.0,0.00125
d2_t2_80uL_r2,650.97,669.820323882331,18.85032388233094,2.8957285101204264,1,1287288.5,0.001243
d2_t2_80uL_r3,548.05,518.0104619315989,30.039538068401043,5.48116742421331,1,1264776.0,0.001265
d2_t2_80uL_r4,475.16,466.4140812135413,8.74591878645873,1.8406260599500652,1,1273100.5,0.001257
d2_t2_80uL_r5,712.92,735.5238020373197,22.603802037319724,3.1705944618357913,1,1278493.5,0.001251
d2_t3_100uL_r1,49.39,54.12002524890698,4.730025248906976,9.576888537977275,1,1291145.0,0.001239
d2_t3_100uL_r2,77.49,81.60661853401355,4.116618534013554,5.312451327930771,1,1274602.5,0.001255
d2_t3_100uL_r3,65.08,60.662375035865104,4.417624964134895,6.787991647410717,1,1286069.0,0.001244
d2_t3_100uL_r4,64.19,67.59726309719004,3.4072630971900395,5.308090196588315,1,1293579.0,0.001237
d2_t3_100uL_r5,52.85,54.70821520937815,1.8582152093781517,3.5160174255026524,1,1286607.5,0.001244
d2_t3_20uL_r1,75.92,69.22260463246747,6.697395367532536,8.821648271249389,1,1273792.0,0.001256
d2_t3_20uL_r2,62.03,69.57652047369152,7.5465204736915155,12.165920479915389,1,1270911.5,0.001259
d2_t3_20uL_r3,58.3,63.16136179186881,4.861361791868816,8.33852794488648,1,1266052.5,0.001264
d2_t3_20uL_r4,46.53,44.2646454698548,2.2653545301452027,4.868589147099081,1,1286498.5,0.001244
d2_t3_20uL_r5,64.35,72.75135499329689,8.401354993296891,13.055718715302087,1,1304619.0,0.001226
d2_t3_40uL_r1,71.49,70.90587571677239,0.5841242832276095,0.8170713151875919,1,1300360.5,0.00123
d2_t3_40uL_r2,63.79,71.9063792257325,8.116379225732494,12.72359182588571,1,1285783.0,0.001244
d2_t3_40uL_r3,51.65,57.38545741741779,5.735457417417791,11.10446741029582,1,1301612.0,0.001229
d2_t3_40uL_r4,64.9,70.3807181273611,5.480718127361101,8.444866143853776,1,1274565.0,0.001255
d2_t3_40uL_r5,58.45,64.70700332744906,6.2570033274490555,10.704881655173747,1,1275151.0,0.001255
d2_t3_60uL_r1,52.41,59.065265708995256,6.655265708995259,12.6984653863676,1,1293972.0,0.001237
d2_t3_60uL_r2,56.62,60.544948489520806,3.9249484895208084,6.932088466126472,1,1283185.5,0.001247
d2_t3_60uL_r3,63.92,62.74314041564834,1.1768595843516607,1.8411445312134864,1,1298092.5,0.001233
d2_t3_60uL_r4,50.24,58.5233290289783,8.2833290289783,16.487517971692476,1,1274678.0,0.001255
d2_t3_60uL_r5,88.94,92.44911195175499,3.5091119517549885,3.945482293405654,1,1281293.0,0.001249
d2_t3_80uL_r1,63.8,70.91451169235728,7.114511692357283,11.151272245074113,1,1309103.0,0.001222
d2_t3_80uL_r2,56.89,64.54613669712882,7.656136697128815,13.45778994046197,1,1288703.0,0.001242
d2_t3_80uL_r3,55.94,62.841129770764255,6.901129770764257,12.33666387337193,1,1271638.5,0.001258
d2_t3_80uL_r4,67.15,76.14491358940332,8.99491358940331,13.39525478689994,1,1305164.0,0.001226
d2_t3_80uL_r5,66.61,71.98159323845898,5.371593238458985,8.064244465484139,1,1290830.0,0.00124
d2_t4_100uL_r1,126.15,131.71693583087452,5.566935830874513,4.4129495290325105,1,1286358.5,0.001244
d2_t4_100uL_r2,205.96,230.76600186550064,24.806001865500633,12.044087136094694,1,1260251.5,0.00127
d2_t4_100uL_r3,243.09,185.544067664432,57.54593233556801,23.67268597456416,1,1275884.5,0.001254
d2_t4_100uL_r4,264.67,249.62874783740455,15.04125216259547,5.68302118207408,1,1260060.0,0.00127
d2_t4_100uL_r5,224.28,241.72065449596866,17.44065449596866,7.776286113772364,1,1263170.5,0.001267
d2_t4_100uL_r6,253.18,259.4565267107548,6.276526710754808,2.4790768270616983,1,1268066.0,0.001262
d2_t4_20uL_r1,286.82,314.1773708394638,27.357370839463783,9.538167087184918,1,1270299.0,0.00126
d2_t4_20uL_r2,330.32,338.5625064812721,8.24250648127213,2.4953095426471696,1,1258433.5,0.001271
d2_t4_20uL_r3,132.06,135.73371453300524,3.6737145330052385,2.7818525920076014,1,1291711.5,0.001239
d2_t4_20uL_r4,281.14,281.594876316487,0.45487631648700244,0.1617970820541376,1,1294069.0,0.001236
d2_t4_20uL_r5,203.64,229.66413956915994,26.024139569159956,12.77948319051265,1,1264692.0,0.001265
d2_t4_40uL_r1,206.67,204.89238209636588,1.777617903634109,0.8601238223419506,1,1268748.0,0.001261
d2_t4_40uL_r2,241.63,253.7338855435938,12.103885543593805,5.0092643891875195,1,1268116.0,0.001262
d2_t4_40uL_r3,325.14,347.500648148479,22.360648148479015,6.87723692823984,1,1259356.5,0.00127
d2_t4_40uL_r4,131.18,148.7977023675621,17.61770236756209,13.430174087179514,1,1269132.5,0.001261
d2_t4_40uL_r5,278.27,299.64126564320065,21.371265643200672,7.68004658899654,1,1282146.5,0.001248
d2_t4_60uL_r1,414.7,433.7045748117319,19.004574811731914,4.582728433019511,1,1263822.5,0.001266
d2_t4_60uL_r2,215.11,220.73900807949758,5.6290080794975665,2.6168044625993985,1,1267158.0,0.001263
d2_t4_60uL_r3,266.93,282.8167452615408,15.886745261540796,5.95165221651399,1,1262805.0,0.001267
d2_t4_60uL_r4,328.96,332.26403541054117,3.3040354105411893,1.0043881962977836,1,1285267.0,0.001245
d2_t4_60uL_r5,297.45,293.0895423506029,4.360457649397063,1.4659464277683856,1,1274698.5,0.001255
d2_t4_80uL_r1,183.42,194.1638128641506,10.743812864150613,5.85749256577833,1,1268191.0,0.001262
d2_t4_80uL_r2,209.11,218.5224864022153,9.41248640221528,4.50121295118133,1,1261051.0,0.001269
d2_t4_80uL_r3,55.91,57.74801144453972,1.838011444539724,3.287446690287469,1,1274669.0,0.001255
d2_t4_80uL_r4,282.34,276.51674868511907,5.823251314880906,2.0624960384220823,1,1279488.5,0.00125
d2_t4_80uL_r5,156.52,171.80857946404797,15.288579464047956,9.767812077720391,1,1271326.5,0.001259
d2_t5_100uL_r1,497.3,533.651728171434,36.35172817143399,7.309818655023927,1,1298178.5,0.001232
d2_t5_100uL_r2,527.37,557.4365375586809,30.06653755868092,5.701222587306999,1,1298228.5,0.001232
d2_t5_100uL_r3,743.66,748.2331500793672,4.573150079367224,0.6149517359233015,1,1269731.5,0.00126
d2_t5_100uL_r4,681.08,700.9289999486566,19.84899994865657,2.9143419199883374,1,1265985.0,0.001264
d2_t5_100uL_r5,674.32,713.7725196311171,39.45251963111707,5.850711773507692,1,1298894.5,0.001232
d2_t5_20uL_r1,497.64,531.5912673506502,33.951267350650255,6.822455459900782,1,1275420.5,0.001254
d2_t5_20uL_r2,487.46,445.3510118170658,42.10898818293418,8.638449961624376,1,1269943.0,0.00126
d2_t5_20uL_r3,557.74,589.9983132558476,32.25831325584761,5.78375466271876,1,1274645.0,0.001255
d2_t5_20uL_r4,581.21,601.8659295902582,20.65592959025821,3.55395288970565,1,1280916.5,0.001249
d2_t5_20uL_r5,455.18,453.80179052783603,1.3782094721639737,0.30278339825211426,1,1265772.0,0.001264
d2_t5_40uL_r1,412.06,450.1367122268815,38.07671222688151,9.240574728651534,1,1266529.0,0.001263
d2_t5_40uL_r2,525.12,590.4797635778228,65.35976357782283,12.446633831852306,1,1300724.0,0.00123
d2_t5_40uL_r3,480.78,478.19791804808165,2.582081951918326,0.5370610158322572,1,1285668.5,0.001244
d2_t5_40uL_r4,432.37,420.1956108782719,12.174389121728098,2.8157340059967386,1,1284744.5,0.001245
d2_t5_40uL_r5,411.13,432.4607486589965,21.330748658996527,5.188322102253917,1,1302662.5,0.001228
d2_t5_60uL_r1,466.05,558.4716783912271,92.42167839122709,19.830850421891878,1,1261881.0,0.001268
d2_t5_60uL_r2,504.47,508.3121661974732,3.842166197473148,0.7616243180908969,1,1286782.5,0.001243
d2_t5_60uL_r3,393.24,404.1019510159989,10.861951015998898,2.762168399959032,1,1301527.0,0.001229
d2_t5_60uL_r4,410.2,434.5893533165759,24.38935331657592,5.945722407746446,1,1273467.0,0.001256
d2_t5_60uL_r5,559.85,595.9673120991118,36.117312099111814,6.4512480305638675,1,1287999.5,0.001242
d2_t5_80uL_r1,489.1,519.8804642806989,30.78046428069888,6.293286501880776,1,1271084.5,0.001259
d2_t5_80uL_r2,419.92,419.59196129813796,0.32803870186205586,0.07811933269719372,1,1284486.0,0.001246
d2_t5_80uL_r3,614.27,598.7166906182612,15.553309381738813,2.5319988574631376,1,1290102.0,0.00124
d2_t5_80uL_r4,211.91,220.92833841627666,9.018338416276663,4.255739897256696,1,1294689.5,0.001236
d2_t5_80uL_r5,355.17,371.63556409464985,16.465564094649835,4.635967028366651,1,1297561.5,0.001233
d2_t6_0uL_r1,639.52,684.0932104479415,44.573210447941506,6.969791476097933,1,1242350.0,0.001288
d2_t6_0uL_r2,659.52,683.0494009049602,23.529400904960198,3.567655401649715,1,1258398.0,0.001271
d2_t6_0uL_r3,528.46,565.2755979728984,36.81559797289833,6.966581760757356,1,1246607.5,0.001283
d2_t6_0uL_r4,448.67,461.84692580100244,13.176925801002426,2.9368858628841745,1,1259141.0,0.001271
d2_t6_0uL_r5,1065.27,1075.529102440011,10.25910244001102,0.9630518497668215,1,1245978.0,0.001284
d2_t6_0uL_r6,1176.27,1254.2449029734184,77.97490297341847,6.628996996728512,1,1253574.0,0.001276
d2_t6_0uL_r7,1167.91,1227.4765086878172,59.56650868781708,5.100265319058581,1,1250515.5,0.001279
d3_t2_100uL_r1,1240.28,1275.3169021825702,35.0369021825702,2.8249187427492344,1,1296338.5,0.001234
d3_t2_100uL_r2,1423.62,1469.135906413238,45.5159064132381,3.1971949265420623,1,1270863.5,0.001259
d3_t2_100uL_r3,1892.28,1897.0995996269642,4.819599626964191,0.2546980165178616,1,1280306.0,0.00125
d3_t2_100uL_r4,1821.74,1934.0079216451873,112.26792164518724,6.1626753348549865,1,1288242.5,0.001242
d3_t2_100uL_r5,1840.43,1842.332839092239,1.9028390922389917,0.10339100602788434,1,1262204.5,0.001268
d3_t2_20uL_r1,1845.86,2011.527033326711,165.66703332671113,8.975059502167614,1,1270977.5,0.001259
d3_t2_20uL_r2,1989.54,2119.244658024277,129.70465802427725,6.519328991841192,1,1299332.0,0.001231
d3_t2_20uL_r3,2054.12,2280.226931445441,226.1069314454412,11.007484053776858,1,1311233.0,0.00122
d3_t2_20uL_r4,1943.47,2050.642873937309,107.17287393730908,5.514511360469113,1,1292944.0,0.001237
d3_t2_20uL_r5,1810.8,1998.8532297604795,188.05322976047955,10.385091106719656,1,1278198.5,0.001252
d3_t2_40uL_r1,1916.62,2020.4471078852089,103.82710788520899,5.417198395363139,1,1292730.5,0.001238
d3_t2_40uL_r2,1175.19,1211.2768440517452,36.086844051745175,3.070724227720213,1,1275445.5,0.001254
d3_t2_40uL_r3,1711.6,1756.7400524219167,45.140052421916835,2.6373014969570483,1,1285149.5,0.001245
d3_t2_40uL_r4,1406.02,1426.7596586287116,20.739658628711595,1.4750614236434472,1,1297531.5,0.001233
d3_t2_40uL_r5,1556.53,1608.2723996897616,51.74239968976167,3.324214739822661,1,1278371.5,0.001252
d3_t2_60uL_r1,1885.4,1839.2750318870653,46.124968112934766,2.446428774421065,1,1271283.5,0.001259
d3_t2_60uL_r2,1656.85,1718.0874369061082,61.237436906108314,3.696015747117018,1,1294796.5,0.001236
d3_t2_60uL_r3,1552.64,1560.0378386684624,7.397838668462327,0.4764683808521181,1,1272243.5,0.001258
d3_t2_60uL_r4,1989.96,2051.5348911720184,61.5748911720184,3.0942778333242074,1,1285905.5,0.001244
d3_t2_60uL_r5,1552.61,1641.1082231999696,88.49822319996974,5.6999647818814605,1,1279471.5,0.001251
d3_t2_80uL_r1,1762.39,1849.8929869761785,87.50298697617836,4.9650183544038695,1,1270172.5,0.00126
d3_t2_80uL_r2,1638.96,1773.7259960053345,134.7659960053345,8.222653146222878,1,1277704.0,0.001252
d3_t2_80uL_r3,1591.15,1563.9017679047518,27.24823209524834,1.712486698001341,1,1274899.0,0.001255
d3_t2_80uL_r4,1761.64,1629.2972723525688,132.34272764743127,7.512472902944488,1,1267667.5,0.001262
d3_t2_80uL_r5,1921.48,2023.392787474603,101.91278747460296,5.303869281730903,1,1282865.5,0.001247
d3_t3_100uL_r1,72.48,85.53967289124023,13.059672891240226,18.01831248791422,1,1290610.5,0.00124
d3_t3_100uL_r2,55.89,64.36702028604302,8.477020286043015,15.167329193134755,1,1294141.0,0.001236
d3_t3_100uL_r3,61.98,60.138592692681286,1.8414073073187112,2.9709701634700085,1,1289967.0,0.00124
d3_t3_100uL_r4,83.8,89.00176857731002,5.20176857731002,6.20736107077568,1,1293412.5,0.001237
d3_t3_100uL_r5,61.46,69.49064847018207,8.030648470182065,13.06646350501475,1,1292997.0,0.001237
d3_t3_20uL_r1,53.31,61.19534164908599,7.885341649085987,14.791486867540774,1,1290242.0,0.00124
d3_t3_20uL_r2,90.9,97.70743811190827,6.807438111908269,7.488930816180714,1,1299725.0,0.001231
d3_t3_20uL_r3,49.63,56.2192002945941,6.5892002945941,13.276647782780776,1,1292626.0,0.001238
d3_t3_20uL_r4,39.69,43.97182520153662,4.28182520153662,10.78817133166193,1,1283203.5,0.001247
