epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,223.257,0.55622,0.76384,0.52755,0.93323,0,0.99333,0.97713,0.99437,0.87522,0.99333,0.97713,0.99437,0.88554,0.51288,0.71592,0.37459,0.97689,0,0.00150197,0.00150197,0.00150197
12,240.309,0.54103,0.71902,0.49186,0.93529,0,0.98453,0.99074,0.99445,0.87245,0.98453,0.99074,0.99445,0.89417,0.50064,0.68512,0.40722,0.98086,0,0.00148546,0.00148546,0.00148546
13,257.069,0.52829,0.69323,0.4828,0.93242,0,0.98767,0.99067,0.99386,0.86183,0.98767,0.99067,0.99386,0.88038,0.49899,0.73224,0.36757,0.97263,0,0.00146896,0.00146896,0.00146896
14,273.761,0.51184,0.68172,0.43058,0.91558,0,0.995,0.97685,0.993,0.88522,0.995,0.97685,0.993,0.89167,0.44756,0.70281,0.35016,0.94205,0,0.00145246,0.00145246,0.00145246
15,290.702,0.53327,0.70069,0.43119,0.92321,0,0.98746,0.99537,0.99368,0.88592,0.98648,0.99074,0.9935,0.89363,0.49167,0.65332,0.36878,0.96788,0,0.00143595,0.00143595,0.00143595
16,307.294,0.52054,0.68597,0.42656,0.92139,0,0.99559,0.98611,0.99459,0.88211,0.99559,0.98611,0.99459,0.88149,0.47213,0.67074,0.35002,0.968,0,0.00141945,0.00141945,0.00141945
17,323.876,0.51344,0.67532,0.40702,0.9133,0,0.97819,0.99537,0.99373,0.87774,0.97819,0.99537,0.99373,0.88446,0.47696,0.68724,0.35,0.96107,0,0.00140295,0.00140295,0.00140295
18,340.287,0.50107,0.66425,0.38887,0.91511,0,0.99234,0.99489,0.99352,0.87349,0.99234,0.99489,0.99352,0.88011,0.47913,0.72771,0.31488,0.9509,0,0.00138644,0.00138644,0.00138644
19,356.834,0.49283,0.66077,0.39205,0.91213,0,0.98675,0.99074,0.99459,0.87666,0.98675,0.99074,0.99459,0.89714,0.50926,0.66134,0.3461,0.97202,0,0.00136994,0.00136994,0.00136994
20,373.331,0.48921,0.6581,0.37231,0.91203,0,0.97102,0.98511,0.9876,0.87134,0.97102,0.98511,0.9876,0.88409,0.46466,0.66613,0.31109,0.94782,0,0.00135344,0.00135344,0.00135344
21,389.818,0.47767,0.66807,0.36063,0.90498,0,0.99125,0.98611,0.99458,0.8978,0.99125,0.98611,0.99458,0.90012,0.43433,0.65842,0.27969,0.95307,0,0.00133693,0.00133693,0.00133693
22,406.75,0.48962,0.67276,0.36196,0.91662,0,0.99255,0.99418,0.99486,0.8981,0.99255,0.99418,0.99486,0.90115,0.45475,0.66053,0.27459,0.95169,0,0.00132043,0.00132043,0.00132043
23,423.473,0.50362,0.65726,0.35705,0.91107,0,0.98802,0.99445,0.99449,0.89456,0.98802,0.99445,0.99449,0.90345,0.48075,0.63755,0.30087,0.96145,0,0.00130393,0.00130393,0.00130393
24,441.629,0.51265,0.66937,0.35581,0.91355,0,0.98697,0.99021,0.99358,0.88604,0.98697,0.99021,0.99358,0.90016,0.46566,0.65125,0.30279,0.94913,0,0.00128742,0.00128742,0.00128742
25,458.875,0.5213,0.6946,0.36473,0.91092,0,0.99209,0.99537,0.99394,0.88818,0.99209,0.99537,0.99394,0.90033,0.49398,0.65197,0.29618,0.96413,0,0.00127092,0.00127092,0.00127092
26,475.475,0.52492,0.7059,0.36454,0.91127,0,0.9723,0.94444,0.98679,0.87875,0.9723,0.94444,0.98679,0.88412,0.47308,0.658,0.36667,0.96058,0,0.00125442,0.00125442,0.00125442
27,491.914,0.4882,0.68418,0.36653,0.91072,0,0.99819,0.99537,0.995,0.90203,0.99366,0.99691,0.995,0.89784,0.41909,0.65742,0.25905,0.94027,0,0.00123791,0.00123791,0.00123791
28,508.464,0.47394,0.67934,0.32845,0.90977,0,0.98857,0.99537,0.99394,0.91271,0.99315,1,0.995,0.91229,0.41679,0.66569,0.26472,0.9367,0,0.00122141,0.00122141,0.00122141
29,525.146,0.47158,0.64766,0.31995,0.89698,0,0.98346,0.99537,0.99431,0.90262,0.98346,0.99537,0.99431,0.9011,0.44247,0.64868,0.25702,0.93742,0,0.00120491,0.00120491,0.00120491
30,541.574,0.46177,0.62514,0.31073,0.89576,0,0.98932,0.99074,0.99467,0.90537,0.98932,0.99074,0.99467,0.90549,0.43121,0.64662,0.2551,0.93657,0,0.0011884,0.0011884,0.0011884
31,557.993,0.46414,0.63239,0.30662,0.8932,0,0.98145,0.99537,0.99397,0.89609,0.98254,0.99829,0.99398,0.90383,0.43832,0.63332,0.25359,0.94365,0,0.0011719,0.0011719,0.0011719
32,574.307,0.4807,0.64636,0.31718,0.90329,0,0.99652,1,0.995,0.90638,0.99652,1,0.995,0.90518,0.44984,0.65808,0.25732,0.95329,0,0.0011554,0.0011554,0.0011554
33,590.579,0.47337,0.65396,0.30875,0.8953,0,0.98719,0.99537,0.99468,0.89593,0.98719,0.99537,0.99468,0.89529,0.44955,0.68021,0.27706,0.9384,0,0.00113889,0.00113889,0.00113889
34,607.051,0.47635,0.65304,0.30928,0.8901,0,0.98886,0.99284,0.99467,0.90879,0.98886,0.99284,0.99467,0.91521,0.44068,0.64196,0.24588,0.94169,0,0.00112239,0.00112239,0.00112239
35,623.278,0.4685,0.69006,0.3112,0.8997,0,0.99745,0.99074,0.99491,0.90702,0.99274,0.98611,0.99407,0.91555,0.44334,0.6448,0.23929,0.94309,0,0.00110589,0.00110589,0.00110589
36,639.665,0.45575,0.64025,0.29599,0.89372,0,0.99055,0.98148,0.99027,0.90715,0.9953,0.98611,0.9943,0.9052,0.41861,0.67793,0.24125,0.93827,0,0.00108938,0.00108938,0.00108938
37,656.063,0.44701,0.6449,0.2883,0.8983,0,0.9987,0.99473,0.995,0.91392,0.9987,0.99473,0.995,0.91033,0.42217,0.65197,0.2328,0.93518,0,0.00107288,0.00107288,0.00107288
38,672.628,0.45654,0.63537,0.28896,0.88928,0,0.99779,0.99074,0.99495,0.89582,0.99779,0.99074,0.99495,0.89932,0.44537,0.66743,0.25231,0.95429,0,0.00105638,0.00105638,0.00105638
39,689.073,0.4454,0.59507,0.28772,0.8968,0,0.99261,0.99537,0.99463,0.88993,0.98816,0.98658,0.99408,0.89544,0.47082,0.68461,0.26765,0.96941,0,0.00103987,0.00103987,0.00103987
40,705.571,0.46492,0.66491,0.29257,0.90088,0,0.99259,0.99049,0.99468,0.90017,0.99259,0.99049,0.99468,0.91307,0.43756,0.6698,0.24802,0.93883,0,0.00102337,0.00102337,0.00102337
41,721.936,0.47341,0.63654,0.28857,0.89823,0,0.99378,0.98611,0.99468,0.90142,0.99779,0.99074,0.99491,0.90545,0.4589,0.65578,0.25085,0.94643,0,0.00100687,0.00100687,0.00100687
42,738.44,0.45464,0.62007,0.28907,0.88816,0,0.98891,0.98148,0.99468,0.90549,0.98891,0.98148,0.99468,0.90592,0.43765,0.65866,0.25431,0.93825,0,0.000990365,0.000990365,0.000990365
43,754.5,0.48428,0.6621,0.31002,0.90509,0,0.96144,0.96759,0.98731,0.8921,0.96144,0.96759,0.98742,0.89221,0.49301,0.73543,0.3251,0.9849,0,0.000973861,0.000973861,0.000973861
44,770.766,0.45642,0.61573,0.29327,0.89761,0,0.99227,0.99074,0.99491,0.89656,0.99227,0.99074,0.99491,0.89769,0.44947,0.68015,0.2669,0.93589,0,0.000957358,0.000957358,0.000957358
45,787.2,0.45588,0.63062,0.28443,0.88599,0,0.99308,0.99421,0.99486,0.90492,0.99308,0.99421,0.99486,0.91025,0.44351,0.62722,0.24714,0.94344,0,0.000940855,0.000940855,0.000940855
46,803.55,0.4391,0.62404,0.27286,0.88226,0,0.98825,0.99537,0.99482,0.92036,0.98825,0.99537,0.99482,0.92325,0.42413,0.62939,0.22511,0.94703,0,0.000924352,0.000924352,0.000924352
47,820.253,0.44211,0.63153,0.26946,0.88966,0,0.99097,0.97685,0.99318,0.90351,0.99097,0.97685,0.99318,0.91402,0.45562,0.66946,0.26509,0.95199,0,0.000907848,0.000907848,0.000907848
48,836.722,0.43678,0.60916,0.26706,0.88509,0,0.98853,0.99336,0.99453,0.90888,0.98393,0.98873,0.99078,0.91188,0.44375,0.67241,0.22792,0.95007,0,0.000891345,0.000891345,0.000891345
49,853.256,0.43568,0.59306,0.26914,0.88241,0,0.98857,0.99376,0.99477,0.91518,0.98857,0.99376,0.99477,0.92152,0.41466,0.65161,0.22616,0.93557,0,0.000874842,0.000874842,0.000874842
50,869.539,0.4377,0.61585,0.27277,0.87678,0,0.99743,0.99537,0.995,0.91202,0.99743,0.99537,0.995,0.91618,0.44705,0.63212,0.23738,0.95092,0,0.000858338,0.000858338,0.000858338
51,885.874,0.43569,0.60945,0.26696,0.8923,0,0.99711,0.99074,0.99491,0.91853,0.99711,0.99074,0.99491,0.92051,0.43393,0.62451,0.23388,0.94843,0,0.000841835,0.000841835,0.000841835
52,902.153,0.43815,0.62219,0.26748,0.87681,0,0.99673,1,0.995,0.91855,0.99673,1,0.995,0.91917,0.43962,0.64064,0.23219,0.93857,0,0.000825332,0.000825332,0.000825332
53,918.666,0.44151,0.60342,0.26788,0.88337,0,0.99806,1,0.995,0.90536,0.99806,1,0.995,0.90623,0.43536,0.65488,0.23197,0.94052,0,0.000808828,0.000808828,0.000808828
54,935.104,0.4461,0.62575,0.27348,0.8818,0,0.98909,0.98877,0.99463,0.90063,0.98909,0.98877,0.99463,0.90541,0.42933,0.69188,0.23698,0.94148,0,0.000792325,0.000792325,0.000792325
55,951.496,0.42692,0.58584,0.2652,0.88121,0,0.98391,0.99537,0.99378,0.9027,0.9895,0.98611,0.99369,0.90428,0.44117,0.64793,0.24161,0.94838,0,0.000775822,0.000775822,0.000775822
56,967.941,0.44172,0.60928,0.26056,0.89087,0,0.99783,1,0.995,0.90626,0.99783,1,0.995,0.91381,0.4487,0.66048,0.23783,0.95128,0,0.000759318,0.000759318,0.000759318
57,984.338,0.42346,0.60364,0.2569,0.88211,0,0.99335,0.99454,0.99486,0.91935,0.99335,0.99454,0.99486,0.92019,0.42829,0.65142,0.21978,0.93957,0,0.000742815,0.000742815,0.000742815
58,1000.5,0.41971,0.58684,0.25731,0.87464,0,0.99652,0.98148,0.9914,0.91499,0.99652,0.98148,0.9914,0.91598,0.42035,0.65674,0.23007,0.93888,0,0.000726312,0.000726312,0.000726312
59,1016.82,0.41656,0.57819,0.25194,0.87638,0,0.98731,0.99537,0.99472,0.92166,0.98731,0.99537,0.99472,0.92196,0.40224,0.64811,0.20192,0.93244,0,0.000709809,0.000709809,0.000709809
60,1033.47,0.41079,0.56754,0.24883,0.87548,0,0.99228,1,0.99495,0.91951,0.99805,0.99074,0.99491,0.92685,0.41906,0.63804,0.21711,0.92811,0,0.000693305,0.000693305,0.000693305
61,1049.92,0.40071,0.57993,0.24008,0.87196,0,0.98773,0.99537,0.99477,0.91879,0.98773,0.99537,0.99477,0.918,0.43448,0.64112,0.21554,0.94133,0,0.000676802,0.000676802,0.000676802
62,1066.17,0.40801,0.5726,0.24976,0.8727,0,0.99638,0.99537,0.995,0.9174,0.99638,0.99537,0.995,0.91981,0.41948,0.64074,0.22625,0.93701,0,0.000660299,0.000660299,0.000660299
63,1082.7,0.43508,0.60536,0.26073,0.88825,0,0.98739,0.99034,0.99377,0.91123,0.98739,0.99034,0.99377,0.91359,0.43319,0.69434,0.24101,0.9382,0,0.000643795,0.000643795,0.000643795
64,1099.12,0.40966,0.59232,0.25008,0.86832,0,0.99596,0.99915,0.995,0.91693,0.99596,0.99915,0.995,0.91775,0.41593,0.65045,0.21828,0.93,0,0.000627292,0.000627292,0.000627292
65,1115.62,0.41952,0.58273,0.25421,0.88064,0,0.98777,0.99528,0.99481,0.91289,0.98777,0.99528,0.99481,0.9215,0.42366,0.65215,0.21144,0.9373,0,0.000610789,0.000610789,0.000610789
66,1131.89,0.41769,0.56932,0.25312,0.86973,0,0.99783,0.99935,0.995,0.91552,0.99783,0.99935,0.995,0.91998,0.42919,0.6547,0.21982,0.93583,0,0.000594286,0.000594286,0.000594286
67,1148.32,0.39957,0.55839,0.24045,0.85914,0,0.99829,0.99537,0.995,0.92175,0.99829,0.99537,0.995,0.92267,0.41481,0.63744,0.20941,0.92943,0,0.000577782,0.000577782,0.000577782
68,1164.87,0.39229,0.5668,0.23324,0.86266,0,0.98939,0.99276,0.99477,0.91768,0.98939,0.99276,0.99477,0.91762,0.41562,0.6348,0.2035,0.93639,0,0.000561279,0.000561279,0.000561279
69,1181.43,0.40543,0.59997,0.23827,0.87929,0,0.9984,0.99494,0.995,0.91979,0.9984,0.99494,0.995,0.92534,0.41897,0.64188,0.20829,0.91989,0,0.000544776,0.000544776,0.000544776
70,1198.13,0.4037,0.57664,0.23556,0.86979,0,0.99758,1,0.995,0.92395,0.99758,1,0.995,0.92535,0.40588,0.63589,0.19714,0.92485,0,0.000528272,0.000528272,0.000528272
71,1214.82,0.38836,0.55811,0.22808,0.882,0,0.99356,1,0.995,0.92351,0.99356,1,0.995,0.92637,0.41109,0.63303,0.19983,0.92616,0,0.000511769,0.000511769,0.000511769
72,1231.43,0.40321,0.57906,0.23622,0.87539,0,0.99214,1,0.99495,0.92654,0.99214,1,0.99495,0.9287,0.41233,0.63108,0.1924,0.9366,0,0.000495266,0.000495266,0.000495266
73,1247.83,0.3974,0.56448,0.23281,0.86481,0,0.99329,1,0.99491,0.92273,0.99329,1,0.99491,0.9218,0.42062,0.62839,0.20411,0.93226,0,0.000478762,0.000478762,0.000478762
74,1264.05,0.38726,0.57515,0.23477,0.86145,0,0.98846,0.99537,0.99486,0.91989,0.98846,0.99537,0.99486,0.92153,0.40322,0.6568,0.20049,0.93101,0,0.000462259,0.000462259,0.000462259
75,1280.5,0.37655,0.53635,0.2237,0.8539,0,0.99393,0.98982,0.99482,0.92004,0.99393,0.98982,0.99482,0.91998,0.41352,0.69623,0.19806,0.93943,0,0.000445756,0.000445756,0.000445756
76,1296.86,0.38396,0.56136,0.22694,0.86624,0,0.98812,0.99537,0.99477,0.9244,0.98812,0.99537,0.99477,0.92265,0.39599,0.66077,0.19732,0.92806,0,0.000429253,0.000429253,0.000429253
77,1313.34,0.38049,0.54714,0.2231,0.86266,0,0.99295,0.99537,0.99495,0.92563,0.99295,0.99537,0.99495,0.92656,0.41507,0.64852,0.19459,0.93787,0,0.000412749,0.000412749,0.000412749
78,1329.71,0.38225,0.56858,0.23064,0.87536,0,0.99782,0.98996,0.99495,0.91951,0.99782,0.98996,0.99495,0.92345,0.42059,0.65669,0.19807,0.9306,0,0.000396246,0.000396246,0.000396246
79,1346.17,0.39829,0.55363,0.23382,0.87117,0,0.99301,0.99398,0.99486,0.92554,0.99301,0.99398,0.99486,0.92811,0.42085,0.63039,0.2044,0.93775,0,0.000379743,0.000379743,0.000379743
80,1362.7,0.36857,0.52631,0.22121,0.85759,0,0.99717,0.99537,0.995,0.92707,0.99717,0.99537,0.995,0.92758,0.40759,0.63712,0.19483,0.93479,0,0.000363239,0.000363239,0.000363239
81,1379.19,0.38116,0.54728,0.22443,0.85496,0,0.99634,1,0.995,0.9235,0.99634,1,0.995,0.92706,0.4126,0.62492,0.20502,0.93012,0,0.000346736,0.000346736,0.000346736
82,1395.64,0.37535,0.54399,0.21846,0.85748,0,0.99875,0.98475,0.99482,0.91803,0.99875,0.98475,0.99482,0.91925,0.41701,0.6514,0.20409,0.94968,0,0.000330233,0.000330233,0.000330233
83,1412.29,0.36765,0.5458,0.21879,0.86223,0,0.988,0.99475,0.99482,0.91971,0.988,0.99475,0.99482,0.92316,0.40456,0.66991,0.2014,0.932,0,0.000313729,0.000313729,0.000313729
84,1428.6,0.36563,0.54195,0.21461,0.86182,0,0.99279,1,0.995,0.92629,0.98821,0.99537,0.99481,0.92383,0.40212,0.66223,0.19574,0.92486,0,0.000297226,0.000297226,0.000297226
85,1445.06,0.37186,0.54307,0.21587,0.85875,0,0.99339,0.99357,0.99481,0.9263,0.99339,0.99357,0.99481,0.92642,0.40537,0.65102,0.18998,0.92746,0,0.000280723,0.000280723,0.000280723
86,1461.47,0.36184,0.52817,0.21284,0.86366,0,0.99775,0.99931,0.995,0.92506,0.99775,0.99931,0.995,0.92898,0.40127,0.61155,0.18743,0.9295,0,0.00026422,0.00026422,0.00026422
87,1477.88,0.36956,0.53646,0.2119,0.85628,0,0.99681,1,0.995,0.92386,0.99681,1,0.995,0.9305,0.40764,0.64636,0.1929,0.92569,0,0.000247716,0.000247716,0.000247716
88,1494.38,0.37328,0.54198,0.21393,0.86514,0,0.9982,1,0.995,0.92329,0.99356,0.99537,0.99472,0.92813,0.40577,0.62954,0.18638,0.93351,0,0.000231213,0.000231213,0.000231213
89,1510.95,0.345,0.5021,0.20523,0.85491,0,0.99705,1,0.995,0.9224,0.99705,1,0.995,0.92561,0.4163,0.65231,0.19578,0.92699,0,0.00021471,0.00021471,0.00021471
90,1527.51,0.36341,0.52156,0.20839,0.84743,0,0.99354,0.99537,0.99491,0.9273,0.99354,0.99537,0.99491,0.92878,0.40856,0.6384,0.19688,0.93055,0,0.000198206,0.000198206,0.000198206
91,1552.57,0.33519,0.49352,0.20508,0.83938,0,0.99347,0.99537,0.99491,0.92294,0.99347,0.99537,0.99491,0.92363,0.40448,0.64905,0.19594,0.92935,0,0.000181703,0.000181703,0.000181703
92,1571.57,0.32081,0.48396,0.19092,0.84163,0,0.9931,0.99537,0.99486,0.92708,0.9931,0.99537,0.99486,0.92591,0.40068,0.65667,0.18884,0.92738,0,0.0001652,0.0001652,0.0001652
93,1589.4,0.31251,0.47367,0.18279,0.82895,0,0.99292,0.99537,0.99486,0.92364,0.99292,0.99537,0.99486,0.9195,0.40757,0.67996,0.18789,0.93522,0,0.000148696,0.000148696,0.000148696
94,1605.96,0.31582,0.4751,0.17922,0.8379,0,0.99313,0.99537,0.99477,0.92513,0.99313,0.99537,0.99477,0.92439,0.40887,0.67367,0.18792,0.93583,0,0.000132193,0.000132193,0.000132193
95,1622.06,0.31314,0.4633,0.17704,0.82389,0,0.99335,0.99537,0.99481,0.92526,0.99335,0.99537,0.99481,0.92289,0.40637,0.66783,0.18695,0.93173,0,0.00011569,0.00011569,0.00011569
96,1638.33,0.31704,0.47456,0.1766,0.84166,0,0.99352,0.99537,0.99481,0.92255,0.99352,0.99537,0.99481,0.92099,0.40554,0.67523,0.1811,0.93241,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1654.36,0.31837,0.45721,0.1768,0.84005,0,0.99773,1,0.995,0.92737,0.9931,0.99537,0.99491,0.92214,0.40081,0.67948,0.17786,0.93086,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1670.41,0.30627,0.46634,0.17311,0.82962,0,0.99789,1,0.995,0.92566,0.99789,1,0.995,0.92644,0.40529,0.6714,0.17939,0.9287,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1686.76,0.30679,0.46901,0.17088,0.82406,0,0.99779,1,0.995,0.92382,0.99779,1,0.995,0.92676,0.40812,0.67551,0.18008,0.92963,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1702.87,0.29911,0.458,0.16805,0.83118,0,0.9977,1,0.995,0.92602,0.9977,1,0.995,0.92529,0.40482,0.68332,0.17759,0.93234,0,3.31733e-05,3.31733e-05,3.31733e-05
