epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
14,183.925,0.56144,0.70288,0.45593,0.88613,0,0.98367,0.97331,0.98561,0.8306,0.98367,0.97331,0.98462,0.82412,0.59113,0.90837,0.36671,0.8241,0,0.00145246,0.00145246,0.00145246
15,194.827,0.56447,0.74556,0.44187,0.87515,0,0.96545,0.88991,0.9458,0.82092,0.96545,0.88991,0.9445,0.79805,0.57292,0.97671,0.44293,0.84206,0,0.00143595,0.00143595,0.00143595
16,206.156,0.55109,0.6823,0.42548,0.88304,0,0.97944,0.99479,0.99407,0.85382,0.97944,0.99479,0.99407,0.82955,0.54957,0.89917,0.36614,0.81806,0,0.00141945,0.00141945,0.00141945
17,217.054,0.52725,0.64753,0.40679,0.87315,0,0.99199,1,0.99482,0.8652,0.98885,0.98586,0.9903,0.8586,0.5438,0.7946,0.35688,0.79674,0,0.00140295,0.00140295,0.00140295
18,228.216,0.51497,0.6392,0.42631,0.87513,0,0.98251,0.98226,0.99213,0.86711,0.98714,0.98661,0.99433,0.84424,0.53513,0.81372,0.40472,0.81092,0,0.00138644,0.00138644,0.00138644
19,238.763,0.51326,0.65705,0.39321,0.87336,0,0.98451,0.89654,0.98159,0.85296,0.98451,0.89654,0.98258,0.84198,0.51372,0.84779,0.36745,0.78769,0,0.00136994,0.00136994,0.00136994
20,249.758,0.52093,0.65635,0.37967,0.87198,0,0.97238,0.98624,0.98831,0.86709,0.97494,0.98005,0.98721,0.85203,0.53166,0.78291,0.33474,0.80187,0,0.00135344,0.00135344,0.00135344
21,260.235,0.49053,0.62162,0.36152,0.87297,0,0.96812,0.97136,0.98835,0.85414,0.96812,0.97136,0.98835,0.84034,0.5392,0.86842,0.35464,0.79397,0,0.00133693,0.00133693,0.00133693
22,271.983,0.52254,0.63927,0.37542,0.87749,0,0.98224,0.99083,0.99353,0.86858,0.97754,0.98624,0.9904,0.86302,0.5465,0.84805,0.32459,0.81943,0,0.00132043,0.00132043,0.00132043
23,283.416,0.50683,0.65659,0.37163,0.87494,0,0.98854,0.99519,0.99378,0.86943,0.98854,0.99519,0.99378,0.87082,0.53951,0.78757,0.30636,0.79862,0,0.00130393,0.00130393,0.00130393
24,293.811,0.49733,0.59573,0.36625,0.86671,0,0.98691,0.98624,0.99333,0.87398,0.98691,0.98624,0.99283,0.85813,0.53707,0.88755,0.30418,0.80267,0,0.00128742,0.00128742,0.00128742
25,304.48,0.52745,0.65297,0.40184,0.87451,0,0.99007,0.99083,0.98998,0.85703,0.99007,0.99083,0.98998,0.83764,0.54926,0.91118,0.32091,0.81219,0,0.00127092,0.00127092,0.00127092
26,316.331,0.51046,0.62221,0.35857,0.87001,0,0.99398,0.97672,0.98801,0.86776,0.99398,0.97672,0.98801,0.86699,0.55848,0.78823,0.32642,0.82679,0,0.00125442,0.00125442,0.00125442
27,327.577,0.48458,0.61059,0.34678,0.86186,0,0.99227,0.98624,0.99103,0.86755,0.99227,0.98624,0.99103,0.86554,0.53726,0.85629,0.2788,0.81611,0,0.00123791,0.00123791,0.00123791
28,338.232,0.48734,0.6435,0.34077,0.87101,0,0.99331,0.99403,0.99463,0.88222,0.98871,0.98944,0.98956,0.86167,0.50478,0.84853,0.2747,0.80081,0,0.00122141,0.00122141,0.00122141
29,348.943,0.48518,0.60102,0.33941,0.8664,0,0.99129,0.99083,0.99119,0.88346,0.99129,0.99083,0.9904,0.84716,0.52616,0.91857,0.28249,0.80075,0,0.00120491,0.00120491,0.00120491
30,359.269,0.48301,0.62356,0.33281,0.86615,0,0.98641,0.98624,0.99307,0.88351,0.98641,0.98624,0.99184,0.88103,0.55429,0.80629,0.31247,0.81089,0,0.0011884,0.0011884,0.0011884
31,370.273,0.49291,0.6183,0.32784,0.85681,0,0.98928,0.98624,0.99075,0.87175,0.98928,0.98624,0.98839,0.87093,0.51851,0.82936,0.29365,0.79869,0,0.0011719,0.0011719,0.0011719
32,381.263,0.49918,0.63012,0.33079,0.87833,0,0.99259,0.99083,0.99339,0.88001,0.99259,0.99083,0.99339,0.87802,0.53192,0.83848,0.30404,0.7961,0,0.0011554,0.0011554,0.0011554
33,392.163,0.48092,0.62691,0.32975,0.86032,0,0.98632,0.99083,0.9908,0.86693,0.98632,0.99083,0.9908,0.8484,0.53897,0.8443,0.31893,0.80954,0,0.00113889,0.00113889,0.00113889
34,403.141,0.47707,0.61395,0.32125,0.86502,0,0.98759,0.99486,0.99454,0.8788,0.98759,0.99486,0.99454,0.85738,0.53488,0.82461,0.2813,0.80275,0,0.00112239,0.00112239,0.00112239
35,413.791,0.46393,0.58559,0.31153,0.86386,0,0.98731,0.99541,0.99389,0.88278,0.98871,0.98921,0.99355,0.87667,0.53264,0.78178,0.28253,0.80329,0,0.00110589,0.00110589,0.00110589
36,424.574,0.46917,0.58597,0.31633,0.85654,0,0.9859,0.98165,0.99355,0.88622,0.98116,0.97706,0.99274,0.87468,0.52066,0.82721,0.29807,0.79994,0,0.00108938,0.00108938,0.00108938
37,434.621,0.47151,0.60912,0.31614,0.85746,0,0.97694,0.99541,0.99423,0.88173,0.9806,0.98318,0.99387,0.87168,0.49122,0.78948,0.27317,0.78889,0,0.00107288,0.00107288,0.00107288
38,446.101,0.48569,0.63299,0.3181,0.85703,0,0.98232,0.99083,0.98996,0.88491,0.98232,0.99083,0.98996,0.86757,0.54321,0.82572,0.28021,0.83225,0,0.00105638,0.00105638,0.00105638
39,456.885,0.50108,0.64807,0.32721,0.86858,0,0.98737,0.99541,0.99377,0.88302,0.97827,0.98624,0.98867,0.85594,0.51789,0.83567,0.28191,0.81043,0,0.00103987,0.00103987,0.00103987
40,467.387,0.47968,0.60676,0.31209,0.8586,0,0.98848,0.99083,0.99383,0.89294,0.98848,0.99083,0.99383,0.87585,0.51872,0.82687,0.2495,0.80336,0,0.00102337,0.00102337,0.00102337
41,477.657,0.46111,0.56188,0.3153,0.8584,0,0.97869,0.98165,0.99031,0.8899,0.97974,0.98354,0.99044,0.86703,0.49531,0.82328,0.26281,0.79063,0,0.00100687,0.00100687,0.00100687
42,489.725,0.4627,0.59492,0.30236,0.85678,0,0.98834,0.98624,0.98925,0.88078,0.98834,0.98624,0.98925,0.86888,0.53433,0.82896,0.26922,0.82492,0,0.000990365,0.000990365,0.000990365
43,501.444,0.46193,0.5992,0.30243,0.8631,0,0.98696,0.99083,0.99032,0.88043,0.98239,0.98624,0.98544,0.86974,0.51857,0.83482,0.26591,0.80347,0,0.000973861,0.000973861,0.000973861
44,512.687,0.46434,0.58616,0.29564,0.86159,0,0.98846,0.99541,0.99459,0.89473,0.9839,0.99083,0.99349,0.88037,0.50052,0.78023,0.26243,0.80058,0,0.000957358,0.000957358,0.000957358
45,522.748,0.47886,0.58811,0.30759,0.8595,0,0.98865,0.99541,0.99473,0.88817,0.99393,0.99507,0.99486,0.87679,0.49811,0.80867,0.25246,0.7988,0,0.000940855,0.000940855,0.000940855
46,533.516,0.44693,0.56245,0.2915,0.85263,0,0.99197,0.99541,0.99463,0.88259,0.98938,0.99083,0.99029,0.86075,0.51431,0.80039,0.2624,0.80088,0,0.000924352,0.000924352,0.000924352
47,544.334,0.45275,0.57015,0.29371,0.85076,0,0.9889,0.98624,0.99289,0.88675,0.9889,0.98624,0.99289,0.87217,0.51788,0.81899,0.25823,0.80719,0,0.000907848,0.000907848,0.000907848
48,554.783,0.44398,0.55882,0.29091,0.85276,0,0.98874,0.99083,0.98984,0.8971,0.98874,0.99083,0.98984,0.88036,0.49483,0.78148,0.24686,0.79108,0,0.000891345,0.000891345,0.000891345
49,565.497,0.4555,0.58973,0.29823,0.85615,0,0.98433,0.98988,0.9939,0.89199,0.98608,0.98624,0.99032,0.87623,0.51218,0.81146,0.24591,0.80689,0,0.000874842,0.000874842,0.000874842
50,575.348,0.4707,0.61254,0.30198,0.86004,0,0.98747,0.99928,0.99477,0.90505,0.98747,0.99928,0.99477,0.86665,0.48694,0.80445,0.24529,0.78299,0,0.000858338,0.000858338,0.000858338
51,585.934,0.44862,0.57381,0.28933,0.86421,0,0.99316,0.99083,0.99263,0.8903,0.99316,0.99083,0.99263,0.87961,0.51415,0.86405,0.23593,0.8042,0,0.000841835,0.000841835,0.000841835
52,596.39,0.45714,0.57303,0.29054,0.85546,0,0.98813,0.99541,0.99397,0.90125,0.9936,0.99419,0.99413,0.89495,0.50881,0.78576,0.23792,0.79413,0,0.000825332,0.000825332,0.000825332
53,607.454,0.46921,0.59831,0.29845,0.85946,0,0.98934,0.99083,0.99094,0.89276,0.98934,0.99083,0.99094,0.87103,0.54468,0.88249,0.25323,0.81509,0,0.000808828,0.000808828,0.000808828
54,617.191,0.45221,0.5908,0.29399,0.85328,0,0.98815,0.99083,0.99044,0.89445,0.98815,0.99083,0.99044,0.87275,0.52289,0.84796,0.25201,0.79959,0,0.000792325,0.000792325,0.000792325
55,628.674,0.44815,0.58298,0.27894,0.85284,0,0.9935,0.98624,0.99398,0.89952,0.9935,0.98624,0.99398,0.8899,0.49313,0.85401,0.24513,0.79842,0,0.000775822,0.000775822,0.000775822
56,639.29,0.43139,0.56032,0.27583,0.84775,0,0.98904,0.98624,0.99102,0.89521,0.98904,0.98624,0.98773,0.88099,0.49739,0.89524,0.25134,0.80496,0,0.000759318,0.000759318,0.000759318
57,649.55,0.44414,0.55627,0.27271,0.85671,0,0.99412,0.98565,0.99314,0.89851,0.99412,0.98565,0.99314,0.88932,0.51414,0.84863,0.24194,0.81149,0,0.000742815,0.000742815,0.000742815
58,659.937,0.42552,0.54796,0.2714,0.85194,0,0.98852,0.98624,0.99293,0.9046,0.98852,0.98624,0.99293,0.88887,0.49906,0.78533,0.23251,0.80412,0,0.000726312,0.000726312,0.000726312
59,671.293,0.41131,0.53959,0.25733,0.85126,0,0.98807,0.98624,0.99105,0.88911,0.98807,0.98624,0.99105,0.87628,0.50879,0.85759,0.2421,0.81414,0,0.000709809,0.000709809,0.000709809
60,681.367,0.41109,0.53305,0.25858,0.84439,0,0.99015,0.98624,0.99028,0.8988,0.99015,0.98624,0.99028,0.88218,0.51056,0.81959,0.24482,0.80754,0,0.000693305,0.000693305,0.000693305
61,692.49,0.43315,0.58003,0.27349,0.84737,0,0.99407,0.9853,0.9928,0.89515,0.99407,0.9853,0.99376,0.87452,0.52665,0.8718,0.25203,0.81264,0,0.000676802,0.000676802,0.000676802
62,702.151,0.41104,0.52787,0.26022,0.83858,0,0.98479,0.978,0.98731,0.89761,0.9744,0.9902,0.99031,0.88053,0.49998,0.90518,0.25391,0.79718,0,0.000660299,0.000660299,0.000660299
63,712.501,0.4287,0.54632,0.26563,0.84882,0,0.99257,0.99483,0.99468,0.90676,0.99257,0.99483,0.99468,0.89442,0.49157,0.81968,0.23076,0.79737,0,0.000643795,0.000643795,0.000643795
64,723.496,0.43596,0.57627,0.27184,0.85129,0,0.99259,0.99503,0.99482,0.90573,0.988,0.99044,0.99407,0.88254,0.50664,0.81978,0.2326,0.79797,0,0.000627292,0.000627292,0.000627292
65,733.463,0.41246,0.54697,0.25949,0.84738,0,0.99316,0.99083,0.99191,0.90694,0.99316,0.99083,0.99191,0.88891,0.50074,0.81813,0.21702,0.80749,0,0.000610789,0.000610789,0.000610789
66,743.559,0.40488,0.52804,0.25156,0.84075,0,0.99285,0.99534,0.99431,0.91076,0.99332,0.99083,0.99393,0.90197,0.50507,0.85814,0.23091,0.81699,0,0.000594286,0.000594286,0.000594286
67,755.831,0.42038,0.55515,0.2604,0.8366,0,0.98779,0.99054,0.99041,0.90094,0.98779,0.99054,0.99041,0.88272,0.48645,0.84442,0.23729,0.80443,0,0.000577782,0.000577782,0.000577782
68,765.652,0.42024,0.55917,0.25563,0.85145,0,0.99313,0.99541,0.99427,0.90254,0.99313,0.99541,0.99427,0.89252,0.50178,0.81951,0.22022,0.80531,0,0.000561279,0.000561279,0.000561279
69,776.911,0.40976,0.52739,0.25068,0.83849,0,0.98783,0.99541,0.99368,0.90373,0.98783,0.99541,0.99368,0.89598,0.49571,0.77877,0.24023,0.79813,0,0.000544776,0.000544776,0.000544776
70,787.476,0.41101,0.53082,0.25007,0.84727,0,0.98749,0.99033,0.99026,0.90398,0.98749,0.99033,0.99026,0.88585,0.48563,0.80445,0.22049,0.7913,0,0.000528272,0.000528272,0.000528272
71,798.154,0.4133,0.54682,0.24983,0.83701,0,0.97952,0.98145,0.98589,0.9021,0.98411,0.98604,0.98909,0.89045,0.51752,0.8975,0.23032,0.81367,0,0.000511769,0.000511769,0.000511769
72,808.446,0.4139,0.53842,0.25045,0.84244,0,0.98872,0.99541,0.99472,0.90368,0.98872,0.99541,0.99472,0.89956,0.5017,0.81207,0.22084,0.80404,0,0.000495266,0.000495266,0.000495266
73,819.961,0.42677,0.54465,0.25481,0.84517,0,0.99334,0.99541,0.99491,0.91153,0.99334,0.99541,0.99491,0.89933,0.4949,0.81319,0.22524,0.80242,0,0.000478762,0.000478762,0.000478762
74,832.035,0.40221,0.54305,0.24393,0.83827,0,0.9931,0.99535,0.99459,0.90459,0.9931,0.99535,0.99459,0.89146,0.50225,0.84412,0.22016,0.80938,0,0.000462259,0.000462259,0.000462259
75,841.643,0.39512,0.51732,0.24551,0.83715,0,0.98717,0.99541,0.99468,0.90659,0.98789,0.99025,0.99177,0.89248,0.49726,0.84896,0.22837,0.80623,0,0.000445756,0.000445756,0.000445756
76,853.033,0.389,0.52259,0.23652,0.83884,0,0.99323,0.99477,0.99486,0.91141,0.98864,0.99018,0.99342,0.90582,0.48801,0.85992,0.2251,0.80146,0,0.000429253,0.000429253,0.000429253
77,864.636,0.40408,0.53214,0.2441,0.83734,0,0.99419,0.9862,0.99183,0.90417,0.98951,0.98162,0.98815,0.88632,0.50785,0.89779,0.2257,0.81916,0,0.000412749,0.000412749,0.000412749
78,875.347,0.39199,0.55182,0.24199,0.84366,0,0.98348,0.99083,0.99129,0.90749,0.98348,0.99083,0.99129,0.89567,0.50016,0.85955,0.21521,0.81078,0,0.000396246,0.000396246,0.000396246
79,885.448,0.39259,0.51761,0.23741,0.83958,0,0.98855,0.99083,0.99199,0.90764,0.98395,0.98624,0.98868,0.8897,0.51004,0.84171,0.22756,0.80912,0,0.000379743,0.000379743,0.000379743
80,897.263,0.38135,0.51589,0.22683,0.83648,0,0.99304,0.99083,0.99435,0.90703,0.99304,0.99083,0.99435,0.89781,0.50141,0.83415,0.21876,0.80809,0,0.000363239,0.000363239,0.000363239
81,907.426,0.39327,0.50949,0.23133,0.83914,0,0.98917,0.98574,0.99098,0.91031,0.98917,0.98574,0.99098,0.89933,0.49982,0.89031,0.21367,0.82469,0,0.000346736,0.000346736,0.000346736
82,918.838,0.3771,0.50139,0.23237,0.83001,0,0.98804,0.98624,0.98797,0.90747,0.99266,0.99083,0.9914,0.88828,0.50527,0.89142,0.21986,0.8128,0,0.000330233,0.000330233,0.000330233
83,929.891,0.3782,0.55279,0.23096,0.8314,0,0.98926,0.98513,0.98728,0.91001,0.98926,0.98513,0.98728,0.88913,0.49806,0.86743,0.21347,0.80761,0,0.000313729,0.000313729,0.000313729
84,941.54,0.39499,0.51932,0.23328,0.84522,0,0.99306,0.99541,0.99317,0.91064,0.99306,0.99541,0.99317,0.89008,0.49658,0.86673,0.212,0.80742,0,0.000297226,0.000297226,0.000297226
85,951.001,0.37132,0.50406,0.22466,0.83451,0,0.98605,0.98624,0.99053,0.91185,0.9889,0.99083,0.99322,0.89162,0.5011,0.90109,0.20756,0.81428,0,0.000280723,0.000280723,0.000280723
86,961.151,0.38142,0.53401,0.22516,0.84286,0,0.98855,0.99083,0.99062,0.90934,0.98855,0.99083,0.99062,0.89327,0.49418,0.87661,0.20159,0.80971,0,0.00026422,0.00026422,0.00026422
87,972.145,0.36596,0.48881,0.2207,0.83449,0,0.98874,0.99083,0.99077,0.90438,0.98416,0.98624,0.98763,0.89104,0.49565,0.87603,0.21151,0.80987,0,0.000247716,0.000247716,0.000247716
88,982.4,0.37696,0.50496,0.22382,0.84085,0,0.99294,0.99083,0.99061,0.90894,0.99294,0.99083,0.99061,0.89178,0.49859,0.90103,0.20456,0.81715,0,0.000231213,0.000231213,0.000231213
89,993.426,0.35943,0.50277,0.21885,0.83691,0,0.99346,0.99083,0.99166,0.9076,0.99346,0.99083,0.99166,0.8959,0.49221,0.88557,0.19965,0.81444,0,0.00021471,0.00021471,0.00021471
90,1003.88,0.36871,0.50308,0.22955,0.83589,0,0.98881,0.99083,0.99141,0.91359,0.9934,0.99541,0.99427,0.89316,0.49039,0.88209,0.20649,0.80828,0,0.000198206,0.000198206,0.000198206
91,1024.34,0.34533,0.47479,0.21306,0.80894,0,0.99362,0.9937,0.99317,0.90048,0.99362,0.9937,0.99317,0.88499,0.50188,0.89157,0.21309,0.80534,0,0.000181703,0.000181703,0.000181703
92,1035.61,0.33544,0.47197,0.1955,0.81537,0,0.99313,0.99541,0.99468,0.90332,0.98394,0.98624,0.98771,0.87624,0.50324,0.9121,0.20678,0.81617,0,0.0001652,0.0001652,0.0001652
93,1048.08,0.32567,0.45465,0.18857,0.81205,0,0.99293,0.99541,0.99353,0.89983,0.99293,0.99541,0.99353,0.87776,0.50006,0.91237,0.20672,0.81589,0,0.000148696,0.000148696,0.000148696
94,1060.8,0.32758,0.44326,0.18153,0.80482,0,0.98957,0.99075,0.99112,0.90824,0.98957,0.99075,0.99112,0.89208,0.49112,0.88495,0.2037,0.8085,0,0.000132193,0.000132193,0.000132193
95,1072.11,0.33757,0.46678,0.18449,0.81,0,0.98887,0.99083,0.99091,0.90722,0.9886,0.98624,0.98782,0.88925,0.48685,0.92088,0.20291,0.81185,0,0.00011569,0.00011569,0.00011569
96,1084.14,0.33346,0.45535,0.18599,0.81016,0,0.98883,0.99083,0.98995,0.9092,0.98883,0.99083,0.98995,0.89642,0.48102,0.93391,0.20071,0.80949,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1096.61,0.31955,0.45318,0.18057,0.8169,0,0.9886,0.99073,0.99058,0.90459,0.9886,0.99073,0.99058,0.88882,0.48077,0.9466,0.19847,0.80989,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1107.11,0.32784,0.44265,0.18431,0.81403,0,0.98883,0.99032,0.99048,0.90828,0.98883,0.99032,0.99048,0.88884,0.47893,0.93747,0.19992,0.8104,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1117.4,0.31076,0.4452,0.17439,0.81221,0,0.98881,0.98624,0.99041,0.90575,0.98881,0.98624,0.99041,0.88927,0.48427,0.93503,0.20221,0.81286,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1127.23,0.31025,0.43242,0.17375,0.80794,0,0.98896,0.98991,0.99028,0.90831,0.98896,0.98991,0.99028,0.89378,0.48338,0.93791,0.20067,0.81209,0,3.31733e-05,3.31733e-05,3.31733e-05
