epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
59,1018.13,0.43035,0.59357,0.26168,0.87626,0,0.9877,0.99541,0.99343,0.91445,0.9877,0.99541,0.99343,0.91877,0.44358,0.71046,0.22489,0.92944,0,0.000709809,0.000709809,0.000709809
60,1035,0.43217,0.58622,0.25878,0.88566,0,0.99434,0.99455,0.99477,0.91158,0.99434,0.99455,0.99477,0.91257,0.43772,0.65169,0.22081,0.93356,0,0.000693305,0.000693305,0.000693305
61,1051.89,0.42198,0.59524,0.25367,0.86773,0,0.99358,0.99541,0.99486,0.91071,0.99358,0.99541,0.99486,0.92575,0.44931,0.63097,0.22757,0.9325,0,0.000676802,0.000676802,0.000676802
62,1068.62,0.42021,0.59611,0.25264,0.87857,0,0.99352,0.99541,0.99491,0.9266,0.99352,0.99541,0.99491,0.93294,0.43895,0.64827,0.21985,0.9336,0,0.000660299,0.000660299,0.000660299
63,1085.56,0.4327,0.57299,0.25982,0.87901,0,0.99261,0.99541,0.99463,0.91237,0.99261,0.99541,0.99463,0.92123,0.4583,0.64378,0.24999,0.92875,0,0.000643795,0.000643795,0.000643795
64,1102.78,0.42368,0.59013,0.25968,0.87306,0,0.99354,0.99541,0.99353,0.92007,0.99354,0.99541,0.99353,0.93108,0.45086,0.6632,0.24661,0.94496,0,0.000627292,0.000627292,0.000627292
65,1119.76,0.44378,0.60684,0.27238,0.89879,0,0.99805,0.99964,0.995,0.92183,0.99805,0.99964,0.995,0.92468,0.44244,0.6396,0.23663,0.93354,0,0.000610789,0.000610789,0.000610789
66,1137.25,0.40879,0.56582,0.24572,0.85932,0,0.99397,0.99541,0.99417,0.91491,0.99397,0.99541,0.99417,0.91893,0.42931,0.67449,0.23567,0.92762,0,0.000594286,0.000594286,0.000594286
67,1154.33,0.41175,0.59839,0.24858,0.8694,0,0.99807,1,0.995,0.92246,0.99807,1,0.995,0.92873,0.44964,0.63763,0.22409,0.92549,0,0.000577782,0.000577782,0.000577782
68,1171.22,0.41178,0.58315,0.24056,0.87303,0,0.99412,0.99541,0.99491,0.9107,0.99412,0.99541,0.99491,0.91578,0.44342,0.69075,0.22313,0.93113,0,0.000561279,0.000561279,0.000561279
69,1188.2,0.40195,0.57374,0.2348,0.8679,0,0.99245,0.99489,0.99495,0.90508,0.99245,0.99489,0.99495,0.91218,0.4572,0.71778,0.23247,0.93664,0,0.000544776,0.000544776,0.000544776
70,1205.22,0.39099,0.57893,0.23368,0.86192,0,0.99744,0.99968,0.995,0.91601,0.99744,0.99968,0.995,0.91987,0.43979,0.66012,0.2123,0.92384,0,0.000528272,0.000528272,0.000528272
71,1221.96,0.40774,0.56646,0.23567,0.86704,0,0.99317,0.99541,0.99463,0.91221,0.99317,0.99541,0.99463,0.92106,0.4487,0.70453,0.22302,0.92349,0,0.000511769,0.000511769,0.000511769
72,1238.58,0.40922,0.56907,0.235,0.86884,0,0.99382,0.99541,0.99491,0.92313,0.99382,0.99541,0.99491,0.93043,0.44382,0.66547,0.21228,0.93254,0,0.000495266,0.000495266,0.000495266
73,1255.09,0.40879,0.60052,0.23596,0.87079,0,0.99796,1,0.995,0.91509,0.99796,1,0.995,0.92294,0.46088,0.68517,0.22151,0.94554,0,0.000478762,0.000478762,0.000478762
74,1271.61,0.3929,0.5604,0.23005,0.86678,0,0.99328,0.99541,0.99436,0.91611,0.99328,0.99541,0.99436,0.92273,0.43249,0.69898,0.21714,0.92708,0,0.000462259,0.000462259,0.000462259
75,1288.17,0.38657,0.54188,0.22575,0.85644,0,0.99374,0.99541,0.99459,0.91685,0.99374,0.99541,0.99459,0.92357,0.44013,0.69651,0.20786,0.92455,0,0.000445756,0.000445756,0.000445756
76,1304.89,0.3863,0.53886,0.22335,0.86017,0,0.99322,0.995,0.99454,0.92861,0.99322,0.995,0.99454,0.93283,0.41522,0.67536,0.20482,0.91082,0,0.000429253,0.000429253,0.000429253
77,1321.85,0.39705,0.55498,0.22862,0.8707,0,0.99373,0.99541,0.99491,0.91624,0.99373,0.99541,0.99491,0.92501,0.43242,0.64573,0.20461,0.92628,0,0.000412749,0.000412749,0.000412749
78,1338.74,0.38705,0.55892,0.22519,0.86871,0,0.99365,0.99541,0.99394,0.92111,0.99365,0.99541,0.99394,0.92469,0.43696,0.73895,0.21749,0.92601,0,0.000396246,0.000396246,0.000396246
79,1355.44,0.38867,0.55208,0.23077,0.86948,0,0.99328,0.99541,0.9945,0.92078,0.99328,0.99541,0.9945,0.92707,0.44963,0.69929,0.21407,0.93251,0,0.000379743,0.000379743,0.000379743
80,1372.34,0.37261,0.5269,0.21998,0.86076,0,0.99375,0.99541,0.99427,0.91219,0.99375,0.99541,0.99427,0.92379,0.44888,0.70816,0.20336,0.93566,0,0.000363239,0.000363239,0.000363239
81,1389.2,0.37378,0.5226,0.2158,0.85999,0,0.99354,0.99541,0.99362,0.91857,0.99354,0.99541,0.99362,0.92694,0.42564,0.70228,0.20286,0.92901,0,0.000346736,0.000346736,0.000346736
82,1406.36,0.37449,0.54027,0.22633,0.85473,0,0.99357,0.99541,0.99431,0.91978,0.99357,0.99541,0.99431,0.92663,0.4377,0.68062,0.19001,0.92627,0,0.000330233,0.000330233,0.000330233
83,1423.03,0.39078,0.55437,0.22832,0.86096,0,0.99339,0.99541,0.99399,0.92541,0.99339,0.99541,0.99399,0.93108,0.43709,0.71527,0.20695,0.92675,0,0.000313729,0.000313729,0.000313729
84,1439.62,0.3857,0.55869,0.21953,0.85919,0,0.9937,0.99541,0.99381,0.92575,0.9937,0.99541,0.99381,0.93285,0.42502,0.71957,0.2008,0.9209,0,0.000297226,0.000297226,0.000297226
85,1456.2,0.36083,0.5444,0.2136,0.85479,0,0.99853,1,0.995,0.92193,0.99853,1,0.995,0.9267,0.43428,0.66368,0.20093,0.93379,0,0.000280723,0.000280723,0.000280723
86,1472.68,0.38892,0.57092,0.22236,0.88334,0,0.99359,0.99541,0.99417,0.92804,0.99359,0.99541,0.99417,0.93208,0.43321,0.71071,0.19636,0.93726,0,0.00026422,0.00026422,0.00026422
87,1489.27,0.37135,0.53295,0.2099,0.85924,0,0.99349,0.99541,0.9939,0.92699,0.99349,0.99541,0.9939,0.93015,0.42723,0.70144,0.19356,0.92916,0,0.000247716,0.000247716,0.000247716
88,1506.11,0.36814,0.53519,0.21455,0.86384,0,0.99351,0.99541,0.99394,0.92616,0.99351,0.99541,0.99394,0.92756,0.42357,0.71399,0.18718,0.92502,0,0.000231213,0.000231213,0.000231213
89,1522.72,0.36041,0.57732,0.21174,0.87147,0,0.99365,0.99541,0.99477,0.92765,0.99365,0.99541,0.99477,0.93121,0.43046,0.714,0.19131,0.93058,0,0.00021471,0.00021471,0.00021471
90,1539.17,0.36584,0.54146,0.2247,0.85633,0,0.99363,0.99541,0.99463,0.92277,0.99363,0.99541,0.99463,0.92591,0.42106,0.71324,0.19223,0.92501,0,0.000198206,0.000198206,0.000198206
91,1563.73,0.33924,0.50849,0.19654,0.838,0,0.9937,0.99541,0.99431,0.91251,0.9937,0.99541,0.99431,0.91676,0.42857,0.76039,0.19672,0.92692,0,0.000181703,0.000181703,0.000181703
92,1582.6,0.34657,0.50752,0.19171,0.85685,0,0.99372,0.99541,0.99399,0.91569,0.99372,0.99541,0.99399,0.92276,0.42849,0.7108,0.19239,0.92465,0,0.0001652,0.0001652,0.0001652
93,1600.99,0.31661,0.4759,0.17648,0.83114,0,0.99334,0.99541,0.99454,0.91297,0.99334,0.99541,0.99454,0.91563,0.41764,0.69744,0.19984,0.92489,0,0.000148696,0.000148696,0.000148696
94,1618.37,0.30699,0.47263,0.16879,0.8408,0,0.9941,0.99541,0.99477,0.92402,0.9941,0.99541,0.99477,0.928,0.4289,0.70945,0.19,0.9298,0,0.000132193,0.000132193,0.000132193
95,1634.82,0.31812,0.47151,0.17873,0.83933,0,0.99394,0.99541,0.99399,0.92322,0.99394,0.99541,0.99399,0.92564,0.42895,0.7522,0.1872,0.93209,0,0.00011569,0.00011569,0.00011569
96,1651.02,0.32127,0.47234,0.17807,0.83924,0,0.99381,0.99541,0.99394,0.9236,0.99381,0.99541,0.99394,0.92863,0.41237,0.73201,0.18306,0.92475,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1667.13,0.32677,0.50046,0.17796,0.85014,0,0.99384,0.99541,0.99408,0.92019,0.99384,0.99541,0.99408,0.92647,0.41549,0.74809,0.18486,0.92234,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1683.38,0.31038,0.47162,0.17368,0.83571,0,0.99392,0.99541,0.99436,0.92443,0.99392,0.99541,0.99436,0.92404,0.41819,0.72898,0.18488,0.92175,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1699.55,0.31419,0.46125,0.16905,0.83896,0,0.99401,0.99541,0.99495,0.92485,0.99401,0.99541,0.99495,0.92685,0.41905,0.71938,0.18181,0.92207,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1715.55,0.30854,0.4631,0.16981,0.82327,0,0.99407,0.99541,0.99436,0.92558,0.99407,0.99541,0.99436,0.9287,0.41931,0.73361,0.18316,0.9212,0,3.31733e-05,3.31733e-05,3.31733e-05
