epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,27.9243,0.68761,1.50029,2.06907,0.99745,0,0.99731,0.67307,0.80058,0.7288,0.99731,0.67307,0.80067,0.73293,0.60357,0.87532,1.91061,0.85207,0,0.00045009,0.00045009,0.00045009
2,44.6629,0.63306,0.82122,0.8943,0.9239,0,0.86074,0.75552,0.78044,0.7174,0.85462,0.75093,0.77546,0.72441,0.60486,0.90358,1.59664,0.83527,0,0.000907773,0.000907773,0.000907773
3,60.3787,0.62556,0.82047,0.81456,0.91547,0,0.59931,0.75229,0.70172,0.58723,0.59998,0.75229,0.70287,0.65081,0.80684,1.14421,1.81903,0.92724,0,0.00135621,0.00135621,0.00135621
4,72.3454,0.63853,0.79662,0.77994,0.91423,0,0.9396,0.80641,0.91055,0.7854,0.94335,0.81651,0.92206,0.76732,0.61152,1.11244,0.8929,0.85236,0,0.00161749,0.00161749,0.00161749
5,85.3458,0.60701,0.80163,0.68442,0.91137,0,0.99075,0.81193,0.92445,0.79154,0.99075,0.81193,0.92445,0.79221,0.61981,1.00156,0.81375,0.86664,0,0.00160099,0.00160099,0.00160099
6,96.552,0.56723,0.72384,0.62917,0.88735,0,0.97507,0.96789,0.98677,0.84756,0.97039,0.9633,0.97983,0.82431,0.58447,1.00497,0.60641,0.84355,0,0.00158448,0.00158448,0.00158448
7,108.77,0.58649,0.71413,0.60039,0.89843,0,0.98003,0.97248,0.9907,0.86512,0.98003,0.97248,0.9907,0.8718,0.52505,0.70378,0.48017,0.81474,0,0.00156798,0.00156798,0.00156798
8,120.087,0.58047,0.73045,0.58791,0.89915,0,0.93755,0.96789,0.97873,0.82702,0.93403,0.95681,0.96871,0.86433,0.57081,0.79475,0.53831,0.81544,0,0.00155148,0.00155148,0.00155148
9,133.483,0.57739,0.69913,0.54681,0.90472,0,0.97694,0.99541,0.98977,0.8657,0.97694,0.99541,0.98977,0.8627,0.52096,0.71609,0.42592,0.81546,0,0.00153497,0.00153497,0.00153497
10,145.863,0.58046,0.68195,0.51551,0.89249,0,0.96315,0.98352,0.98613,0.85916,0.96315,0.98352,0.98613,0.86951,0.53192,0.73154,0.49676,0.82764,0,0.00151847,0.00151847,0.00151847
11,157.277,0.54947,0.69059,0.48678,0.89073,0,0.97463,0.99429,0.9927,0.86927,0.97463,0.99429,0.9927,0.88804,0.53576,0.68376,0.41752,0.80748,0,0.00150197,0.00150197,0.00150197
12,168.593,0.55299,0.69126,0.48478,0.89296,0,0.99316,0.98417,0.99377,0.86354,0.99316,0.98417,0.99377,0.88507,0.5274,0.68577,0.42046,0.81615,0,0.00148546,0.00148546,0.00148546
13,179.676,0.5562,0.68354,0.48712,0.90481,0,0.9774,0.97248,0.98214,0.88311,0.9774,0.97248,0.98214,0.84934,0.4719,0.7343,0.36203,0.79257,0,0.00146896,0.00146896,0.00146896
14,190.56,0.52473,0.68631,0.43381,0.88359,0,0.9752,0.99198,0.99148,0.87879,0.9752,0.99198,0.99153,0.86927,0.53211,0.75568,0.36293,0.8204,0,0.00145246,0.00145246,0.00145246
15,202.431,0.53467,0.69969,0.42069,0.88129,0,0.99702,0.99896,0.995,0.89048,0.99651,0.99541,0.995,0.88592,0.47189,0.68212,0.32375,0.79541,0,0.00143595,0.00143595,0.00143595
16,213.717,0.51972,0.69722,0.40964,0.8848,0,0.98227,0.99346,0.9944,0.88094,0.98227,0.99346,0.9944,0.868,0.47942,0.73425,0.32593,0.79423,0,0.00141945,0.00141945,0.00141945
17,224.23,0.51711,0.65689,0.4032,0.87853,0,0.97953,0.98494,0.98976,0.8715,0.97953,0.98494,0.98976,0.87029,0.50627,0.68938,0.33784,0.80591,0,0.00140295,0.00140295,0.00140295
18,238.474,0.50815,0.67103,0.39902,0.88788,0,0.98746,0.97248,0.99048,0.87333,0.98746,0.97248,0.99048,0.87237,0.50634,0.71283,0.38712,0.816,0,0.00138644,0.00138644,0.00138644
19,248.708,0.52197,0.68173,0.39765,0.87726,0,0.98727,0.98624,0.99341,0.88007,0.98727,0.98624,0.99341,0.88579,0.48098,0.68701,0.33549,0.81302,0,0.00136994,0.00136994,0.00136994
20,259.79,0.50314,0.66061,0.38085,0.8778,0,0.98353,0.9878,0.99267,0.89781,0.98353,0.9878,0.99267,0.89206,0.46354,0.66792,0.3176,0.79329,0,0.00135344,0.00135344,0.00135344
21,270.612,0.51338,0.6582,0.38035,0.8761,0,0.99127,0.99407,0.99477,0.89726,0.99127,0.99407,0.99477,0.89384,0.48269,0.67581,0.33525,0.80436,0,0.00133693,0.00133693,0.00133693
