epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
39,665.851,0.44291,0.62164,0.28776,0.89939,0,0.9978,0.99537,0.995,0.90788,0.99737,0.99922,0.995,0.91143,0.50519,0.7599,0.2741,0.97207,0,0.00103987,0.00103987,0.00103987
40,682.223,0.46586,0.65854,0.30589,0.90573,0,0.97776,0.99537,0.99435,0.8855,0.97776,0.99537,0.99435,0.88606,0.4854,0.75525,0.29474,0.95946,0,0.00102337,0.00102337,0.00102337
41,698.611,0.46053,0.64019,0.29551,0.88591,0,0.99741,0.99957,0.995,0.90674,0.99741,0.99957,0.995,0.90012,0.48303,0.76847,0.25928,0.95381,0,0.00100687,0.00100687,0.00100687
42,714.735,0.44657,0.6149,0.28492,0.88873,0,0.99762,0.99971,0.995,0.90558,0.99762,0.99971,0.995,0.9056,0.45963,0.71358,0.25648,0.95615,0,0.000990365,0.000990365,0.000990365
43,730.835,0.4482,0.62582,0.28576,0.88961,0,0.99732,0.99074,0.99495,0.90327,0.99732,0.99074,0.99495,0.90525,0.46308,0.71543,0.25621,0.95831,0,0.000973861,0.000973861,0.000973861
44,746.882,0.44684,0.65053,0.2832,0.89851,0,0.99786,0.99967,0.995,0.90988,0.99786,0.99967,0.995,0.91111,0.45214,0.72333,0.24563,0.94526,0,0.000957358,0.000957358,0.000957358
45,763.298,0.44724,0.61605,0.27672,0.88867,0,0.99391,0.99052,0.99468,0.89081,0.99391,0.99052,0.99468,0.8966,0.47194,0.73511,0.25484,0.96609,0,0.000940855,0.000940855,0.000940855
46,779.43,0.45499,0.63987,0.28122,0.89415,0,0.99742,0.99537,0.995,0.90966,0.99742,0.99537,0.995,0.90774,0.44819,0.70412,0.24352,0.94674,0,0.000924352,0.000924352,0.000924352
47,795.568,0.4501,0.64714,0.28475,0.89735,0,0.99242,0.98477,0.99403,0.91382,0.99198,0.99343,0.99435,0.90735,0.45619,0.72123,0.27582,0.95234,0,0.000907848,0.000907848,0.000907848
48,811.83,0.44436,0.60738,0.27737,0.88791,0,0.99266,0.99537,0.995,0.90549,0.99266,0.99537,0.995,0.90468,0.46065,0.68561,0.25836,0.95059,0,0.000891345,0.000891345,0.000891345
49,828.128,0.44778,0.62546,0.28566,0.89769,0,0.99194,0.98611,0.99415,0.8962,0.99183,0.99537,0.99477,0.88757,0.48667,0.75437,0.27151,0.97233,0,0.000874842,0.000874842,0.000874842
50,844.389,0.44668,0.61921,0.27786,0.89257,0,0.99261,1,0.99495,0.90518,0.99261,1,0.99495,0.90655,0.45147,0.68741,0.24623,0.95604,0,0.000858338,0.000858338,0.000858338
51,860.63,0.41679,0.58569,0.26716,0.88728,0,0.99813,0.99286,0.995,0.90779,0.99813,0.99286,0.995,0.9047,0.46316,0.72814,0.24219,0.96211,0,0.000841835,0.000841835,0.000841835
52,876.851,0.43579,0.58494,0.27363,0.88111,0,0.98333,0.99537,0.99371,0.89005,0.98742,1,0.99372,0.89283,0.47458,0.73953,0.26431,0.95106,0,0.000825332,0.000825332,0.000825332
53,893.297,0.43997,0.61794,0.27592,0.88358,0,0.99094,0.99537,0.99491,0.90151,0.99094,0.99537,0.99491,0.90376,0.45427,0.71879,0.24212,0.95113,0,0.000808828,0.000808828,0.000808828
54,909.666,0.42972,0.60278,0.2599,0.87587,0,0.99815,0.99781,0.995,0.91311,0.99815,0.99781,0.995,0.91457,0.45501,0.74355,0.24536,0.95855,0,0.000792325,0.000792325,0.000792325
55,926.083,0.4202,0.58792,0.25489,0.87743,0,0.99363,0.99429,0.9937,0.90751,0.99827,0.99892,0.995,0.90754,0.45276,0.7852,0.24442,0.94757,0,0.000775822,0.000775822,0.000775822
56,942.307,0.4351,0.62458,0.26386,0.88968,0,0.9974,0.99537,0.995,0.90445,0.9974,0.99537,0.995,0.9033,0.48204,0.75915,0.25081,0.96376,0,0.000759318,0.000759318,0.000759318
57,958.689,0.44949,0.62313,0.26349,0.89296,0,0.98388,0.99537,0.99459,0.90142,0.98388,0.99537,0.99459,0.90011,0.48012,0.74376,0.24476,0.96789,0,0.000742815,0.000742815,0.000742815
58,975.004,0.44205,0.59275,0.26584,0.88588,0,0.98625,0.99537,0.99477,0.90314,0.98625,0.99537,0.99477,0.90303,0.44637,0.72521,0.23548,0.95181,0,0.000726312,0.000726312,0.000726312
59,991.297,0.43532,0.57921,0.26646,0.88349,0,0.99374,0.99303,0.99495,0.91639,0.99374,0.99303,0.99495,0.91522,0.4555,0.705,0.23518,0.94962,0,0.000709809,0.000709809,0.000709809
60,1007.72,0.4361,0.58424,0.25518,0.88439,0,0.99632,0.99074,0.99495,0.91863,0.98824,0.99537,0.99444,0.91497,0.44842,0.7476,0.21702,0.94677,0,0.000693305,0.000693305,0.000693305
61,1024.15,0.41687,0.59499,0.24861,0.88225,0,0.99304,0.99537,0.99491,0.91127,0.99304,0.99537,0.99491,0.91438,0.46667,0.76226,0.24654,0.94839,0,0.000676802,0.000676802,0.000676802
62,1041.39,0.40954,0.58708,0.25257,0.87368,0,0.98816,1,0.99495,0.91277,0.98816,1,0.99495,0.90781,0.44564,0.7253,0.22792,0.94635,0,0.000660299,0.000660299,0.000660299
63,1057.57,0.41285,0.57272,0.25109,0.8839,0,0.98814,1,0.99495,0.90532,0.99818,0.9986,0.995,0.90673,0.46277,0.71476,0.24537,0.94705,0,0.000643795,0.000643795,0.000643795
64,1073.99,0.4128,0.57812,0.25467,0.87445,0,0.99267,1,0.99491,0.91148,0.99813,0.99971,0.995,0.90272,0.45186,0.74672,0.23032,0.9443,0,0.000627292,0.000627292,0.000627292
65,1090.37,0.4237,0.5984,0.25391,0.88683,0,0.99791,1,0.995,0.91246,0.99791,1,0.995,0.91027,0.43598,0.70677,0.21954,0.9334,0,0.000610789,0.000610789,0.000610789
66,1106.66,0.41931,0.60208,0.24542,0.86867,0,0.99778,0.99537,0.995,0.90756,0.99778,0.99537,0.995,0.9058,0.4751,0.7456,0.2401,0.9598,0,0.000594286,0.000594286,0.000594286
67,1123.11,0.40665,0.56838,0.23903,0.86408,0,0.99802,1,0.995,0.91623,0.99802,1,0.995,0.91546,0.4457,0.71883,0.22562,0.9364,0,0.000577782,0.000577782,0.000577782
68,1139.45,0.40599,0.56966,0.2389,0.87558,0,0.99818,1,0.995,0.92056,0.99818,1,0.995,0.91555,0.43333,0.7144,0.21704,0.9323,0,0.000561279,0.000561279,0.000561279
69,1155.96,0.39128,0.56873,0.23099,0.87313,0,0.99841,0.99839,0.995,0.91105,0.99841,0.99839,0.995,0.91232,0.44428,0.76928,0.20764,0.94208,0,0.000544776,0.000544776,0.000544776
70,1172.38,0.40798,0.60373,0.23613,0.8752,0,0.99782,1,0.995,0.92009,0.99782,1,0.995,0.9195,0.42936,0.74531,0.21311,0.92676,0,0.000528272,0.000528272,0.000528272
71,1188.76,0.39059,0.54116,0.23005,0.86956,0,0.99691,0.99563,0.995,0.91545,0.99691,0.99563,0.995,0.91051,0.45109,0.77794,0.22667,0.9476,0,0.000511769,0.000511769,0.000511769
72,1205.17,0.39996,0.54791,0.23401,0.8711,0,0.99321,0.99537,0.99486,0.91613,0.99321,0.99537,0.99486,0.90991,0.43322,0.77989,0.21912,0.94078,0,0.000495266,0.000495266,0.000495266
73,1221.31,0.38993,0.55732,0.23476,0.86735,0,0.99354,0.99537,0.99486,0.9198,0.99817,1,0.995,0.91794,0.43482,0.78526,0.22304,0.93481,0,0.000478762,0.000478762,0.000478762
74,1237.59,0.36828,0.53995,0.2196,0.85866,0,0.99772,0.99537,0.995,0.90655,0.99753,0.99989,0.995,0.90634,0.4469,0.76779,0.22451,0.94177,0,0.000462259,0.000462259,0.000462259
75,1253.84,0.38477,0.54415,0.2259,0.86944,0,0.99695,0.99537,0.995,0.92137,0.99695,0.99537,0.995,0.91822,0.42939,0.72674,0.22367,0.93758,0,0.000445756,0.000445756,0.000445756
76,1270.14,0.39145,0.5483,0.232,0.87276,0,0.99802,0.99537,0.995,0.91478,0.99802,0.99537,0.995,0.91109,0.44298,0.80787,0.21052,0.95294,0,0.000429253,0.000429253,0.000429253
77,1286.67,0.38521,0.55821,0.22543,0.87029,0,0.99767,0.99463,0.995,0.91321,0.99654,1,0.995,0.91461,0.4365,0.71409,0.2059,0.93798,0,0.000412749,0.000412749,0.000412749
78,1303.11,0.38076,0.53907,0.22432,0.88087,0,0.99796,0.99537,0.995,0.9171,0.99796,0.99537,0.995,0.91819,0.44032,0.74233,0.20259,0.94317,0,0.000396246,0.000396246,0.000396246
79,1319.42,0.37336,0.55187,0.22142,0.86741,0,0.99745,0.99537,0.995,0.92115,0.99792,1,0.995,0.91923,0.4259,0.73544,0.20079,0.93358,0,0.000379743,0.000379743,0.000379743
80,1335.84,0.36505,0.53603,0.22023,0.86485,0,0.99752,0.99537,0.995,0.91784,0.99752,0.99537,0.995,0.91295,0.43623,0.74353,0.19849,0.93791,0,0.000363239,0.000363239,0.000363239
81,1352.39,0.39112,0.54499,0.22285,0.85954,0,0.99831,0.99749,0.995,0.92334,0.99831,0.99749,0.995,0.91929,0.43279,0.71842,0.19786,0.93598,0,0.000346736,0.000346736,0.000346736
82,1368.78,0.36774,0.52785,0.21299,0.86424,0,0.99804,0.99957,0.995,0.92312,0.99804,0.99957,0.995,0.92243,0.43709,0.71848,0.20058,0.9468,0,0.000330233,0.000330233,0.000330233
83,1385.32,0.35612,0.52949,0.21174,0.86017,0,0.99805,0.99537,0.995,0.91779,0.99805,0.99537,0.995,0.91673,0.43749,0.7333,0.20395,0.94622,0,0.000313729,0.000313729,0.000313729
84,1401.55,0.36121,0.52622,0.21182,0.85772,0,0.99784,0.99537,0.995,0.91438,0.99762,0.99942,0.995,0.9155,0.43517,0.72744,0.19679,0.93767,0,0.000297226,0.000297226,0.000297226
85,1417.61,0.37043,0.53482,0.21935,0.85795,0,0.99864,0.99457,0.995,0.90982,0.99763,1,0.995,0.9096,0.44025,0.78805,0.20109,0.94346,0,0.000280723,0.000280723,0.000280723
86,1433.97,0.36007,0.53029,0.21431,0.86761,0,0.99797,0.99978,0.995,0.90783,0.99797,0.99978,0.995,0.90708,0.42564,0.74252,0.1969,0.92981,0,0.00026422,0.00026422,0.00026422
87,1450.59,0.37022,0.53815,0.21515,0.86005,0,0.99796,0.99537,0.995,0.90515,0.99785,0.99957,0.995,0.90551,0.43223,0.75808,0.19931,0.93387,0,0.000247716,0.000247716,0.000247716
88,1466.9,0.35892,0.53455,0.21124,0.85589,0,0.99766,0.99537,0.995,0.90723,0.99818,1,0.995,0.9071,0.44351,0.746,0.19602,0.93658,0,0.000231213,0.000231213,0.000231213
89,1483.28,0.34081,0.51021,0.2033,0.85531,0,0.99659,0.99537,0.995,0.92025,0.99659,0.99537,0.995,0.91729,0.42766,0.74043,0.19498,0.93134,0,0.00021471,0.00021471,0.00021471
90,1499.67,0.35902,0.53578,0.20735,0.85418,0,0.99808,0.99537,0.995,0.91853,0.99796,1,0.995,0.91817,0.43479,0.75028,0.19375,0.9431,0,0.000198206,0.000198206,0.000198206
91,1523.54,0.33464,0.49883,0.20088,0.85039,0,0.99222,0.99956,0.99495,0.90754,0.9983,1,0.995,0.90585,0.43083,0.75605,0.20331,0.93638,0,0.000181703,0.000181703,0.000181703
92,1542.5,0.31843,0.47582,0.19061,0.8411,0,0.99768,0.99537,0.995,0.90707,0.99783,0.99993,0.995,0.90594,0.43128,0.7336,0.20206,0.93119,0,0.0001652,0.0001652,0.0001652
93,1560.25,0.32141,0.48392,0.18325,0.83723,0,0.9982,0.99537,0.995,0.90777,0.99744,0.99943,0.995,0.90667,0.43306,0.74504,0.19582,0.93147,0,0.000148696,0.000148696,0.000148696
94,1576.81,0.3158,0.4587,0.17745,0.83485,0,0.99873,0.995,0.995,0.90988,0.99786,1,0.995,0.90991,0.42888,0.74736,0.19609,0.93052,0,0.000132193,0.000132193,0.000132193
95,1592.8,0.31484,0.47209,0.17667,0.82923,0,0.99849,0.99537,0.995,0.91032,0.99849,0.99537,0.995,0.91055,0.42313,0.75689,0.19717,0.93013,0,0.00011569,0.00011569,0.00011569
96,1608.76,0.31931,0.46147,0.17705,0.83804,0,0.99816,1,0.995,0.91305,0.99816,1,0.995,0.91447,0.43432,0.76567,0.19538,0.93386,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1624.54,0.31297,0.46452,0.17373,0.84935,0,0.99737,0.99934,0.995,0.91491,0.99737,0.99934,0.995,0.91759,0.43493,0.75825,0.19245,0.93693,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1640.75,0.31181,0.45739,0.17595,0.8351,0,0.99806,0.99449,0.995,0.91702,0.99806,0.99449,0.995,0.91355,0.43071,0.76542,0.19562,0.93549,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1656.95,0.30781,0.44877,0.16865,0.82939,0,0.99795,0.99961,0.995,0.91794,0.99795,0.99961,0.995,0.91495,0.42814,0.77408,0.19049,0.93201,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1673.02,0.30287,0.45442,0.16775,0.82342,0,0.99819,0.99993,0.995,0.91647,0.99819,0.99993,0.995,0.91479,0.4282,0.77289,0.18824,0.93271,0,3.31733e-05,3.31733e-05,3.31733e-05
