epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,40.887,0.6978,1.73234,2.30549,1.06392,0,0.99707,0.5,0.79631,0.70325,0.99707,0.5,0.80209,0.74785,0.68275,0.94796,2.37287,1.0582,0,0.00045009,0.00045009,0.00045009
2,66.119,0.63601,0.89266,1.22838,0.98712,0,0.60109,0.56422,0.58457,0.51311,0.60109,0.56422,0.5845,0.53981,0.71104,1.12176,2.35071,1.10702,0,0.000907773,0.000907773,0.000907773
3,84.4312,0.62441,0.84142,1.07921,0.96911,0,0.88327,0.7268,0.81399,0.67333,0.8905,0.73111,0.81802,0.73283,0.84228,1.0626,1.47866,1.18415,0,0.00135621,0.00135621,0.00135621
4,101.166,0.62685,0.80262,0.97676,0.96235,0,0.98586,0.76147,0.81756,0.70804,0.98586,0.76147,0.81899,0.74684,0.6429,0.89443,1.17377,1.04584,0,0.00161749,0.00161749,0.00161749
5,118.171,0.60525,0.7868,0.88204,0.96564,0,0.96143,0.92441,0.96008,0.79475,0.95213,0.95413,0.97358,0.83648,0.61526,0.95635,0.82129,1.02168,0,0.00160099,0.00160099,0.00160099
6,134.949,0.57313,0.75042,0.77321,0.94484,0,0.9248,0.93119,0.93595,0.79588,0.9248,0.93119,0.93473,0.83494,0.57678,0.8501,0.78285,1.02335,0,0.00158448,0.00158448,0.00158448
7,151.622,0.55181,0.7536,0.67947,0.93185,0,0.98179,0.93578,0.96601,0.83528,0.98701,0.94037,0.9693,0.84771,0.5843,0.91211,0.76967,0.98925,0,0.00156798,0.00156798,0.00156798
8,168.575,0.53349,0.69907,0.62721,0.92487,0,0.9738,0.9679,0.98127,0.82283,0.9738,0.9679,0.98229,0.86264,0.58227,0.82316,0.6752,0.98179,0,0.00155148,0.00155148,0.00155148
9,185.554,0.5954,0.72421,0.62054,0.95265,0,0.99456,0.84404,0.92634,0.79257,0.99456,0.84404,0.92586,0.81809,0.59658,0.84718,0.65236,1.02212,0,0.00153497,0.00153497,0.00153497
10,202.443,0.58524,0.74133,0.60837,0.95257,0,0.96388,0.95796,0.97964,0.84985,0.96856,0.96254,0.97939,0.87274,0.58673,0.81729,0.50911,1.00874,0,0.00151847,0.00151847,0.00151847
11,219.251,0.54274,0.7031,0.51375,0.93042,0,0.98333,0.97674,0.98434,0.86075,0.98333,0.97674,0.98628,0.8807,0.52481,0.79891,0.42116,0.97466,0,0.00150197,0.00150197,0.00150197
12,236.306,0.54478,0.70882,0.50768,0.93115,0,0.99333,0.97051,0.99044,0.86633,0.99333,0.97051,0.99044,0.87809,0.52263,0.80399,0.40143,0.97674,0,0.00148546,0.00148546,0.00148546
13,253.33,0.5449,0.72781,0.48668,0.93825,0,0.98688,0.98165,0.98766,0.87094,0.99154,0.98624,0.98897,0.88056,0.46991,0.72178,0.37422,0.94948,0,0.00146896,0.00146896,0.00146896
14,270.145,0.51183,0.67665,0.43855,0.91559,0,0.97249,0.97706,0.98719,0.86861,0.97249,0.97706,0.98719,0.87512,0.48737,0.74418,0.36815,0.96064,0,0.00145246,0.00145246,0.00145246
15,286.707,0.58136,0.82344,0.47936,0.95225,0,0.97408,0.96669,0.97871,0.85918,0.97408,0.96669,0.97871,0.87613,0.51678,0.73333,0.44677,0.97758,0,0.00143595,0.00143595,0.00143595
16,303.285,0.52857,0.69699,0.43424,0.92181,0,0.9682,0.95872,0.98191,0.85862,0.9682,0.95872,0.97713,0.87074,0.48888,0.7835,0.372,0.96228,0,0.00141945,0.00141945,0.00141945
17,319.769,0.54141,0.76229,0.43269,0.92944,0,0.98751,0.98624,0.98437,0.87464,0.98751,0.98624,0.98437,0.87381,0.46423,0.72067,0.37595,0.94091,0,0.00140295,0.00140295,0.00140295
18,336.342,0.51568,0.69253,0.39955,0.91473,0,0.9864,0.98165,0.98932,0.8838,0.9864,0.98165,0.98932,0.88798,0.48239,0.74992,0.49799,0.94633,0,0.00138644,0.00138644,0.00138644
19,352.702,0.523,0.71231,0.40617,0.92862,0,0.97351,0.97248,0.98636,0.88264,0.97813,0.97706,0.98945,0.87592,0.48511,0.73117,0.35107,0.95332,0,0.00136994,0.00136994,0.00136994
20,369.155,0.53009,0.69145,0.3766,0.92843,0,0.95313,0.94954,0.97613,0.84529,0.95778,0.95413,0.97701,0.84974,0.51635,0.8049,0.40411,0.98374,0,0.00135344,0.00135344,0.00135344
21,385.714,0.52701,0.70817,0.38325,0.92798,0,0.98756,0.98624,0.98568,0.87563,0.98756,0.98624,0.98568,0.89693,0.48987,0.72779,0.36487,0.95337,0,0.00133693,0.00133693,0.00133693
22,402.315,0.50385,0.66816,0.36583,0.91792,0,0.99242,0.98624,0.98645,0.88931,0.99242,0.98624,0.98645,0.89734,0.47512,0.74009,0.30364,0.94767,0,0.00132043,0.00132043,0.00132043
23,418.885,0.51224,0.70441,0.35913,0.91511,0,0.98829,0.98624,0.99296,0.89233,0.98829,0.98624,0.98999,0.89136,0.48537,0.75898,0.31333,0.95215,0,0.00130393,0.00130393,0.00130393
24,435.402,0.47643,0.62032,0.34095,0.91101,0,0.99254,0.98521,0.99409,0.8699,0.98786,0.98063,0.99327,0.88842,0.51751,0.75048,0.32563,0.96104,0,0.00128742,0.00128742,0.00128742
25,452.041,0.51692,0.69596,0.37027,0.9079,0,0.9885,0.99083,0.99252,0.8975,0.9885,0.99083,0.99252,0.89817,0.46819,0.73814,0.31089,0.93993,0,0.00127092,0.00127092,0.00127092
26,468.619,0.4831,0.64985,0.33859,0.90282,0,0.99048,0.97248,0.98716,0.86914,0.99048,0.97248,0.98277,0.86722,0.47452,0.78037,0.31014,0.95652,0,0.00125442,0.00125442,0.00125442
27,485.833,0.48074,0.66888,0.32501,0.9,0,0.98368,0.9901,0.99366,0.88251,0.98368,0.9901,0.99366,0.89377,0.49642,0.69709,0.30784,0.95526,0,0.00123791,0.00123791,0.00123791
28,502.192,0.49542,0.66851,0.32865,0.92746,0,0.99327,0.98839,0.99442,0.90143,0.99327,0.98839,0.99442,0.90541,0.44641,0.68295,0.28259,0.93459,0,0.00122141,0.00122141,0.00122141
29,518.625,0.48918,0.65823,0.31665,0.90481,0,0.98831,0.98624,0.99156,0.90741,0.98831,0.98624,0.99299,0.89933,0.44618,0.71833,0.28947,0.93122,0,0.00120491,0.00120491,0.00120491
30,534.983,0.46833,0.65625,0.30911,0.90494,0,0.98374,0.98624,0.98617,0.88657,0.98374,0.98624,0.98617,0.87505,0.48238,0.90944,0.28298,0.94819,0,0.0011884,0.0011884,0.0011884
31,551.346,0.46174,0.63962,0.30049,0.89378,0,0.97807,0.98165,0.99162,0.89025,0.97807,0.98165,0.99084,0.88973,0.49703,0.77568,0.29751,0.95731,0,0.0011719,0.0011719,0.0011719
32,567.789,0.47884,0.656,0.31214,0.90856,0,0.98769,0.98624,0.98701,0.89488,0.98769,0.98624,0.98701,0.89915,0.46826,0.69791,0.28574,0.94695,0,0.0011554,0.0011554,0.0011554
33,584.106,0.48001,0.65813,0.31943,0.90686,0,0.98324,0.98624,0.98658,0.89287,0.98324,0.98624,0.98658,0.90092,0.48274,0.71815,0.29095,0.9491,0,0.00113889,0.00113889,0.00113889
34,600.344,0.46009,0.62509,0.29225,0.89817,0,0.98847,0.98624,0.98592,0.89788,0.98847,0.98624,0.98592,0.90791,0.47909,0.71114,0.2662,0.95429,0,0.00112239,0.00112239,0.00112239
35,616.565,0.4557,0.62507,0.31407,0.9234,0,0.98913,0.98521,0.99234,0.90449,0.98913,0.98521,0.9937,0.90477,0.46477,0.70536,0.28388,0.94405,0,0.00110589,0.00110589,0.00110589
36,632.953,0.47479,0.61467,0.299,0.90048,0,0.97454,0.98165,0.98478,0.88847,0.9767,0.97248,0.98439,0.88739,0.46795,0.76608,0.3095,0.95351,0,0.00108938,0.00108938,0.00108938
37,649.29,0.47149,0.62024,0.29765,0.89962,0,0.99503,0.99083,0.99474,0.89695,0.99503,0.99083,0.99474,0.90424,0.48912,0.73474,0.26654,0.95403,0,0.00107288,0.00107288,0.00107288
38,665.492,0.47075,0.62315,0.29551,0.89616,0,0.96959,0.97248,0.98042,0.88393,0.97417,0.97706,0.98417,0.87992,0.46765,0.79509,0.2838,0.95943,0,0.00105638,0.00105638,0.00105638
39,681.872,0.47727,0.67383,0.29899,0.89807,0,0.99319,0.98624,0.99401,0.90865,0.99319,0.98624,0.99271,0.90937,0.46985,0.72301,0.27378,0.94651,0,0.00103987,0.00103987,0.00103987
40,698.427,0.47466,0.64273,0.29944,0.89384,0,0.9872,0.98624,0.9931,0.90022,0.9872,0.98624,0.9931,0.90336,0.44853,0.70646,0.31694,0.93439,0,0.00102337,0.00102337,0.00102337
41,714.706,0.44354,0.60987,0.30707,0.89469,0,0.99105,0.98624,0.99411,0.90627,0.99105,0.98624,0.99411,0.9,0.43991,0.7288,0.2609,0.9328,0,0.00100687,0.00100687,0.00100687
42,731.109,0.44559,0.60752,0.28015,0.88725,0,0.98023,0.99083,0.99164,0.89063,0.98023,0.99083,0.99164,0.90001,0.47884,0.7181,0.28005,0.94926,0,0.000990365,0.000990365,0.000990365
43,747.613,0.45851,0.62632,0.28786,0.89593,0,0.98705,0.98624,0.99053,0.90092,0.98705,0.98624,0.99053,0.90661,0.45954,0.77826,0.28666,0.93785,0,0.000973861,0.000973861,0.000973861
44,763.859,0.45131,0.62548,0.27748,0.89658,0,0.9785,0.9904,0.98935,0.89647,0.9785,0.9904,0.98935,0.90355,0.48058,0.72167,0.26354,0.95123,0,0.000957358,0.000957358,0.000957358
45,780.028,0.4668,0.64489,0.29141,0.89253,0,0.98406,0.98624,0.98974,0.88531,0.98406,0.98624,0.99173,0.90501,0.49945,0.68746,0.30239,0.94596,0,0.000940855,0.000940855,0.000940855
46,796.208,0.44914,0.60717,0.28185,0.88896,0,0.97516,0.98624,0.99211,0.90499,0.97516,0.98624,0.99211,0.90815,0.46628,0.72541,0.2546,0.94459,0,0.000924352,0.000924352,0.000924352
47,812.445,0.45055,0.62004,0.27709,0.89727,0,0.97952,0.99062,0.99023,0.91307,0.98356,0.99083,0.99049,0.91247,0.43985,0.7195,0.25467,0.93633,0,0.000907848,0.000907848,0.000907848
48,829.102,0.42831,0.58412,0.26742,0.88039,0,0.98953,0.97954,0.99299,0.91389,0.98953,0.97954,0.99356,0.91549,0.45133,0.70067,0.26589,0.9394,0,0.000891345,0.000891345,0.000891345
49,845.632,0.43648,0.59972,0.27275,0.89334,0,0.9801,0.98491,0.99349,0.91119,0.9801,0.98491,0.99349,0.91623,0.45561,0.70992,0.26069,0.94411,0,0.000874842,0.000874842,0.000874842
50,861.867,0.44686,0.58796,0.28217,0.89753,0,0.98755,0.98624,0.99385,0.90598,0.98755,0.98624,0.99385,0.91081,0.45649,0.73659,0.2488,0.94474,0,0.000858338,0.000858338,0.000858338
51,878.016,0.44231,0.6145,0.2818,0.89545,0,0.98473,0.98165,0.98824,0.89683,0.98473,0.98165,0.98824,0.90183,0.45537,0.77863,0.2527,0.95258,0,0.000841835,0.000841835,0.000841835
52,894.343,0.42309,0.59028,0.26072,0.87684,0,0.98462,0.98624,0.99013,0.91581,0.98462,0.98624,0.99013,0.91195,0.43089,0.73151,0.2385,0.93074,0,0.000825332,0.000825332,0.000825332
53,910.387,0.44089,0.62037,0.28777,0.89044,0,0.98441,0.98624,0.98759,0.91052,0.98441,0.98624,0.98759,0.91561,0.43342,0.7921,0.23236,0.9336,0,0.000808828,0.000808828,0.000808828
54,926.815,0.44093,0.60655,0.26454,0.88583,0,0.98802,0.99083,0.98978,0.89087,0.98802,0.99083,0.98978,0.90643,0.45891,0.72142,0.2511,0.94242,0,0.000792325,0.000792325,0.000792325
55,943.243,0.4444,0.60965,0.26885,0.89562,0,0.98944,0.98624,0.99029,0.90999,0.98944,0.98624,0.99029,0.90825,0.45642,0.78437,0.24691,0.94189,0,0.000775822,0.000775822,0.000775822
56,959.661,0.44956,0.6089,0.26995,0.89597,0,0.99036,0.98624,0.99061,0.91341,0.99036,0.98624,0.99061,0.91415,0.45787,0.76538,0.23493,0.94482,0,0.000759318,0.000759318,0.000759318
57,976.18,0.41701,0.58537,0.25382,0.87839,0,0.98426,0.98624,0.99268,0.91691,0.98426,0.98624,0.99268,0.91222,0.44915,0.74474,0.23612,0.92963,0,0.000742815,0.000742815,0.000742815
58,992.719,0.42663,0.56394,0.25342,0.88054,0,0.98735,0.98624,0.98727,0.9109,0.98735,0.98624,0.98727,0.9118,0.45824,0.79232,0.24553,0.94047,0,0.000726312,0.000726312,0.000726312
59,1008.8,0.40575,0.58324,0.24267,0.8762,0,0.98462,0.98165,0.98472,0.89879,0.98462,0.98165,0.98739,0.89786,0.46244,0.82117,0.24157,0.94337,0,0.000709809,0.000709809,0.000709809
60,1025.19,0.42002,0.58295,0.2491,0.87538,0,0.99182,0.98624,0.99051,0.90767,0.99182,0.98624,0.99051,0.91206,0.46117,0.74158,0.23567,0.93852,0,0.000693305,0.000693305,0.000693305
61,1041.36,0.42796,0.59539,0.25294,0.87837,0,0.9884,0.99083,0.99014,0.91604,0.9884,0.99083,0.99014,0.91458,0.43887,0.79014,0.22557,0.93694,0,0.000676802,0.000676802,0.000676802
62,1057.86,0.41104,0.5761,0.24719,0.88344,0,0.9894,0.98624,0.98789,0.91447,0.9894,0.98624,0.98789,0.91083,0.44504,0.766,0.22569,0.94354,0,0.000660299,0.000660299,0.000660299
63,1073.93,0.43008,0.59278,0.26119,0.878,0,0.98676,0.98624,0.99015,0.9111,0.98676,0.98624,0.99015,0.90932,0.45828,0.74975,0.24273,0.94003,0,0.000643795,0.000643795,0.000643795
64,1090.4,0.42721,0.59261,0.24846,0.87514,0,0.99286,0.98624,0.99029,0.9066,0.99286,0.98624,0.99029,0.90392,0.4614,0.8405,0.23021,0.94543,0,0.000627292,0.000627292,0.000627292
65,1106.82,0.40632,0.57752,0.24913,0.88301,0,0.9942,0.98069,0.99046,0.91309,0.9942,0.98069,0.99046,0.91267,0.45115,0.7884,0.23502,0.94474,0,0.000610789,0.000610789,0.000610789
