epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
70,805.42,0.41206,0.53773,0.25151,0.85254,0,0.98345,0.98624,0.9897,0.91569,0.98345,0.98624,0.9897,0.90846,0.4411,0.71041,0.23097,0.77998,0,0.000528272,0.000528272,0.000528272
71,816.824,0.41163,0.51843,0.2553,0.84556,0,0.9893,0.98558,0.99069,0.91403,0.9893,0.98558,0.99069,0.9067,0.44694,0.76818,0.2296,0.78769,0,0.000511769,0.000511769,0.000511769
72,827.157,0.40563,0.54037,0.25272,0.84775,0,0.98355,0.98624,0.99372,0.91213,0.98355,0.98624,0.99372,0.90466,0.44784,0.75707,0.23209,0.78443,0,0.000495266,0.000495266,0.000495266
73,838.229,0.41004,0.55975,0.25644,0.85536,0,0.98749,0.98624,0.98836,0.91517,0.98749,0.98624,0.98836,0.90609,0.45712,0.69748,0.22927,0.79084,0,0.000478762,0.000478762,0.000478762
74,849.179,0.39282,0.51791,0.24771,0.84172,0,0.98416,0.98624,0.98613,0.90823,0.98416,0.98624,0.98818,0.90009,0.45028,0.73986,0.22823,0.79422,0,0.000462259,0.000462259,0.000462259
75,859.334,0.39747,0.52014,0.24627,0.84649,0,0.98556,0.98165,0.98828,0.92042,0.98556,0.98165,0.98828,0.90997,0.43546,0.70997,0.22018,0.79059,0,0.000445756,0.000445756,0.000445756
76,869.944,0.39696,0.5297,0.24453,0.8429,0,0.98761,0.98624,0.99342,0.91613,0.98761,0.98624,0.99342,0.90128,0.44042,0.7389,0.21552,0.79385,0,0.000429253,0.000429253,0.000429253
77,881.605,0.40061,0.54583,0.249,0.84271,0,0.98727,0.98165,0.99077,0.91674,0.98727,0.98165,0.99348,0.91032,0.41692,0.71634,0.21547,0.78225,0,0.000412749,0.000412749,0.000412749
78,893.059,0.40081,0.54197,0.24426,0.85111,0,0.98408,0.98624,0.98824,0.91552,0.98408,0.98624,0.98824,0.90984,0.43071,0.72046,0.21455,0.79222,0,0.000396246,0.000396246,0.000396246
79,904.52,0.3791,0.5018,0.23483,0.84741,0,0.98434,0.98624,0.98701,0.90905,0.98434,0.98624,0.98701,0.90561,0.43859,0.72652,0.22069,0.78859,0,0.000379743,0.000379743,0.000379743
80,915.865,0.38053,0.50939,0.23138,0.84458,0,0.98195,0.98624,0.98722,0.91433,0.98195,0.98624,0.98722,0.90811,0.43622,0.69456,0.20804,0.78884,0,0.000363239,0.000363239,0.000363239
81,927.26,0.38558,0.5244,0.23293,0.83787,0,0.98343,0.98624,0.988,0.91431,0.98343,0.98624,0.988,0.9073,0.45021,0.7031,0.22521,0.79539,0,0.000346736,0.000346736,0.000346736
82,938.779,0.38289,0.50191,0.23761,0.83806,0,0.9889,0.99083,0.99178,0.91746,0.9889,0.99083,0.99178,0.90247,0.42935,0.68938,0.21162,0.78621,0,0.000330233,0.000330233,0.000330233
83,949.899,0.39775,0.56834,0.24156,0.84466,0,0.9887,0.99083,0.9911,0.91627,0.9887,0.99083,0.9911,0.91109,0.44159,0.73569,0.20893,0.78801,0,0.000313729,0.000313729,0.000313729
84,961.699,0.38769,0.52424,0.23237,0.84345,0,0.98852,0.99083,0.99144,0.91331,0.98852,0.99083,0.99144,0.90607,0.4586,0.77091,0.21296,0.79299,0,0.000297226,0.000297226,0.000297226
85,972.461,0.39067,0.51102,0.23294,0.86544,0,0.98399,0.98624,0.99116,0.91643,0.98399,0.98624,0.99116,0.90891,0.43968,0.7156,0.20752,0.78741,0,0.000280723,0.000280723,0.000280723
86,983.546,0.37101,0.49487,0.2268,0.8475,0,0.98814,0.98624,0.99033,0.91954,0.98814,0.98624,0.99033,0.9097,0.44114,0.73566,0.21146,0.78718,0,0.00026422,0.00026422,0.00026422
87,994.715,0.37198,0.48216,0.22213,0.84325,0,0.98429,0.99083,0.98998,0.91935,0.98429,0.99083,0.98998,0.90398,0.4217,0.72537,0.20877,0.78107,0,0.000247716,0.000247716,0.000247716
88,1006.19,0.38611,0.50601,0.23063,0.8507,0,0.9897,0.99321,0.9939,0.91933,0.9897,0.99321,0.9939,0.91235,0.43568,0.72607,0.20719,0.78896,0,0.000231213,0.000231213,0.000231213
89,1017.85,0.37398,0.51828,0.23425,0.84521,0,0.9833,0.99501,0.99373,0.9222,0.99226,0.99541,0.99463,0.91105,0.42695,0.72668,0.20507,0.78343,0,0.00021471,0.00021471,0.00021471
90,1029.27,0.37397,0.50981,0.25009,0.84593,0,0.98418,0.99083,0.99138,0.92349,0.98418,0.99083,0.99138,0.91304,0.42525,0.74928,0.20573,0.78221,0,0.000198206,0.000198206,0.000198206
91,1050.52,0.35193,0.48769,0.20757,0.81072,0,0.98446,0.98624,0.98752,0.91331,0.98446,0.98624,0.98752,0.90598,0.44066,0.76334,0.21059,0.79059,0,0.000181703,0.000181703,0.000181703
92,1064.33,0.34189,0.46169,0.20366,0.81607,0,0.9802,0.98624,0.9871,0.90864,0.9802,0.98624,0.9871,0.90449,0.44297,0.74498,0.21372,0.79114,0,0.0001652,0.0001652,0.0001652
93,1077.66,0.33921,0.46924,0.19551,0.81996,0,0.97998,0.98624,0.98698,0.91253,0.98452,0.99083,0.99024,0.90329,0.43529,0.72128,0.20952,0.78785,0,0.000148696,0.000148696,0.000148696
94,1089.15,0.3297,0.45488,0.19021,0.81688,0,0.98324,0.98624,0.98751,0.9172,0.98324,0.98624,0.98751,0.90975,0.43996,0.71968,0.20773,0.78786,0,0.000132193,0.000132193,0.000132193
95,1103.78,0.33231,0.4675,0.19378,0.81112,0,0.98825,0.99083,0.9914,0.91958,0.98825,0.99083,0.9914,0.91151,0.43078,0.72194,0.20528,0.78438,0,0.00011569,0.00011569,0.00011569
96,1115.8,0.32619,0.45159,0.19114,0.80894,0,0.98873,0.99083,0.9917,0.91886,0.98873,0.99083,0.9917,0.90778,0.44459,0.74638,0.2052,0.78989,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1127.63,0.3243,0.43972,0.18882,0.8094,0,0.9841,0.98624,0.98843,0.91908,0.9841,0.98624,0.98843,0.91493,0.43605,0.72509,0.19652,0.7877,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1138.24,0.32911,0.46425,0.18907,0.81715,0,0.98412,0.98624,0.99132,0.91905,0.98412,0.98624,0.99132,0.91498,0.43185,0.72066,0.20656,0.78567,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1149.67,0.31674,0.43521,0.18444,0.81232,0,0.98442,0.98624,0.98872,0.92109,0.989,0.99083,0.99177,0.91586,0.4339,0.74083,0.1994,0.78564,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1163.58,0.31486,0.43649,0.18046,0.80324,0,0.98426,0.98624,0.98861,0.92085,0.98884,0.99083,0.99158,0.91768,0.43272,0.74616,0.19684,0.78605,0,3.31733e-05,3.31733e-05,3.31733e-05
