epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
51,876.835,0.43254,0.61392,0.26923,0.89164,0,0.9929,1,0.99482,0.90826,0.9929,1,0.99482,0.90419,0.43597,0.6683,0.2279,0.94933,0,0.000841835,0.000841835,0.000841835
52,893.399,0.44074,0.61445,0.26976,0.88013,0,0.99682,0.99993,0.995,0.90305,0.99682,0.99993,0.995,0.90553,0.44697,0.64655,0.22831,0.93957,0,0.000825332,0.000825332,0.000825332
53,910.004,0.45752,0.62155,0.27504,0.8899,0,0.99352,0.99537,0.99444,0.90428,0.99352,0.99537,0.99444,0.91005,0.44078,0.65568,0.22773,0.94174,0,0.000808828,0.000808828,0.000808828
54,926.418,0.44167,0.62162,0.26758,0.88164,0,0.98881,0.99074,0.99459,0.91488,0.98881,0.99074,0.99459,0.91092,0.42525,0.65017,0.21909,0.9385,0,0.000792325,0.000792325,0.000792325
55,942.818,0.42522,0.60129,0.25914,0.88004,0,0.99334,1,0.99491,0.91169,0.99334,1,0.99491,0.91409,0.44369,0.64819,0.22605,0.93811,0,0.000775822,0.000775822,0.000775822
56,959.138,0.43825,0.60617,0.26393,0.88517,0,0.99822,1,0.995,0.92587,0.99822,1,0.995,0.92135,0.41177,0.65417,0.20585,0.92942,0,0.000759318,0.000759318,0.000759318
57,975.646,0.45413,0.63886,0.26985,0.8938,0,0.99826,0.99851,0.995,0.9208,0.99826,0.99851,0.995,0.91764,0.41992,0.63309,0.21162,0.93086,0,0.000742815,0.000742815,0.000742815
58,991.972,0.41629,0.58606,0.25134,0.87942,0,0.99306,0.99537,0.99481,0.91781,0.99306,0.99537,0.99481,0.92176,0.42081,0.64769,0.21565,0.93411,0,0.000726312,0.000726312,0.000726312
59,1008.52,0.43179,0.60027,0.25882,0.88984,0,0.99346,0.99422,0.99495,0.91285,0.99346,0.99422,0.99495,0.91656,0.41892,0.63536,0.21152,0.9353,0,0.000709809,0.000709809,0.000709809
60,1024.85,0.41562,0.56708,0.25219,0.8794,0,0.99383,0.99441,0.99444,0.9206,0.99383,0.99441,0.99444,0.9196,0.41515,0.6662,0.21151,0.94196,0,0.000693305,0.000693305,0.000693305
61,1041.33,0.39869,0.57951,0.23905,0.87203,0,0.99323,0.99074,0.99472,0.9158,0.99323,0.99074,0.99472,0.91648,0.41442,0.62843,0.21001,0.92266,0,0.000676802,0.000676802,0.000676802
62,1057.8,0.40975,0.56674,0.24295,0.86943,0,0.99773,1,0.995,0.91821,0.99773,1,0.995,0.9223,0.42688,0.63632,0.20567,0.92876,0,0.000660299,0.000660299,0.000660299
63,1074.17,0.41324,0.57079,0.24688,0.88089,0,0.99843,0.99009,0.99491,0.90967,0.99843,0.99009,0.99491,0.90836,0.43532,0.66322,0.21807,0.94795,0,0.000643795,0.000643795,0.000643795
64,1090.45,0.41671,0.59891,0.2526,0.87125,0,0.99872,0.9986,0.995,0.91282,0.99872,0.9986,0.995,0.91628,0.43115,0.67201,0.21862,0.94368,0,0.000627292,0.000627292,0.000627292
65,1107.01,0.40604,0.59262,0.24412,0.87321,0,0.99836,0.99474,0.995,0.90606,0.99836,0.99474,0.995,0.9079,0.41884,0.67373,0.21786,0.93434,0,0.000610789,0.000610789,0.000610789
66,1123.48,0.42537,0.59691,0.25123,0.87367,0,0.99237,0.99537,0.99486,0.91599,0.99237,0.99537,0.99486,0.92311,0.41683,0.64691,0.22599,0.93329,0,0.000594286,0.000594286,0.000594286
67,1140,0.41296,0.57459,0.24152,0.86554,0,0.99736,1,0.995,0.92094,0.99736,1,0.995,0.92136,0.42147,0.64633,0.22107,0.93177,0,0.000577782,0.000577782,0.000577782
68,1156.51,0.41129,0.57466,0.25089,0.87429,0,0.9933,0.99074,0.99495,0.91778,0.9933,0.99074,0.99495,0.91647,0.42282,0.65188,0.21374,0.94665,0,0.000561279,0.000561279,0.000561279
69,1173,0.41114,0.588,0.24342,0.87516,0,0.99817,0.99376,0.995,0.9236,0.99817,0.99376,0.995,0.92115,0.41347,0.66228,0.21642,0.93519,0,0.000544776,0.000544776,0.000544776
70,1189.35,0.40206,0.57172,0.23582,0.86539,0,0.99272,1,0.99495,0.9192,0.99272,1,0.99495,0.92162,0.4139,0.66884,0.20531,0.93131,0,0.000528272,0.000528272,0.000528272
71,1205.76,0.39638,0.56219,0.23333,0.87574,0,0.99776,0.9974,0.995,0.91624,0.99776,0.9974,0.995,0.91561,0.41829,0.67676,0.21101,0.92854,0,0.000511769,0.000511769,0.000511769
72,1222.01,0.42086,0.60872,0.24371,0.87584,0,0.98799,0.99537,0.99463,0.9134,0.98799,0.99537,0.99463,0.91112,0.42971,0.67266,0.20565,0.94114,0,0.000495266,0.000495266,0.000495266
73,1238.34,0.3983,0.55849,0.23391,0.86578,0,0.99255,1,0.99495,0.90838,0.99255,1,0.99495,0.90402,0.41095,0.63848,0.20235,0.92855,0,0.000478762,0.000478762,0.000478762
74,1254.68,0.38736,0.54919,0.22567,0.86204,0,0.99323,1,0.99486,0.92316,0.99323,1,0.99486,0.91921,0.42078,0.6346,0.19987,0.93449,0,0.000462259,0.000462259,0.000462259
75,1271.09,0.38722,0.53672,0.22491,0.86149,0,0.99696,0.99074,0.99491,0.929,0.99876,0.99478,0.995,0.92513,0.39795,0.64231,0.19381,0.92088,0,0.000445756,0.000445756,0.000445756
76,1287.78,0.39464,0.54876,0.22494,0.86684,0,0.98867,0.99537,0.99482,0.92037,0.98867,0.99537,0.99482,0.91935,0.41236,0.65052,0.20257,0.93416,0,0.000429253,0.000429253,0.000429253
77,1304.41,0.38669,0.54216,0.22727,0.87344,0,0.99364,0.99537,0.99472,0.92495,0.99364,0.99537,0.99472,0.92267,0.40935,0.65427,0.19349,0.92633,0,0.000412749,0.000412749,0.000412749
78,1320.78,0.37286,0.53816,0.22114,0.86845,0,0.99316,1,0.99486,0.92577,0.99316,1,0.99486,0.9234,0.40808,0.64955,0.19489,0.92581,0,0.000396246,0.000396246,0.000396246
79,1337.15,0.39337,0.56778,0.2247,0.86275,0,0.99716,0.99941,0.995,0.92623,0.99716,0.99941,0.995,0.92651,0.4043,0.63856,0.19384,0.91954,0,0.000379743,0.000379743,0.000379743
80,1353.38,0.37831,0.53342,0.21722,0.86183,0,0.99226,1,0.99486,0.92484,0.99226,1,0.99486,0.92084,0.41597,0.64248,0.1992,0.93263,0,0.000363239,0.000363239,0.000363239
81,1369.66,0.3864,0.55407,0.22516,0.85585,0,0.9968,0.99978,0.995,0.926,0.9968,0.99978,0.995,0.92248,0.40903,0.64925,0.19931,0.91877,0,0.000346736,0.000346736,0.000346736
82,1385.97,0.3764,0.53446,0.21779,0.86,0,0.9978,0.99506,0.995,0.92439,0.9978,0.99506,0.995,0.91955,0.41119,0.6529,0.19501,0.92764,0,0.000330233,0.000330233,0.000330233
83,1402.26,0.36198,0.52691,0.21325,0.86038,0,0.99256,0.99537,0.99495,0.92863,0.99256,0.99537,0.99495,0.92583,0.38737,0.64313,0.19901,0.91152,0,0.000313729,0.000313729,0.000313729
84,1418.56,0.36855,0.54523,0.21614,0.86104,0,0.99241,0.99496,0.99486,0.93124,0.99241,0.99496,0.99486,0.92351,0.40081,0.66879,0.19098,0.92022,0,0.000297226,0.000297226,0.000297226
85,1435.07,0.37184,0.54271,0.21481,0.8629,0,0.99328,1,0.99495,0.93259,0.99328,1,0.99495,0.92972,0.39479,0.66182,0.18126,0.91371,0,0.000280723,0.000280723,0.000280723
86,1451.48,0.35868,0.52592,0.2114,0.86431,0,0.99335,1,0.995,0.92857,0.99335,1,0.995,0.92543,0.40062,0.66084,0.19197,0.92007,0,0.00026422,0.00026422,0.00026422
87,1467.84,0.37863,0.54172,0.21541,0.85685,0,0.9977,1,0.995,0.92968,0.9977,1,0.995,0.92843,0.40555,0.67301,0.19243,0.92103,0,0.000247716,0.000247716,0.000247716
88,1484.12,0.37397,0.55578,0.21335,0.85733,0,0.9982,1,0.995,0.92513,0.9982,1,0.995,0.92539,0.41175,0.67494,0.19748,0.9228,0,0.000231213,0.000231213,0.000231213
89,1500.45,0.35253,0.50395,0.20458,0.85661,0,0.99826,0.99895,0.995,0.92776,0.99826,0.99895,0.995,0.92401,0.41417,0.67456,0.19772,0.93381,0,0.00021471,0.00021471,0.00021471
90,1516.92,0.36964,0.53441,0.21145,0.8543,0,0.99782,1,0.995,0.92574,0.99782,1,0.995,0.9256,0.40786,0.67141,0.19317,0.92702,0,0.000198206,0.000198206,0.000198206
91,1541.53,0.33741,0.50338,0.20036,0.84051,0,0.99621,1,0.995,0.92326,0.99621,1,0.995,0.92466,0.40568,0.66846,0.20342,0.92034,0,0.000181703,0.000181703,0.000181703
92,1560.53,0.32878,0.47553,0.18761,0.8359,0,0.9978,1,0.995,0.92647,0.99478,0.99537,0.995,0.92349,0.40331,0.6674,0.1865,0.91899,0,0.0001652,0.0001652,0.0001652
93,1578.1,0.32901,0.48589,0.1864,0.83778,0,0.99821,1,0.995,0.92887,0.99397,0.99537,0.995,0.92441,0.39982,0.67034,0.18716,0.92225,0,0.000148696,0.000148696,0.000148696
94,1595.01,0.31862,0.47934,0.17813,0.8321,0,0.99511,0.99537,0.995,0.92389,0.99511,0.99537,0.995,0.92253,0.40611,0.669,0.19107,0.9248,0,0.000132193,0.000132193,0.000132193
95,1611.16,0.32212,0.45954,0.18185,0.82809,0,0.99388,0.99537,0.995,0.92476,0.99388,0.99537,0.995,0.92516,0.40179,0.67138,0.18641,0.92364,0,0.00011569,0.00011569,0.00011569
96,1627.31,0.31498,0.47293,0.17859,0.8284,0,0.99806,1,0.995,0.93095,0.99554,0.99537,0.995,0.92489,0.39727,0.67623,0.18054,0.92148,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1643.54,0.31187,0.45535,0.17606,0.83974,0,0.99786,1,0.995,0.92325,0.99786,1,0.995,0.92336,0.39525,0.68245,0.18507,0.92029,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1659.79,0.31738,0.4624,0.17972,0.8378,0,0.99837,1,0.995,0.92418,0.99837,1,0.995,0.92762,0.39274,0.68417,0.18901,0.91932,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1676.2,0.31803,0.46223,0.17633,0.8293,0,0.99832,1,0.995,0.92855,0.99832,1,0.995,0.92838,0.39651,0.68389,0.18388,0.92154,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1692.3,0.31382,0.45948,0.17547,0.83056,0,0.99831,1,0.995,0.92641,0.99831,1,0.995,0.92445,0.39557,0.6807,0.18242,0.92011,0,3.31733e-05,3.31733e-05,3.31733e-05
