epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,165.692,0.53026,0.71473,0.4884,0.88376,0,0.99794,0.96674,0.99359,0.86928,0.99794,0.96674,0.99363,0.87011,0.52673,0.70976,0.37999,0.83028,0,0.00150197,0.00150197,0.00150197
12,176.397,0.53889,0.66741,0.47662,0.89643,0,0.98906,0.97397,0.9931,0.86649,0.98399,0.99386,0.9938,0.87077,0.55728,0.70854,0.40881,0.84243,0,0.00148546,0.00148546,0.00148546
13,187.789,0.57071,0.71168,0.47597,0.89884,0,0.99284,0.99091,0.99414,0.87734,0.98766,1,0.99427,0.87207,0.56095,0.71668,0.43141,0.84128,0,0.00146896,0.00146896,0.00146896
14,198.738,0.53417,0.68646,0.44548,0.886,0,0.99304,0.99107,0.99495,0.8677,0.99304,0.99107,0.99495,0.87388,0.55753,0.71401,0.39442,0.84972,0,0.00145246,0.00145246,0.00145246
15,210.633,0.56575,0.77893,0.45238,0.89371,0,0.97871,0.95443,0.98585,0.87777,0.97871,0.95443,0.98505,0.86856,0.51284,0.72871,0.3945,0.81195,0,0.00143595,0.00143595,0.00143595
16,221.963,0.53224,0.67992,0.42683,0.88901,0,0.98401,0.95422,0.98394,0.85211,0.98401,0.95422,0.98255,0.84332,0.54954,0.76072,0.36642,0.84279,0,0.00141945,0.00141945,0.00141945
17,233.372,0.50913,0.63849,0.41668,0.88483,0,0.96994,0.97824,0.9916,0.84443,0.96994,0.97824,0.9916,0.85865,0.55588,0.71431,0.38288,0.83353,0,0.00140295,0.00140295,0.00140295
18,244.563,0.50525,0.65647,0.40777,0.88306,0,0.98762,0.98636,0.99303,0.87775,0.98413,0.98361,0.99298,0.88483,0.51833,0.70876,0.34002,0.82552,0,0.00138644,0.00138644,0.00138644
19,255.346,0.51778,0.66259,0.41095,0.88316,0,0.98959,0.99091,0.99464,0.87395,0.98959,0.99091,0.99464,0.88162,0.50707,0.69962,0.35688,0.82036,0,0.00136994,0.00136994,0.00136994
20,266.165,0.52087,0.68681,0.40293,0.88727,0,0.99789,0.99244,0.995,0.88539,0.99789,0.99244,0.995,0.88541,0.51493,0.68045,0.33626,0.81928,0,0.00135344,0.00135344,0.00135344
21,278.714,0.50495,0.62173,0.38276,0.89095,0,0.99257,0.9679,0.99319,0.88704,0.99257,0.9679,0.99319,0.89144,0.49926,0.68493,0.33105,0.81522,0,0.00133693,0.00133693,0.00133693
22,292.233,0.51752,0.64579,0.38218,0.88856,0,0.97952,0.98532,0.99357,0.89271,0.97952,0.98532,0.99357,0.89944,0.49065,0.68319,0.31958,0.8139,0,0.00132043,0.00132043,0.00132043
23,303.127,0.50873,0.62626,0.37326,0.88263,0,0.99231,0.98636,0.99469,0.88995,0.99231,0.98636,0.99469,0.8959,0.52008,0.7201,0.31896,0.83032,0,0.00130393,0.00130393,0.00130393
24,314.078,0.50542,0.6502,0.36897,0.88107,0,0.99493,0.98182,0.99469,0.88214,0.99493,0.98182,0.99469,0.89032,0.49981,0.67639,0.33453,0.82865,0,0.00128742,0.00128742,0.00128742
25,324.869,0.52193,0.69814,0.39661,0.88106,0,0.99385,0.99435,0.99495,0.87989,0.99385,0.99435,0.99495,0.87833,0.5184,0.67212,0.31654,0.82218,0,0.00127092,0.00127092,0.00127092
26,336.386,0.48198,0.61613,0.35801,0.87318,0,0.99321,0.99545,0.99486,0.85938,0.98867,0.99091,0.99438,0.86008,0.56028,0.70108,0.34168,0.83473,0,0.00125442,0.00125442,0.00125442
27,347.644,0.4835,0.63335,0.35748,0.87795,0,0.99385,0.99113,0.99491,0.882,0.99385,0.99113,0.99491,0.8828,0.51804,0.67417,0.31168,0.81699,0,0.00123791,0.00123791,0.00123791
28,359.996,0.4851,0.61786,0.34119,0.87208,0,0.99493,0.99091,0.99482,0.89313,0.99493,0.99091,0.99482,0.89456,0.49424,0.6622,0.30771,0.8176,0,0.00122141,0.00122141,0.00122141
29,370.126,0.50045,0.6428,0.35131,0.87858,0,0.98728,0.98636,0.99212,0.88502,0.98261,0.98182,0.99187,0.87782,0.50224,0.68477,0.32172,0.81082,0,0.00120491,0.00120491,0.00120491
30,381.56,0.48259,0.61032,0.34003,0.86836,0,0.99714,1,0.995,0.89757,0.99714,1,0.995,0.8995,0.48333,0.65288,0.28752,0.80994,0,0.0011884,0.0011884,0.0011884
31,393.091,0.46812,0.59472,0.33052,0.87126,0,0.9819,0.97727,0.98974,0.89374,0.98651,0.98182,0.99348,0.89045,0.48151,0.68875,0.29557,0.81393,0,0.0011719,0.0011719,0.0011719
32,407.796,0.48815,0.63662,0.34406,0.89065,0,0.99124,0.98835,0.99469,0.89979,0.99124,0.98835,0.99469,0.88706,0.47943,0.66636,0.28863,0.80971,0,0.0011554,0.0011554,0.0011554
33,417.755,0.48711,0.62987,0.34671,0.88049,0,0.9903,0.98182,0.99409,0.89466,0.9903,0.98182,0.99409,0.90099,0.50382,0.66195,0.32041,0.80967,0,0.00113889,0.00113889,0.00113889
34,430.604,0.47507,0.60935,0.33307,0.87811,0,0.98858,1,0.995,0.90446,0.98858,1,0.995,0.90722,0.47023,0.64856,0.29138,0.7981,0,0.00112239,0.00112239,0.00112239
35,441.752,0.47424,0.59228,0.32871,0.87817,0,0.9844,1,0.99413,0.90765,0.9844,1,0.99413,0.90186,0.47437,0.67097,0.28968,0.80549,0,0.00110589,0.00110589,0.00110589
36,452.593,0.46556,0.60665,0.32264,0.86058,0,0.97585,0.99444,0.99397,0.90599,0.98025,0.99895,0.99447,0.89929,0.4812,0.65827,0.28977,0.81505,0,0.00108938,0.00108938,0.00108938
37,463.857,0.46471,0.60229,0.31166,0.86788,0,0.98456,0.98376,0.99324,0.90139,0.99363,0.99383,0.994,0.89808,0.46658,0.66543,0.28142,0.80467,0,0.00107288,0.00107288,0.00107288
38,476.074,0.48245,0.65091,0.32679,0.87437,0,0.9909,0.99091,0.99473,0.89686,0.99553,0.99545,0.995,0.89483,0.49839,0.66083,0.30177,0.81431,0,0.00105638,0.00105638,0.00105638
39,487.188,0.48417,0.63781,0.31862,0.87558,0,0.99421,0.99053,0.99491,0.90486,0.99421,0.99053,0.99491,0.88797,0.49008,0.68269,0.29746,0.80653,0,0.00103987,0.00103987,0.00103987
40,498.688,0.46574,0.58659,0.31723,0.8632,0,0.98462,0.98949,0.99362,0.90452,0.98462,0.98949,0.99362,0.87368,0.47447,0.70505,0.29718,0.81037,0,0.00102337,0.00102337,0.00102337
41,510.364,0.46629,0.61488,0.3363,0.8732,0,0.99149,1,0.99486,0.90131,0.99149,1,0.99486,0.89973,0.48549,0.66511,0.30526,0.8142,0,0.00100687,0.00100687,0.00100687
42,522.469,0.45926,0.61027,0.31854,0.85808,0,0.99562,0.98182,0.99473,0.90463,0.99562,0.98182,0.99473,0.90015,0.49299,0.68778,0.28737,0.82086,0,0.000990365,0.000990365,0.000990365
43,533.181,0.46643,0.61214,0.31266,0.86675,0,0.99438,0.99091,0.99491,0.90736,0.99438,0.99091,0.99491,0.917,0.48016,0.65507,0.26777,0.79899,0,0.000973861,0.000973861,0.000973861
44,546,0.45717,0.60698,0.30806,0.8648,0,0.99769,0.99091,0.99478,0.90822,0.99316,0.99545,0.99495,0.90877,0.47642,0.64719,0.27245,0.81024,0,0.000957358,0.000957358,0.000957358
45,556.749,0.45875,0.62978,0.30932,0.86816,0,0.98815,0.98075,0.99347,0.90743,0.98815,0.98075,0.99356,0.90063,0.47764,0.67086,0.27467,0.81669,0,0.000940855,0.000940855,0.000940855
46,570.135,0.45333,0.59704,0.30091,0.86391,0,0.99453,0.99545,0.995,0.90443,0.99453,0.99545,0.995,0.88984,0.46577,0.68826,0.26877,0.8032,0,0.000924352,0.000924352,0.000924352
47,580.913,0.44939,0.57709,0.29466,0.86512,0,0.98424,0.99545,0.99473,0.90859,0.98873,1,0.99482,0.90039,0.45976,0.6682,0.25872,0.80367,0,0.000907848,0.000907848,0.000907848
48,591.768,0.43689,0.55267,0.28609,0.86486,0,0.98423,0.99091,0.99406,0.90424,0.98423,0.99091,0.99368,0.90091,0.48079,0.68385,0.26399,0.81138,0,0.000891345,0.000891345,0.000891345
49,602.318,0.45186,0.59396,0.29516,0.86612,0,0.98492,0.98182,0.99347,0.90291,0.9896,0.98636,0.99445,0.89543,0.48364,0.72268,0.27043,0.81532,0,0.000874842,0.000874842,0.000874842
50,613.797,0.44902,0.56519,0.29575,0.86444,0,0.99176,1,0.99486,0.90606,0.99176,1,0.99486,0.89581,0.45141,0.67194,0.25947,0.80271,0,0.000858338,0.000858338,0.000858338
51,625.917,0.44521,0.59462,0.29125,0.86417,0,0.98955,0.98327,0.99378,0.90893,0.99416,0.98781,0.99465,0.908,0.47899,0.67566,0.28077,0.82139,0,0.000841835,0.000841835,0.000841835
52,639.14,0.43991,0.60366,0.28869,0.8649,0,0.99418,0.9848,0.99141,0.90131,0.99498,0.99091,0.99495,0.89287,0.48089,0.71125,0.26065,0.82422,0,0.000825332,0.000825332,0.000825332
53,649.982,0.4675,0.62595,0.29732,0.87477,0,0.98392,0.99545,0.99329,0.89478,0.98842,1,0.99338,0.88961,0.48117,0.69724,0.26883,0.81479,0,0.000808828,0.000808828,0.000808828
54,661.144,0.4383,0.58486,0.28294,0.8576,0,0.99631,0.99545,0.995,0.90538,0.99631,0.99545,0.995,0.90353,0.48318,0.67263,0.26264,0.80563,0,0.000792325,0.000792325,0.000792325
55,672.675,0.44887,0.57576,0.28843,0.86764,0,0.99831,0.99902,0.995,0.90463,0.99831,0.99902,0.995,0.89577,0.47513,0.65145,0.24814,0.80263,0,0.000775822,0.000775822,0.000775822
56,684.491,0.44362,0.5743,0.2796,0.86003,0,0.99271,0.97273,0.99022,0.90363,0.99271,0.97273,0.98851,0.8981,0.48013,0.70767,0.26091,0.8153,0,0.000759318,0.000759318,0.000759318
57,695.047,0.43031,0.58517,0.27996,0.86169,0,0.99325,0.99091,0.99441,0.90679,0.99325,0.99091,0.99441,0.90248,0.46128,0.67577,0.25973,0.8065,0,0.000742815,0.000742815,0.000742815
58,706.106,0.42641,0.56102,0.27514,0.85969,0,0.9834,0.99091,0.99132,0.9118,0.98794,0.99545,0.99473,0.90167,0.4735,0.69844,0.24851,0.81161,0,0.000726312,0.000726312,0.000726312
59,718.994,0.412,0.56342,0.2709,0.86024,0,0.99787,0.99907,0.995,0.91493,0.99787,0.99907,0.995,0.91174,0.46348,0.68222,0.2452,0.80309,0,0.000709809,0.000709809,0.000709809
60,729.682,0.42058,0.5355,0.27111,0.85932,0,0.99824,1,0.995,0.90992,0.9937,0.99545,0.99464,0.89991,0.46951,0.66234,0.25,0.80647,0,0.000693305,0.000693305,0.000693305
61,741.145,0.42911,0.55114,0.27643,0.8654,0,0.99268,0.9946,0.99473,0.91672,0.99258,0.99091,0.99464,0.90707,0.46766,0.65922,0.25233,0.80323,0,0.000676802,0.000676802,0.000676802
62,751.966,0.41949,0.55268,0.2672,0.85007,0,0.99114,0.98636,0.99469,0.91331,0.99114,0.98636,0.99469,0.89906,0.4752,0.67211,0.26845,0.80721,0,0.000660299,0.000660299,0.000660299
63,763.433,0.42848,0.55481,0.27325,0.86242,0,0.99811,0.99823,0.995,0.909,0.99811,0.99823,0.995,0.90407,0.46307,0.68121,0.23957,0.8074,0,0.000643795,0.000643795,0.000643795
64,774.969,0.41061,0.55586,0.26447,0.84626,0,0.98515,0.98252,0.99383,0.91117,0.98057,0.97812,0.98976,0.90257,0.45952,0.70276,0.2408,0.80839,0,0.000627292,0.000627292,0.000627292
65,789.004,0.40672,0.53983,0.26143,0.85249,0,0.98929,0.99865,0.99431,0.90931,0.98929,0.99865,0.99431,0.90538,0.46476,0.68372,0.23391,0.80457,0,0.000610789,0.000610789,0.000610789
66,799.894,0.41557,0.54223,0.26653,0.8543,0,0.9801,0.99545,0.993,0.91458,0.9801,0.99545,0.993,0.91247,0.45936,0.70891,0.23298,0.80297,0,0.000594286,0.000594286,0.000594286
67,810.99,0.42375,0.56143,0.26604,0.85074,0,0.99688,0.98636,0.99456,0.90528,0.99688,0.98636,0.99456,0.90219,0.46887,0.68387,0.24652,0.81043,0,0.000577782,0.000577782,0.000577782
68,821.701,0.42182,0.54808,0.26672,0.86189,0,0.98831,0.99545,0.99473,0.91392,0.98831,0.99545,0.99473,0.898,0.45976,0.71381,0.24163,0.81251,0,0.000561279,0.000561279,0.000561279
69,833.52,0.39137,0.53619,0.25245,0.84588,0,0.98993,0.98541,0.99442,0.90503,0.98993,0.98541,0.99442,0.89399,0.46354,0.69699,0.24095,0.8108,0,0.000544776,0.000544776,0.000544776
70,845.587,0.40834,0.53849,0.2523,0.85637,0,0.98785,1,0.99414,0.91273,0.98785,1,0.99414,0.90897,0.45602,0.66438,0.22012,0.80278,0,0.000528272,0.000528272,0.000528272
71,856.515,0.39869,0.53655,0.25403,0.84562,0,0.99325,0.99545,0.99491,0.91016,0.99352,0.98952,0.99478,0.89815,0.46919,0.65211,0.23072,0.80523,0,0.000511769,0.000511769,0.000511769
72,867.377,0.39984,0.54826,0.25046,0.84555,0,0.98465,0.99078,0.99347,0.91809,0.98916,0.99529,0.99441,0.91202,0.4654,0.68274,0.22535,0.80215,0,0.000495266,0.000495266,0.000495266
73,880.044,0.40866,0.52801,0.25311,0.85802,0,0.99398,0.99091,0.99487,0.91674,0.9894,0.98636,0.99422,0.89952,0.44944,0.67513,0.21511,0.80058,0,0.000478762,0.000478762,0.000478762
74,891.07,0.39753,0.535,0.24669,0.84667,0,0.99385,0.99522,0.99486,0.91779,0.9893,0.99067,0.99441,0.90358,0.4533,0.68191,0.23705,0.80484,0,0.000462259,0.000462259,0.000462259
75,901.469,0.3788,0.51453,0.24435,0.84971,0,0.99282,0.99091,0.99473,0.91831,0.98821,0.98636,0.99397,0.90568,0.4469,0.69557,0.23473,0.8019,0,0.000445756,0.000445756,0.000445756
76,914.343,0.38945,0.51979,0.24164,0.84237,0,0.99388,0.98997,0.99468,0.92059,0.98929,0.98542,0.99404,0.90548,0.4566,0.696,0.22556,0.80069,0,0.000429253,0.000429253,0.000429253
77,924.895,0.3988,0.53891,0.24177,0.8483,0,0.99863,0.98906,0.99487,0.91218,0.99398,0.98451,0.99071,0.9011,0.44689,0.68993,0.23058,0.79851,0,0.000412749,0.000412749,0.000412749
78,936.255,0.39812,0.54439,0.2439,0.84896,0,0.99161,0.99091,0.99477,0.91249,0.98705,0.98636,0.99429,0.91144,0.45585,0.72536,0.22283,0.80115,0,0.000396246,0.000396246,0.000396246
79,946.848,0.39281,0.52201,0.24044,0.85177,0,0.99253,0.99926,0.99495,0.91602,0.98802,0.99472,0.99459,0.91375,0.4438,0.67509,0.21052,0.79796,0,0.000379743,0.000379743,0.000379743
80,957.641,0.38433,0.51733,0.23043,0.84438,0,0.9889,1,0.99495,0.91505,0.9889,1,0.99495,0.90756,0.4523,0.67909,0.21799,0.8015,0,0.000363239,0.000363239,0.000363239
81,968.428,0.377,0.50908,0.23003,0.83724,0,0.98523,0.98315,0.99376,0.91655,0.98515,0.97689,0.98965,0.90236,0.45026,0.70457,0.22659,0.80151,0,0.000346736,0.000346736,0.000346736
82,979.46,0.38693,0.5278,0.23535,0.84257,0,0.98491,0.99403,0.99455,0.91923,0.98043,0.98949,0.99407,0.90663,0.441,0.69956,0.21714,0.79686,0,0.000330233,0.000330233,0.000330233
83,990.136,0.38814,0.53315,0.23719,0.8515,0,0.98959,0.98636,0.99456,0.91888,0.98814,0.98182,0.9914,0.91099,0.43851,0.69757,0.21828,0.7977,0,0.000313729,0.000313729,0.000313729
84,1001.04,0.40791,0.56513,0.23886,0.85677,0,0.99581,0.98636,0.99456,0.91625,0.99581,0.98636,0.99456,0.91292,0.45158,0.71099,0.21842,0.80406,0,0.000297226,0.000297226,0.000297226
85,1011.88,0.37094,0.52394,0.22781,0.84477,0,0.98816,1,0.99491,0.91314,0.98368,0.99545,0.99464,0.91144,0.4499,0.68403,0.21328,0.80095,0,0.000280723,0.000280723,0.000280723
86,1022.93,0.39171,0.53148,0.23847,0.85655,0,0.995,0.98636,0.99478,0.91351,0.995,0.98636,0.99478,0.91036,0.44814,0.6906,0.21684,0.80055,0,0.00026422,0.00026422,0.00026422
87,1034.24,0.36911,0.49512,0.22474,0.84121,0,0.99877,0.99817,0.995,0.92142,0.99421,0.99363,0.99468,0.9159,0.44183,0.68502,0.2084,0.80021,0,0.000247716,0.000247716,0.000247716
88,1045.24,0.37217,0.49807,0.22437,0.85197,0,0.99835,0.99455,0.995,0.91709,0.99375,0.99,0.99464,0.90931,0.4552,0.68611,0.20757,0.80317,0,0.000231213,0.000231213,0.000231213
89,1056.48,0.37522,0.54391,0.22706,0.8412,0,0.98929,0.99091,0.99433,0.91134,0.98471,0.98636,0.99269,0.90758,0.44716,0.71555,0.21116,0.801,0,0.00021471,0.00021471,0.00021471
90,1067.56,0.38102,0.51788,0.23234,0.84519,0,0.9927,0.99906,0.99495,0.91725,0.99408,0.98636,0.99436,0.90421,0.44615,0.69426,0.20627,0.79979,0,0.000198206,0.000198206,0.000198206
91,1090.79,0.35331,0.5193,0.20981,0.81872,0,0.98918,0.99973,0.99337,0.91693,0.98471,0.99518,0.99323,0.90806,0.44698,0.69274,0.20937,0.79967,0,0.000181703,0.000181703,0.000181703
92,1106.07,0.35579,0.49204,0.20771,0.81501,0,0.9886,0.99091,0.99399,0.90888,0.98406,0.98636,0.99235,0.89799,0.45132,0.70582,0.21233,0.8021,0,0.0001652,0.0001652,0.0001652
93,1117.54,0.33202,0.46634,0.19569,0.82086,0,0.99192,0.98636,0.99323,0.90706,0.98904,0.98636,0.99014,0.89437,0.45189,0.69928,0.22138,0.80726,0,0.000148696,0.000148696,0.000148696
94,1129.21,0.31764,0.45416,0.1891,0.81015,0,0.99324,0.99091,0.99486,0.91533,0.98971,0.98636,0.99439,0.90412,0.44728,0.69086,0.21122,0.79875,0,0.000132193,0.000132193,0.000132193
95,1141.96,0.31981,0.46422,0.18839,0.81886,0,0.99364,0.99484,0.99491,0.91657,0.98909,0.99029,0.99455,0.90301,0.44797,0.69311,0.20564,0.80017,0,0.00011569,0.00011569,0.00011569
96,1154.33,0.33386,0.46831,0.19323,0.81167,0,0.99376,0.9949,0.99495,0.91413,0.98921,0.99035,0.99464,0.89998,0.44512,0.70547,0.20148,0.80041,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1166.17,0.33032,0.47984,0.18905,0.81705,0,0.99364,0.99506,0.99495,0.9169,0.98909,0.99054,0.99464,0.90351,0.44378,0.70597,0.20049,0.7993,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1177.52,0.31704,0.46014,0.18939,0.8149,0,0.98905,0.99493,0.99426,0.92235,0.98454,0.99041,0.99395,0.91046,0.43889,0.70501,0.19963,0.79835,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1188.09,0.31121,0.44456,0.18572,0.81145,0,0.98881,0.99502,0.9944,0.92282,0.9843,0.99049,0.99408,0.90835,0.43421,0.70046,0.19703,0.79746,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1200.85,0.30912,0.4447,0.18211,0.80654,0,0.98881,0.99497,0.99426,0.92352,0.9843,0.99042,0.99408,0.91121,0.43586,0.70067,0.19759,0.79761,0,3.31733e-05,3.31733e-05,3.31733e-05
