epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
16,220.684,0.53182,0.69897,0.41894,0.89549,0,0.99152,0.99074,0.99491,0.87,0.98685,0.98611,0.99366,0.86423,0.512,0.73523,0.37071,0.82844,0,0.00141945,0.00141945,0.00141945
17,232.168,0.51777,0.66016,0.40562,0.88489,0,0.99753,0.97971,0.99304,0.87514,0.9927,0.97508,0.98913,0.88279,0.47549,0.6504,0.36526,0.8135,0,0.00140295,0.00140295,0.00140295
18,243.343,0.50494,0.64351,0.39687,0.89075,0,0.99169,0.99871,0.99472,0.87897,0.99169,0.99871,0.99472,0.87148,0.48972,0.68524,0.32172,0.81014,0,0.00138644,0.00138644,0.00138644
19,254.54,0.51073,0.63933,0.38556,0.87793,0,0.99043,0.99074,0.9936,0.89159,0.99043,0.99074,0.99379,0.88409,0.46292,0.68245,0.31688,0.81245,0,0.00136994,0.00136994,0.00136994
20,266.623,0.50626,0.63424,0.37885,0.88665,0,0.99763,0.99936,0.995,0.89322,0.99763,0.99936,0.995,0.89059,0.49244,0.64728,0.32878,0.81283,0,0.00135344,0.00135344,0.00135344
21,278.056,0.50536,0.64026,0.38139,0.87901,0,0.99644,0.99074,0.99491,0.87549,0.99644,0.99074,0.99491,0.85859,0.54142,0.72386,0.34064,0.83712,0,0.00133693,0.00133693,0.00133693
22,290.405,0.4939,0.60936,0.37052,0.88451,0,0.97916,0.99537,0.99401,0.84964,0.97916,0.99537,0.99401,0.82871,0.52386,0.72924,0.37209,0.84231,0,0.00132043,0.00132043,0.00132043
23,301.162,0.52587,0.64232,0.375,0.88712,0,0.99295,0.99877,0.99495,0.88457,0.98835,0.99414,0.99453,0.88002,0.51688,0.74403,0.32924,0.83214,0,0.00130393,0.00130393,0.00130393
24,312.862,0.50832,0.65137,0.36848,0.87998,0,0.99795,0.99456,0.995,0.89168,0.99795,0.99456,0.995,0.89018,0.47864,0.69036,0.31649,0.81911,0,0.00128742,0.00128742,0.00128742
25,324.987,0.50948,0.65686,0.36461,0.88454,0,0.99675,0.99074,0.99491,0.88699,0.99675,0.99074,0.99491,0.87502,0.46244,0.64088,0.33429,0.81553,0,0.00127092,0.00127092,0.00127092
26,336.396,0.51433,0.65254,0.36555,0.8878,0,0.98074,1,0.9943,0.89315,0.98074,1,0.9943,0.88712,0.47894,0.63836,0.32167,0.81279,0,0.00125442,0.00125442,0.00125442
27,347.51,0.4858,0.62621,0.35824,0.87951,0,0.99189,0.99395,0.99468,0.89501,0.99189,0.99395,0.99468,0.88278,0.45543,0.69223,0.33717,0.8241,0,0.00123791,0.00123791,0.00123791
28,358.567,0.49581,0.64427,0.34673,0.88474,0,0.99209,0.99537,0.99421,0.90213,0.99209,0.99537,0.99421,0.88771,0.45075,0.64095,0.29243,0.80909,0,0.00122141,0.00122141,0.00122141
29,369.747,0.4938,0.64431,0.34773,0.87591,0,0.98756,0.99886,0.99463,0.89531,0.98756,0.99886,0.99463,0.86955,0.48646,0.64694,0.33439,0.82478,0,0.00120491,0.00120491,0.00120491
30,381.929,0.49564,0.64055,0.3452,0.88331,0,0.98749,1,0.99425,0.89445,0.98286,0.99537,0.99287,0.8859,0.48771,0.67242,0.31658,0.81972,0,0.0011884,0.0011884,0.0011884
31,392.528,0.48101,0.61792,0.34601,0.8762,0,0.99842,0.99391,0.995,0.89374,0.99842,0.99391,0.995,0.87412,0.50075,0.69045,0.32588,0.83199,0,0.0011719,0.0011719,0.0011719
32,403.322,0.51445,0.66567,0.34629,0.88625,0,0.99738,1,0.995,0.8828,0.99738,1,0.995,0.87314,0.50827,0.69234,0.32876,0.84617,0,0.0011554,0.0011554,0.0011554
33,414.391,0.4784,0.61489,0.33015,0.87374,0,0.99677,1,0.995,0.89931,0.99677,1,0.995,0.88384,0.48151,0.72019,0.2942,0.81546,0,0.00113889,0.00113889,0.00113889
34,425.494,0.50082,0.64913,0.33209,0.88318,0,0.99276,1,0.99495,0.90306,0.99276,1,0.99495,0.8876,0.47479,0.65851,0.29239,0.81655,0,0.00112239,0.00112239,0.00112239
35,436.382,0.50211,0.61569,0.33317,0.88867,0,0.99257,0.99537,0.99491,0.90214,0.99257,0.99537,0.99491,0.89624,0.48092,0.65084,0.29881,0.81176,0,0.00110589,0.00110589,0.00110589
36,447.254,0.48055,0.6147,0.32307,0.86802,0,0.99753,1,0.995,0.90032,0.99753,1,0.995,0.8838,0.49105,0.64935,0.29091,0.83037,0,0.00108938,0.00108938,0.00108938
37,458.256,0.46887,0.63903,0.31488,0.87135,0,0.99315,0.99537,0.99491,0.89765,0.99315,0.99537,0.99491,0.88916,0.47874,0.64202,0.2853,0.83075,0,0.00107288,0.00107288,0.00107288
38,469.834,0.45515,0.60185,0.30847,0.86578,0,0.99774,1,0.995,0.90414,0.99774,1,0.995,0.89036,0.45681,0.64755,0.26961,0.82654,0,0.00105638,0.00105638,0.00105638
39,480.847,0.46199,0.60146,0.3075,0.87445,0,0.99803,1,0.995,0.8947,0.99803,1,0.995,0.87931,0.49721,0.70659,0.27795,0.82681,0,0.00103987,0.00103987,0.00103987
40,491.861,0.48077,0.61458,0.31533,0.87238,0,0.99372,1,0.995,0.89625,0.99372,1,0.995,0.88471,0.47014,0.64189,0.28497,0.81385,0,0.00102337,0.00102337,0.00102337
41,502.647,0.47515,0.6201,0.30976,0.87864,0,0.98808,0.99975,0.99486,0.90088,0.98808,0.99975,0.99486,0.90044,0.44964,0.65476,0.28103,0.8159,0,0.00100687,0.00100687,0.00100687
42,514.165,0.45697,0.58645,0.30422,0.86531,0,0.99683,0.99537,0.995,0.90804,0.99683,0.99537,0.995,0.89541,0.44679,0.67829,0.26756,0.81251,0,0.000990365,0.000990365,0.000990365
43,525.743,0.45569,0.5821,0.29982,0.86673,0,0.9976,0.99989,0.995,0.92013,0.9976,0.99989,0.995,0.90587,0.43717,0.64681,0.26579,0.80942,0,0.000973861,0.000973861,0.000973861
44,535.763,0.4518,0.58423,0.29858,0.86925,0,0.99711,0.98952,0.99491,0.90577,0.99711,0.98952,0.99491,0.90202,0.45623,0.66764,0.28036,0.81275,0,0.000957358,0.000957358,0.000957358
45,546.809,0.45656,0.62898,0.29707,0.86251,0,0.99628,1,0.995,0.91266,0.99628,1,0.995,0.89843,0.46256,0.6624,0.27209,0.82171,0,0.000940855,0.000940855,0.000940855
46,559.285,0.46287,0.60334,0.29911,0.87112,0,0.99835,1,0.995,0.90242,0.99372,0.99537,0.99491,0.8854,0.46738,0.6448,0.266,0.81789,0,0.000924352,0.000924352,0.000924352
47,571.158,0.44349,0.60218,0.29119,0.86395,0,0.99322,0.99537,0.99468,0.90664,0.99794,1,0.995,0.87721,0.48507,0.65994,0.30278,0.83805,0,0.000907848,0.000907848,0.000907848
48,581.826,0.45764,0.60682,0.29686,0.87408,0,0.99799,1,0.995,0.91043,0.99799,1,0.995,0.89909,0.45803,0.62296,0.27513,0.82121,0,0.000891345,0.000891345,0.000891345
49,592.625,0.45907,0.59786,0.29454,0.87317,0,0.99712,1,0.995,0.89727,0.99712,1,0.995,0.89479,0.45638,0.62175,0.26969,0.81883,0,0.000874842,0.000874842,0.000874842
50,604.05,0.44318,0.58413,0.28983,0.86328,0,0.99783,1,0.995,0.90766,0.99783,1,0.995,0.90223,0.44538,0.65848,0.26814,0.81264,0,0.000858338,0.000858338,0.000858338
51,615.076,0.43657,0.5943,0.28216,0.86488,0,0.99791,1,0.995,0.91959,0.99791,1,0.995,0.90624,0.43875,0.6192,0.26492,0.80837,0,0.000841835,0.000841835,0.000841835
52,625.62,0.4267,0.5761,0.27697,0.8575,0,0.99833,1,0.995,0.90808,0.99833,1,0.995,0.89648,0.44697,0.63064,0.25938,0.8224,0,0.000825332,0.000825332,0.000825332
53,636.363,0.45985,0.6515,0.28996,0.87339,0,0.99799,1,0.995,0.90877,0.99799,1,0.995,0.89648,0.44576,0.68968,0.24802,0.8204,0,0.000808828,0.000808828,0.000808828
54,646.787,0.45107,0.62346,0.28391,0.86515,0,0.99687,1,0.995,0.90466,0.99687,1,0.995,0.89112,0.44727,0.62229,0.2474,0.81266,0,0.000792325,0.000792325,0.000792325
55,658.089,0.44598,0.58757,0.27932,0.86409,0,0.99786,0.99824,0.995,0.91971,0.99786,0.99824,0.995,0.91081,0.44451,0.60838,0.24744,0.81006,0,0.000775822,0.000775822,0.000775822
56,669.799,0.43866,0.58597,0.27516,0.86659,0,0.99738,0.99979,0.995,0.9147,0.99275,0.99516,0.99491,0.91535,0.45745,0.61904,0.2626,0.82708,0,0.000759318,0.000759318,0.000759318
57,682.543,0.43879,0.57938,0.28003,0.86952,0,0.99744,1,0.995,0.9223,0.99744,1,0.995,0.9044,0.44412,0.62845,0.25565,0.8167,0,0.000742815,0.000742815,0.000742815
58,694.025,0.43549,0.57332,0.27456,0.85875,0,0.99805,1,0.995,0.91581,0.99805,1,0.995,0.90542,0.43203,0.64516,0.25477,0.80705,0,0.000726312,0.000726312,0.000726312
59,705.825,0.42966,0.56059,0.27442,0.8673,0,0.99789,1,0.995,0.91577,0.99789,1,0.995,0.90285,0.45926,0.62761,0.26132,0.81325,0,0.000709809,0.000709809,0.000709809
60,716.789,0.4375,0.57724,0.27236,0.85157,0,0.99826,1,0.995,0.91688,0.99826,1,0.995,0.89435,0.43695,0.62328,0.24386,0.8076,0,0.000693305,0.000693305,0.000693305
61,727.868,0.41977,0.57476,0.26663,0.85741,0,0.99828,0.99892,0.995,0.91375,0.99828,0.99892,0.995,0.89944,0.44161,0.6535,0.25775,0.81516,0,0.000676802,0.000676802,0.000676802
62,739.216,0.42137,0.56205,0.25895,0.85685,0,0.99826,1,0.995,0.9121,0.99826,1,0.995,0.90508,0.46933,0.6991,0.27041,0.81906,0,0.000660299,0.000660299,0.000660299
63,750.597,0.4268,0.5659,0.26381,0.87086,0,0.99879,1,0.995,0.89877,0.99879,1,0.995,0.89065,0.47063,0.67502,0.25335,0.8181,0,0.000643795,0.000643795,0.000643795
64,761.415,0.42846,0.56392,0.26516,0.86282,0,0.99842,1,0.995,0.90845,0.99842,1,0.995,0.89878,0.46413,0.651,0.25064,0.81223,0,0.000627292,0.000627292,0.000627292
65,772.836,0.41928,0.56946,0.26246,0.86202,0,0.998,1,0.995,0.91786,0.998,1,0.995,0.89741,0.44137,0.64494,0.23598,0.80928,0,0.000610789,0.000610789,0.000610789
66,784.075,0.42411,0.5512,0.2641,0.85988,0,0.99576,1,0.995,0.90562,0.99576,1,0.995,0.90034,0.4683,0.66141,0.23843,0.82068,0,0.000594286,0.000594286,0.000594286
67,795.315,0.42415,0.55651,0.25895,0.85763,0,0.99829,1,0.995,0.91988,0.99829,1,0.995,0.91052,0.45265,0.66686,0.22568,0.81357,0,0.000577782,0.000577782,0.000577782
68,806.337,0.41946,0.55717,0.26042,0.8552,0,0.99796,1,0.995,0.91372,0.99333,0.99537,0.99421,0.8939,0.45334,0.68489,0.2282,0.81477,0,0.000561279,0.000561279,0.000561279
69,817.579,0.40279,0.54576,0.2539,0.86024,0,0.99779,1,0.995,0.9161,0.99779,1,0.995,0.90096,0.44639,0.67235,0.2214,0.81148,0,0.000544776,0.000544776,0.000544776
70,830.137,0.40706,0.53893,0.25383,0.85594,0,0.99812,1,0.995,0.91725,0.99812,1,0.995,0.90451,0.43627,0.66086,0.22462,0.80665,0,0.000528272,0.000528272,0.000528272
71,841.209,0.4049,0.55565,0.24748,0.85065,0,0.99862,1,0.995,0.91096,0.99862,1,0.995,0.90402,0.42381,0.65815,0.21068,0.80257,0,0.000511769,0.000511769,0.000511769
72,851.849,0.42191,0.55422,0.25391,0.865,0,0.99832,1,0.995,0.91091,0.99832,1,0.995,0.8923,0.44886,0.64104,0.24375,0.81529,0,0.000495266,0.000495266,0.000495266
73,862.693,0.40812,0.53716,0.24376,0.85471,0,0.99831,1,0.995,0.92401,0.99368,0.99537,0.99468,0.90719,0.43753,0.63574,0.25157,0.81313,0,0.000478762,0.000478762,0.000478762
74,873.322,0.38341,0.53499,0.23458,0.84171,0,0.99831,1,0.995,0.92196,0.99831,1,0.995,0.91281,0.44122,0.63103,0.22393,0.80996,0,0.000462259,0.000462259,0.000462259
75,884.142,0.39163,0.5151,0.23891,0.84984,0,0.99807,1,0.995,0.92022,0.99807,1,0.995,0.90919,0.42992,0.66495,0.22754,0.81026,0,0.000445756,0.000445756,0.000445756
76,895.333,0.39732,0.52213,0.23972,0.8548,0,0.99796,1,0.995,0.92214,0.99796,1,0.995,0.91175,0.4363,0.65758,0.21524,0.80973,0,0.000429253,0.000429253,0.000429253
77,910.478,0.40913,0.5445,0.24515,0.85377,0,0.99787,1,0.995,0.90422,0.99787,1,0.995,0.88746,0.4477,0.70193,0.20882,0.8142,0,0.000412749,0.000412749,0.000412749
78,921.448,0.39762,0.54118,0.24088,0.85492,0,0.99827,1,0.995,0.91814,0.99827,1,0.995,0.90445,0.4306,0.66319,0.20479,0.80639,0,0.000396246,0.000396246,0.000396246
79,932.683,0.39802,0.53084,0.23941,0.847,0,0.99858,1,0.995,0.91838,0.99395,0.99537,0.9944,0.90103,0.44283,0.66649,0.20968,0.80645,0,0.000379743,0.000379743,0.000379743
80,943.486,0.37552,0.51712,0.23172,0.84784,0,0.9987,1,0.995,0.92164,0.99407,0.99537,0.99426,0.9099,0.4349,0.65969,0.19915,0.80442,0,0.000363239,0.000363239,0.000363239
81,953.979,0.39157,0.52363,0.23535,0.85161,0,0.99868,1,0.995,0.91831,0.99868,1,0.995,0.90496,0.43843,0.66971,0.20645,0.80848,0,0.000346736,0.000346736,0.000346736
82,965.457,0.38796,0.55588,0.23165,0.84478,0,0.99868,1,0.995,0.92196,0.99868,1,0.995,0.90585,0.41754,0.67416,0.19936,0.80305,0,0.000330233,0.000330233,0.000330233
83,975.834,0.38777,0.51155,0.23251,0.84966,0,0.9985,1,0.995,0.91897,0.9985,1,0.995,0.90835,0.43204,0.66321,0.20301,0.8058,0,0.000313729,0.000313729,0.000313729
84,987.563,0.37877,0.53441,0.22655,0.84756,0,0.99839,1,0.995,0.9232,0.99839,1,0.995,0.90896,0.42086,0.65291,0.19832,0.79981,0,0.000297226,0.000297226,0.000297226
85,997.812,0.39391,0.54532,0.23891,0.84961,0,0.99833,1,0.995,0.92448,0.99833,1,0.995,0.91186,0.42507,0.67471,0.19339,0.80402,0,0.000280723,0.000280723,0.000280723
86,1009.13,0.38396,0.51856,0.2258,0.85139,0,0.99842,1,0.995,0.92806,0.99842,1,0.995,0.91561,0.40767,0.64054,0.21917,0.79664,0,0.00026422,0.00026422,0.00026422
87,1020.41,0.38985,0.51833,0.22847,0.83846,0,0.99851,1,0.995,0.92527,0.99851,1,0.995,0.91385,0.42162,0.65508,0.21559,0.81007,0,0.000247716,0.000247716,0.000247716
88,1031.4,0.38441,0.51766,0.22676,0.84896,0,0.99869,1,0.995,0.92406,0.99869,1,0.995,0.9176,0.42219,0.64668,0.22601,0.83081,0,0.000231213,0.000231213,0.000231213
89,1043.16,0.36123,0.49157,0.2171,0.84413,0,0.99858,1,0.995,0.92574,0.99858,1,0.995,0.91386,0.42242,0.66319,0.21902,0.81898,0,0.00021471,0.00021471,0.00021471
90,1054.54,0.3786,0.51522,0.22243,0.85003,0,0.99869,1,0.995,0.92579,0.99869,1,0.995,0.91574,0.41756,0.66733,0.23056,0.82462,0,0.000198206,0.000198206,0.000198206
91,1076.66,0.34984,0.49383,0.20779,0.82689,0,0.99814,1,0.995,0.92055,0.99814,1,0.995,0.90755,0.42063,0.69519,0.2273,0.81454,0,0.000181703,0.000181703,0.000181703
92,1090.03,0.34145,0.48219,0.20089,0.81927,0,0.99827,1,0.995,0.92055,0.99827,1,0.995,0.90841,0.4118,0.68088,0.19668,0.79834,0,0.0001652,0.0001652,0.0001652
93,1103.18,0.34811,0.48111,0.19591,0.82456,0,0.99854,1,0.995,0.91765,0.99854,1,0.995,0.90734,0.42382,0.67162,0.20053,0.80798,0,0.000148696,0.000148696,0.000148696
94,1114.04,0.33443,0.47644,0.19079,0.81417,0,0.99848,1,0.995,0.92291,0.99848,1,0.995,0.91737,0.41951,0.65633,0.19958,0.8079,0,0.000132193,0.000132193,0.000132193
95,1128.27,0.32543,0.4699,0.18669,0.81319,0,0.99858,1,0.995,0.92031,0.99858,1,0.995,0.9039,0.42474,0.66247,0.20015,0.80588,0,0.00011569,0.00011569,0.00011569
96,1143.6,0.33506,0.47724,0.18714,0.823,0,0.99855,1,0.995,0.91913,0.99855,1,0.995,0.90686,0.42095,0.68592,0.19177,0.80792,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1154.43,0.32586,0.45856,0.18579,0.81418,0,0.9984,1,0.995,0.9214,0.9984,1,0.995,0.91283,0.41926,0.68846,0.18714,0.8066,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1165.39,0.32975,0.45117,0.18824,0.81705,0,0.99849,1,0.995,0.92577,0.99849,1,0.995,0.91195,0.41152,0.68125,0.18407,0.79972,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1175.72,0.32136,0.46845,0.18104,0.81197,0,0.99854,1,0.995,0.9242,0.99854,1,0.995,0.91696,0.40827,0.67884,0.17921,0.79929,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1187,0.32028,0.45449,0.17981,0.81188,0,0.99853,1,0.995,0.9263,0.99853,1,0.995,0.91574,0.40687,0.67524,0.1789,0.7991,0,3.31733e-05,3.31733e-05,3.31733e-05
