epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
13,182.283,0.55064,0.67155,0.47124,0.90041,0,0.97495,0.98594,0.98994,0.87544,0.97495,0.98594,0.99055,0.8523,0.50797,0.67286,0.4057,0.81302,0,0.00146896,0.00146896,0.00146896
14,194.397,0.53748,0.68716,0.44072,0.88725,0,0.98044,0.96296,0.98981,0.8815,0.97559,0.95833,0.98245,0.87113,0.47093,0.73339,0.37979,0.80547,0,0.00145246,0.00145246,0.00145246
15,205.654,0.5432,0.6899,0.43536,0.88538,0,0.98178,0.97851,0.99029,0.87452,0.98648,0.98314,0.99379,0.8584,0.51542,0.67333,0.3655,0.81641,0,0.00143595,0.00143595,0.00143595
16,217.394,0.51212,0.67588,0.40923,0.87746,0,0.98664,0.99074,0.99401,0.88963,0.98664,0.99074,0.99401,0.87963,0.46844,0.65809,0.33466,0.80608,0,0.00141945,0.00141945,0.00141945
17,228.467,0.51381,0.66557,0.41241,0.88188,0,0.98755,0.98611,0.99094,0.87016,0.98435,0.98148,0.99081,0.8773,0.51305,0.65515,0.33261,0.82013,0,0.00140295,0.00140295,0.00140295
18,239.93,0.50032,0.6317,0.38967,0.87968,0,0.97848,0.96759,0.9836,0.88958,0.97848,0.96759,0.9836,0.87471,0.47403,0.67548,0.36235,0.8199,0,0.00138644,0.00138644,0.00138644
19,251.553,0.51026,0.6315,0.42104,0.86997,0,0.98835,0.98611,0.99357,0.89112,0.98835,0.98611,0.99357,0.8765,0.46043,0.65859,0.31407,0.80587,0,0.00136994,0.00136994,0.00136994
20,263.479,0.51487,0.6616,0.3903,0.88918,0,0.998,0.98145,0.99433,0.87758,0.98773,0.99537,0.99482,0.88669,0.47322,0.64454,0.32006,0.8145,0,0.00135344,0.00135344,0.00135344
21,276.528,0.49987,0.65296,0.37973,0.87524,0,0.99714,0.96759,0.99263,0.876,0.99714,0.96759,0.99249,0.87458,0.46052,0.67442,0.36437,0.81851,0,0.00133693,0.00133693,0.00133693
22,287.37,0.51464,0.65222,0.38487,0.88099,0,0.98722,0.98611,0.99208,0.88118,0.98722,0.98611,0.99208,0.87482,0.51341,0.67801,0.32889,0.81741,0,0.00132043,0.00132043,0.00132043
23,300.124,0.52308,0.64175,0.38121,0.87244,0,0.98855,0.98422,0.99371,0.8974,0.98855,0.98422,0.99371,0.89004,0.45738,0.64291,0.30343,0.80644,0,0.00130393,0.00130393,0.00130393
24,311.433,0.49756,0.66154,0.36815,0.87239,0,0.98755,0.99074,0.9937,0.88685,0.99217,0.99537,0.99463,0.87939,0.46129,0.66782,0.28983,0.80038,0,0.00128742,0.00128742,0.00128742
25,323.733,0.4937,0.63025,0.36078,0.87336,0,0.98842,0.99537,0.99458,0.90975,0.98842,0.99537,0.99458,0.89772,0.42665,0.63184,0.28737,0.79583,0,0.00127092,0.00127092,0.00127092
26,338.038,0.50731,0.6718,0.3608,0.88129,0,0.99163,0.98611,0.99436,0.89661,0.99163,0.98611,0.99436,0.88255,0.46764,0.61266,0.3135,0.80522,0,0.00125442,0.00125442,0.00125442
27,351.117,0.48036,0.62903,0.35158,0.87211,0,0.98423,0.98148,0.98918,0.9035,0.98893,0.98611,0.99355,0.89783,0.4471,0.68061,0.29226,0.80691,0,0.00123791,0.00123791,0.00123791
28,362.483,0.47824,0.62678,0.33907,0.8685,0,0.98806,0.98869,0.99185,0.89092,0.98806,0.98869,0.99185,0.88272,0.45789,0.70433,0.29204,0.8096,0,0.00122141,0.00122141,0.00122141
29,375.758,0.47212,0.63038,0.33075,0.86359,0,0.98763,0.98611,0.98877,0.8946,0.99229,0.99074,0.99384,0.8829,0.48054,0.66932,0.29887,0.81451,0,0.00120491,0.00120491,0.00120491
30,387.382,0.47999,0.62452,0.33447,0.87188,0,0.98858,0.99074,0.99368,0.89584,0.98858,0.99074,0.99102,0.87496,0.43808,0.65326,0.27783,0.81044,0,0.0011884,0.0011884,0.0011884
31,398.595,0.47376,0.60352,0.33407,0.87013,0,0.97458,0.944,0.98694,0.88457,0.97458,0.944,0.98657,0.87553,0.44023,0.69708,0.35438,0.80557,0,0.0011719,0.0011719,0.0011719
32,411.08,0.49399,0.65179,0.37377,0.87481,0,0.9346,0.93981,0.96635,0.85775,0.9346,0.93981,0.96635,0.84424,0.51134,0.66805,0.3467,0.83524,0,0.0011554,0.0011554,0.0011554
33,422.034,0.49669,0.61764,0.34095,0.8736,0,0.98439,0.98096,0.98425,0.89092,0.98439,0.98096,0.98425,0.87906,0.44656,0.63006,0.30381,0.81318,0,0.00113889,0.00113889,0.00113889
34,435.325,0.49126,0.63938,0.33964,0.87763,0,0.98318,0.99361,0.99426,0.90104,0.98774,0.99824,0.99486,0.88714,0.46817,0.62432,0.28655,0.80781,0,0.00112239,0.00112239,0.00112239
35,448.82,0.47563,0.60484,0.32494,0.8694,0,0.99296,0.98148,0.99052,0.90912,0.994,0.985,0.99225,0.88951,0.43603,0.68203,0.27037,0.80768,0,0.00110589,0.00110589,0.00110589
36,458.95,0.4694,0.59417,0.31832,0.86407,0,0.99295,0.98148,0.99,0.90309,0.99295,0.98148,0.99004,0.89762,0.45845,0.65481,0.27566,0.80375,0,0.00108938,0.00108938,0.00108938
37,471.127,0.46402,0.61652,0.31421,0.86011,0,0.98732,0.98611,0.99257,0.91521,0.98732,0.98611,0.99257,0.90401,0.41917,0.62762,0.26259,0.79371,0,0.00107288,0.00107288,0.00107288
38,482.118,0.45667,0.58522,0.31535,0.863,0,0.99155,0.98611,0.99131,0.9072,0.9909,0.98611,0.99177,0.89478,0.45017,0.66021,0.27308,0.80171,0,0.00105638,0.00105638,0.00105638
39,494.214,0.47152,0.60671,0.32057,0.87521,0,0.98876,0.97685,0.98975,0.89739,0.98876,0.97685,0.99336,0.89346,0.45562,0.65954,0.2729,0.8089,0,0.00103987,0.00103987,0.00103987
40,507.813,0.46845,0.60271,0.315,0.86707,0,0.98591,0.98148,0.98699,0.89005,0.98591,0.98148,0.98416,0.89184,0.45833,0.68165,0.27302,0.81964,0,0.00102337,0.00102337,0.00102337
41,520.432,0.47494,0.62794,0.3151,0.87415,0,0.98311,0.98983,0.9945,0.90807,0.98311,0.98983,0.9945,0.90453,0.45189,0.63733,0.26128,0.79469,0,0.00100687,0.00100687,0.00100687
42,531.566,0.46915,0.61418,0.31357,0.86494,0,0.99555,0.99537,0.995,0.91607,0.9909,0.99074,0.99422,0.90493,0.42755,0.63067,0.25741,0.78798,0,0.000990365,0.000990365,0.000990365
43,542.647,0.46614,0.6085,0.3095,0.8606,0,0.99275,0.99074,0.99444,0.91434,0.99275,0.99074,0.99444,0.90661,0.4172,0.61963,0.24498,0.78739,0,0.000973861,0.000973861,0.000973861
44,553.508,0.44507,0.58023,0.29682,0.86232,0,0.99288,0.98052,0.9932,0.90887,0.99169,0.98611,0.99435,0.88883,0.45384,0.6376,0.26744,0.79626,0,0.000957358,0.000957358,0.000957358
45,563.953,0.46738,0.59487,0.30624,0.85695,0,0.98705,0.99483,0.99425,0.91731,0.99268,0.98547,0.99391,0.9058,0.41397,0.63825,0.24356,0.80165,0,0.000940855,0.000940855,0.000940855
46,575.361,0.4659,0.59103,0.30436,0.87439,0,0.9923,0.99074,0.9944,0.91464,0.9923,0.99074,0.9944,0.89219,0.41481,0.643,0.25535,0.79454,0,0.000924352,0.000924352,0.000924352
47,589.121,0.44618,0.58752,0.30355,0.86356,0,0.989,0.99074,0.99042,0.90634,0.989,0.99074,0.99264,0.88673,0.43604,0.61607,0.25151,0.80439,0,0.000907848,0.000907848,0.000907848
48,602.073,0.45408,0.5847,0.29646,0.86582,0,0.99742,0.99537,0.995,0.90716,0.99276,0.99074,0.99412,0.8899,0.43492,0.64961,0.24706,0.79632,0,0.000891345,0.000891345,0.000891345
49,613.166,0.45947,0.60174,0.2933,0.86641,0,0.99174,0.99537,0.99491,0.91225,0.98711,0.99074,0.99412,0.90161,0.44298,0.62882,0.24724,0.80132,0,0.000874842,0.000874842,0.000874842
50,626.232,0.44775,0.57576,0.2931,0.85817,0,0.9922,0.99074,0.9904,0.911,0.98859,0.99074,0.99397,0.89829,0.44179,0.61892,0.25564,0.8054,0,0.000858338,0.000858338,0.000858338
51,637.892,0.43593,0.56705,0.29167,0.85853,0,0.99275,0.99532,0.99463,0.9068,0.99275,0.99532,0.99463,0.90299,0.44118,0.62365,0.24463,0.81035,0,0.000841835,0.000841835,0.000841835
52,651.097,0.4397,0.57042,0.28707,0.85459,0,0.99137,0.99074,0.99395,0.91677,0.99137,0.99074,0.99407,0.89861,0.43644,0.61143,0.24312,0.80261,0,0.000825332,0.000825332,0.000825332
53,663.23,0.45699,0.60373,0.30189,0.86099,0,0.99287,0.99074,0.99354,0.91486,0.99287,0.99074,0.99354,0.90338,0.42118,0.63047,0.24857,0.79515,0,0.000808828,0.000808828,0.000808828
54,674.668,0.45361,0.57624,0.29477,0.85322,0,0.99113,0.99488,0.99486,0.91948,0.99576,0.99951,0.995,0.90327,0.43221,0.62507,0.2388,0.79713,0,0.000792325,0.000792325,0.000792325
55,686.965,0.43296,0.57686,0.28395,0.85442,0,0.99563,0.99537,0.995,0.91961,0.99275,0.99537,0.99421,0.9091,0.42615,0.61235,0.22886,0.79604,0,0.000775822,0.000775822,0.000775822
56,697.939,0.47197,0.61545,0.29279,0.86669,0,0.99347,0.99041,0.99458,0.91436,0.99347,0.99041,0.99458,0.9065,0.43031,0.61485,0.23489,0.79722,0,0.000759318,0.000759318,0.000759318
57,709.606,0.44686,0.58599,0.28744,0.86395,0,0.99342,0.99074,0.99065,0.91294,0.99342,0.99074,0.99065,0.89906,0.42387,0.61419,0.2428,0.80575,0,0.000742815,0.000742815,0.000742815
58,720.877,0.43361,0.54946,0.27995,0.85989,0,0.99743,0.98611,0.99347,0.91112,0.99267,0.98148,0.98915,0.88781,0.42367,0.63319,0.24113,0.80687,0,0.000726312,0.000726312,0.000726312
59,734.605,0.43591,0.53218,0.28084,0.86462,0,0.99099,0.98148,0.99205,0.91465,0.99099,0.98148,0.99205,0.90238,0.42228,0.62822,0.23585,0.8076,0,0.000709809,0.000709809,0.000709809
60,745.97,0.42907,0.56875,0.27639,0.84762,0,0.99386,0.98148,0.99366,0.91494,0.99829,0.98977,0.99482,0.89966,0.40426,0.60471,0.2291,0.79089,0,0.000693305,0.000693305,0.000693305
61,757.013,0.42329,0.56551,0.27054,0.85317,0,0.99421,0.99074,0.99478,0.91433,0.99744,0.99537,0.995,0.89779,0.41261,0.6105,0.2289,0.79706,0,0.000676802,0.000676802,0.000676802
62,768.753,0.42174,0.53608,0.26517,0.8527,0,0.99267,0.99074,0.99398,0.92088,0.99267,0.99074,0.99398,0.91598,0.41722,0.60366,0.23103,0.79494,0,0.000660299,0.000660299,0.000660299
63,778.85,0.4264,0.56682,0.26751,0.86636,0,0.99326,0.99033,0.99458,0.92257,0.99326,0.99033,0.99458,0.90148,0.39835,0.62557,0.21212,0.79839,0,0.000643795,0.000643795,0.000643795
64,790.55,0.43866,0.55798,0.27532,0.85658,0,0.99302,0.99537,0.99444,0.91815,0.99302,0.99537,0.99444,0.89531,0.40752,0.61315,0.22444,0.79446,0,0.000627292,0.000627292,0.000627292
65,802.336,0.41488,0.56517,0.2657,0.8542,0,0.99635,0.99942,0.995,0.9132,0.99635,0.99942,0.995,0.90187,0.43574,0.62516,0.22367,0.79657,0,0.000610789,0.000610789,0.000610789
66,815.444,0.43339,0.57138,0.26778,0.85576,0,0.99741,0.98611,0.99486,0.91828,0.99741,0.98611,0.99486,0.90437,0.41713,0.6265,0.23077,0.80041,0,0.000594286,0.000594286,0.000594286
67,827.328,0.41694,0.54772,0.25984,0.85504,0,0.99808,0.99074,0.99482,0.91867,0.99808,0.99074,0.99482,0.90129,0.4052,0.63678,0.22464,0.79395,0,0.000577782,0.000577782,0.000577782
68,839.062,0.42058,0.55143,0.26226,0.85445,0,0.9975,0.99469,0.995,0.91023,0.9975,0.99469,0.995,0.89796,0.42581,0.62972,0.22411,0.80202,0,0.000561279,0.000561279,0.000561279
69,852.171,0.41714,0.55087,0.26087,0.86028,0,0.9979,0.99045,0.99482,0.92,0.9979,0.99045,0.99491,0.91242,0.41059,0.61544,0.22345,0.79349,0,0.000544776,0.000544776,0.000544776
70,862.883,0.41172,0.53594,0.25464,0.84901,0,0.99766,0.99074,0.99486,0.92422,0.99766,0.99074,0.99486,0.91003,0.40749,0.61214,0.2121,0.785,0,0.000528272,0.000528272,0.000528272
71,873.546,0.40478,0.53852,0.25174,0.84328,0,0.99661,0.99965,0.995,0.9236,0.99661,0.99965,0.995,0.90322,0.41838,0.62592,0.20978,0.79671,0,0.000511769,0.000511769,0.000511769
72,885.166,0.4144,0.56216,0.25659,0.85521,0,0.99281,0.99074,0.99417,0.91735,0.99281,0.99074,0.99417,0.90866,0.42603,0.62616,0.21819,0.79652,0,0.000495266,0.000495266,0.000495266
73,896.564,0.40738,0.53129,0.25682,0.85096,0,0.99818,0.99035,0.99457,0.91624,0.99734,0.99534,0.995,0.90025,0.41934,0.63844,0.20656,0.79703,0,0.000478762,0.000478762,0.000478762
74,909.305,0.39033,0.52747,0.24313,0.84519,0,0.99542,1,0.995,0.92018,0.99076,0.99537,0.99417,0.90924,0.40838,0.62123,0.20521,0.79478,0,0.000462259,0.000462259,0.000462259
75,919.746,0.38634,0.51278,0.24501,0.84588,0,0.9931,0.99537,0.99495,0.92215,0.9931,0.99537,0.99495,0.91373,0.42018,0.6335,0.20877,0.80231,0,0.000445756,0.000445756,0.000445756
76,930.447,0.40324,0.54244,0.24712,0.84721,0,0.99391,0.99074,0.99442,0.92357,0.99309,0.99537,0.99444,0.91204,0.41387,0.62559,0.20113,0.80284,0,0.000429253,0.000429253,0.000429253
77,941.821,0.39552,0.54308,0.24629,0.84475,0,0.99284,0.99525,0.99495,0.92079,0.99284,0.99525,0.99495,0.91671,0.4001,0.58985,0.21287,0.79022,0,0.000412749,0.000412749,0.000412749
78,954.202,0.40602,0.56203,0.25237,0.86404,0,0.99347,0.98529,0.99233,0.92155,0.99347,0.98529,0.99083,0.90649,0.40267,0.6184,0.2224,0.79976,0,0.000396246,0.000396246,0.000396246
79,967.323,0.39751,0.52895,0.24127,0.84644,0,0.9967,0.99935,0.995,0.92284,0.9967,0.99935,0.995,0.90385,0.40445,0.61383,0.21045,0.79238,0,0.000379743,0.000379743,0.000379743
80,977.132,0.37928,0.52027,0.23117,0.8465,0,0.99623,0.99934,0.995,0.92285,0.99159,0.99471,0.99449,0.90402,0.40305,0.60525,0.20402,0.7901,0,0.000363239,0.000363239,0.000363239
81,987.716,0.40146,0.52846,0.23972,0.84816,0,0.99819,0.99074,0.99495,0.92769,0.99346,0.98611,0.99417,0.91577,0.39525,0.59991,0.20523,0.79433,0,0.000346736,0.000346736,0.000346736
82,998.857,0.38472,0.52406,0.2371,0.8427,0,0.99825,0.99074,0.99473,0.92789,0.99353,0.98611,0.99092,0.91045,0.38396,0.61259,0.20492,0.79025,0,0.000330233,0.000330233,0.000330233
83,1011.55,0.38514,0.53542,0.23691,0.84813,0,0.99806,0.99074,0.99473,0.92629,0.99806,0.99074,0.99495,0.91715,0.38569,0.60878,0.1937,0.79385,0,0.000313729,0.000313729,0.000313729
84,1022.91,0.38147,0.50929,0.23463,0.84573,0,0.99817,0.99074,0.99495,0.92271,0.99817,0.99074,0.99495,0.91769,0.39292,0.61477,0.19562,0.79324,0,0.000297226,0.000297226,0.000297226
85,1033.5,0.38798,0.52146,0.24069,0.84952,0,0.99824,0.99074,0.99495,0.92988,0.99824,0.99074,0.99495,0.91367,0.38477,0.63413,0.1901,0.79095,0,0.000280723,0.000280723,0.000280723
86,1044.24,0.37011,0.51097,0.22797,0.84346,0,0.99719,0.99537,0.995,0.92565,0.99719,0.99537,0.995,0.92055,0.38305,0.60355,0.19026,0.78499,0,0.00026422,0.00026422,0.00026422
87,1055.5,0.38202,0.51209,0.22991,0.83694,0,0.99769,1,0.995,0.92947,0.99769,1,0.995,0.91864,0.39149,0.60346,0.19283,0.78462,0,0.000247716,0.000247716,0.000247716
88,1066.5,0.38073,0.53197,0.22852,0.84235,0,0.99838,0.99074,0.99495,0.92635,0.99669,0.99948,0.995,0.92003,0.38794,0.62093,0.18553,0.78689,0,0.000231213,0.000231213,0.000231213
89,1078.03,0.36756,0.48994,0.22057,0.84568,0,0.99794,0.99042,0.99491,0.92984,0.99794,0.99042,0.99491,0.91486,0.39065,0.62225,0.19029,0.78865,0,0.00021471,0.00021471,0.00021471
90,1089.8,0.37033,0.50295,0.22224,0.84124,0,0.99782,0.99038,0.99491,0.92944,0.99542,1,0.995,0.91991,0.3976,0.61515,0.19186,0.78917,0,0.000198206,0.000198206,0.000198206
91,1112.18,0.34687,0.48773,0.20923,0.82913,0,0.99532,0.99537,0.995,0.92684,0.99532,0.99537,0.995,0.91721,0.3942,0.6186,0.19897,0.78805,0,0.000181703,0.000181703,0.000181703
92,1124.94,0.34492,0.4717,0.20423,0.81698,0,0.99724,0.99051,0.99495,0.9284,0.99724,0.99051,0.99495,0.91905,0.38468,0.61146,0.19333,0.78592,0,0.0001652,0.0001652,0.0001652
93,1138.83,0.33692,0.47215,0.19656,0.81807,0,0.99776,0.99074,0.99491,0.92572,0.99776,0.99074,0.99491,0.90861,0.39504,0.61952,0.19364,0.79045,0,0.000148696,0.000148696,0.000148696
94,1150.45,0.33228,0.46563,0.19371,0.8136,0,0.99786,0.99074,0.99491,0.93007,0.99725,0.99506,0.995,0.91724,0.39101,0.61788,0.1897,0.79187,0,0.000132193,0.000132193,0.000132193
95,1163.56,0.33924,0.46305,0.19468,0.81279,0,0.99811,0.99537,0.995,0.92342,0.99341,0.99074,0.99458,0.91472,0.39212,0.62977,0.18906,0.78998,0,0.00011569,0.00011569,0.00011569
96,1176.5,0.335,0.47097,0.19327,0.82186,0,0.99793,0.99537,0.995,0.93038,0.99793,0.99537,0.995,0.92044,0.38968,0.61976,0.18374,0.78688,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1188.47,0.33117,0.44248,0.18965,0.81995,0,0.99822,0.99522,0.995,0.92454,0.99355,0.99059,0.99444,0.91463,0.38735,0.63512,0.18592,0.78721,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1198.79,0.32682,0.4521,0.18754,0.81145,0,0.99805,0.99526,0.995,0.92616,0.99296,0.98611,0.99414,0.91768,0.38946,0.63644,0.18364,0.78922,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1209.71,0.32334,0.45529,0.18662,0.81336,0,0.9979,0.99533,0.995,0.92847,0.99749,0.99074,0.99486,0.91753,0.38851,0.63819,0.18236,0.79019,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1221.29,0.30994,0.44773,0.17889,0.81817,0,0.99792,0.99537,0.995,0.92762,0.99743,0.99074,0.99486,0.91646,0.38552,0.63816,0.18122,0.78917,0,3.31733e-05,3.31733e-05,3.31733e-05
