epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,45.3941,0.69814,1.77293,2.29894,1.07087,0,0.99887,0.5,0.76487,0.64895,0.99887,0.5,0.73687,0.65521,0.71959,1.86489,2.34943,1.12816,0,0.00045009,0.00045009,0.00045009
2,70.1195,0.61725,0.84725,1.20171,0.96783,0,0.66761,0.62601,0.75089,0.5665,0.66761,0.62601,0.75089,0.66882,0.91959,1.19191,2.31156,1.33943,0,0.000907773,0.000907773,0.000907773
3,88.1955,0.62256,0.8527,1.08292,0.96277,0,0.93773,0.75,0.80362,0.64549,0.92018,0.74091,0.78978,0.63523,0.76267,1.49584,1.39798,1.16018,0,0.00135621,0.00135621,0.00135621
4,104.905,0.62826,0.79885,0.98942,0.9649,0,0.94495,0.88145,0.9578,0.76775,0.94495,0.88145,0.9578,0.8185,0.7885,0.95294,1.17396,1.15013,0,0.00161749,0.00161749,0.00161749
5,121.783,0.60733,0.78038,0.89046,0.95875,0,0.8371,0.90041,0.9402,0.75399,0.8354,0.89134,0.93705,0.78484,0.71628,0.89807,1.10907,1.10424,0,0.00160099,0.00160099,0.00160099
6,138.595,0.59691,0.77044,0.78724,0.95142,0,0.98501,0.97067,0.97952,0.84668,0.98501,0.97067,0.97952,0.87045,0.56867,0.81356,0.91764,1.02893,0,0.00158448,0.00158448,0.00158448
7,155.442,0.56993,0.75294,0.68785,0.94019,0,0.9681,0.95324,0.97919,0.83897,0.9681,0.95324,0.97952,0.85365,0.59391,0.88103,0.72232,1.04376,0,0.00156798,0.00156798,0.00156798
8,172.475,0.57251,0.7584,0.64421,0.93543,0,0.96832,0.94091,0.97731,0.84073,0.95741,0.93857,0.97144,0.8118,0.55976,1.27025,0.70991,1.00056,0,0.00155148,0.00155148,0.00155148
9,189.168,0.56493,0.75241,0.59137,0.94954,0,0.98164,0.97727,0.99117,0.84651,0.98164,0.97727,0.98909,0.87768,0.58463,0.82715,0.50432,1.02893,0,0.00153497,0.00153497,0.00153497
10,206.115,0.56399,0.74896,0.55435,0.93383,0,0.98699,0.98182,0.98889,0.83954,0.99162,0.98636,0.98969,0.87228,0.58008,0.78559,0.44677,1.01555,0,0.00151847,0.00151847,0.00151847
11,222.761,0.55644,0.72126,0.51689,0.92431,0,0.9776,0.99091,0.99326,0.83194,0.9776,0.99091,0.99326,0.86848,0.55488,0.73966,0.43143,0.99067,0,0.00150197,0.00150197,0.00150197
12,239.33,0.5431,0.7216,0.49678,0.92992,0,0.98794,0.98578,0.99128,0.85337,0.98794,0.98578,0.99117,0.88421,0.5556,0.7735,0.43258,0.9989,0,0.00148546,0.00148546,0.00148546
13,256.32,0.56983,0.75274,0.51031,0.94479,0,0.99202,0.99424,0.99491,0.86362,0.99202,0.99424,0.99491,0.88199,0.52219,0.70157,0.36479,0.98782,0,0.00146896,0.00146896,0.00146896
14,272.956,0.53193,0.68869,0.44909,0.91928,0,0.987,0.98088,0.993,0.85786,0.99164,0.98542,0.99401,0.8899,0.53188,0.72861,0.40804,0.98361,0,0.00145246,0.00145246,0.00145246
15,289.244,0.5517,0.80386,0.45853,0.92466,0,0.97807,0.96674,0.98335,0.86195,0.97807,0.96674,0.98342,0.8713,0.51101,0.75069,0.40524,0.9677,0,0.00143595,0.00143595,0.00143595
16,305.794,0.55666,0.72245,0.44922,0.92397,0,0.97579,0.97867,0.98798,0.84475,0.97579,0.97867,0.98798,0.88026,0.56356,0.74541,0.40142,1.01588,0,0.00141945,0.00141945,0.00141945
17,322.375,0.52428,0.72772,0.4296,0.9213,0,0.9846,0.97715,0.9895,0.84262,0.97997,0.97269,0.98643,0.88023,0.57051,0.75519,0.37802,1.00904,0,0.00140295,0.00140295,0.00140295
18,338.926,0.50802,0.70368,0.40014,0.91405,0,0.99354,0.98615,0.99392,0.87621,0.99354,0.98615,0.99392,0.89419,0.50298,0.70312,0.32555,0.96833,0,0.00138644,0.00138644,0.00138644
19,355.563,0.51685,0.68918,0.39445,0.91513,0,0.98795,0.97727,0.99356,0.86659,0.98795,0.97727,0.99356,0.88,0.51685,0.7071,0.33771,0.9704,0,0.00136994,0.00136994,0.00136994
20,371.888,0.52671,0.70665,0.38859,0.91877,0,0.9968,0.98127,0.99436,0.87515,0.9968,0.98127,0.9936,0.88666,0.51091,0.74388,0.34446,0.96406,0,0.00135344,0.00135344,0.00135344
21,388.491,0.50064,0.66604,0.37198,0.92183,0,0.98065,0.98182,0.98862,0.86833,0.98065,0.98182,0.98862,0.87412,0.5231,0.82787,0.3321,0.98015,0,0.00133693,0.00133693,0.00133693
22,404.923,0.49897,0.66057,0.35904,0.91432,0,0.97025,0.98074,0.9884,0.86575,0.97025,0.98074,0.9884,0.86069,0.49751,0.85339,0.32033,0.97745,0,0.00132043,0.00132043,0.00132043
23,421.511,0.50075,0.70109,0.35377,0.90676,0,0.99226,0.95599,0.98604,0.86322,0.99226,0.95599,0.98604,0.87503,0.50976,0.73289,0.38508,0.98863,0,0.00130393,0.00130393,0.00130393
24,437.683,0.48851,0.67144,0.34557,0.91703,0,0.98933,0.97516,0.9932,0.88824,0.99268,0.98182,0.9939,0.90181,0.49771,0.69948,0.32577,0.96446,0,0.00128742,0.00128742,0.00128742
25,454.258,0.53776,0.71518,0.39251,0.92393,0,0.99349,0.99416,0.99486,0.87889,0.99349,0.99416,0.99486,0.89685,0.51612,0.67471,0.31185,0.98329,0,0.00127092,0.00127092,0.00127092
26,470.681,0.47001,0.64616,0.32043,0.89473,0,0.99874,0.97166,0.9903,0.87349,0.99221,0.97727,0.99217,0.8873,0.48355,0.6963,0.31987,0.95329,0,0.00125442,0.00125442,0.00125442
27,487.108,0.48476,0.66662,0.33358,0.89852,0,0.9894,0.96818,0.98888,0.87093,0.9894,0.96818,0.99293,0.88312,0.49354,0.71443,0.36451,0.95467,0,0.00123791,0.00123791,0.00123791
28,503.522,0.47654,0.66723,0.32569,0.90772,0,0.98142,0.96667,0.98605,0.87158,0.98622,0.97114,0.99178,0.88138,0.53098,0.71859,0.40129,0.97529,0,0.00122141,0.00122141,0.00122141
29,519.975,0.48603,0.67945,0.33208,0.904,0,0.97774,0.97727,0.99039,0.88412,0.97774,0.97727,0.99039,0.89357,0.47247,0.70885,0.29334,0.95647,0,0.00120491,0.00120491,0.00120491
30,536.24,0.48986,0.67891,0.3284,0.9066,0,0.98771,0.98562,0.99441,0.87896,0.9923,0.99016,0.99482,0.89979,0.52208,0.70201,0.29273,0.96336,0,0.0011884,0.0011884,0.0011884
31,552.462,0.47665,0.62721,0.31676,0.89385,0,0.98366,0.98555,0.99088,0.88374,0.98366,0.98555,0.99088,0.89235,0.50087,0.734,0.28978,0.97219,0,0.0011719,0.0011719,0.0011719
32,568.635,0.46947,0.67014,0.30866,0.90234,0,0.96483,0.87727,0.94724,0.86624,0.96483,0.87727,0.95119,0.87093,0.49065,0.698,0.50492,0.96875,0,0.0011554,0.0011554,0.0011554
33,584.949,0.47548,0.66322,0.31364,0.89802,0,0.98556,0.98182,0.99254,0.89098,0.98556,0.98182,0.99254,0.90249,0.4767,0.70206,0.29049,0.95109,0,0.00113889,0.00113889,0.00113889
34,601.378,0.46574,0.65667,0.2962,0.89315,0,0.97543,0.95924,0.98975,0.8957,0.98239,0.96364,0.99186,0.90142,0.47633,0.7094,0.27841,0.94596,0,0.00112239,0.00112239,0.00112239
35,617.694,0.46842,0.65412,0.31489,0.90807,0,0.97769,0.98477,0.99281,0.89672,0.98221,0.98931,0.99321,0.89648,0.46214,0.75395,0.29974,0.9504,0,0.00110589,0.00110589,0.00110589
36,633.935,0.47053,0.64326,0.2983,0.89671,0,0.98424,0.96841,0.99007,0.89148,0.98887,0.97526,0.99051,0.89811,0.476,0.70667,0.29377,0.9515,0,0.00108938,0.00108938,0.00108938
37,650.166,0.44384,0.63632,0.28727,0.88765,0,0.98376,0.97273,0.98774,0.90255,0.98376,0.97273,0.9916,0.90445,0.45722,0.70098,0.25974,0.94822,0,0.00107288,0.00107288,0.00107288
38,666.465,0.46498,0.64715,0.30138,0.889,0,0.98213,0.98627,0.99423,0.88941,0.98213,0.98627,0.99423,0.90629,0.48463,0.70318,0.27254,0.96039,0,0.00105638,0.00105638,0.00105638
39,682.826,0.46638,0.64691,0.2942,0.89844,0,0.98251,0.96818,0.98915,0.89421,0.98722,0.97273,0.99122,0.90242,0.49012,0.73388,0.31785,0.95676,0,0.00103987,0.00103987,0.00103987
40,699.104,0.44596,0.61773,0.29155,0.88875,0,0.97702,0.97727,0.98138,0.88662,0.98159,0.98182,0.98637,0.89365,0.4892,0.69316,0.28007,0.95835,0,0.00102337,0.00102337,0.00102337
41,715.462,0.46091,0.6504,0.30831,0.88513,0,0.97895,0.98636,0.99222,0.88487,0.97435,0.98182,0.98999,0.89174,0.49718,0.74799,0.3064,0.97426,0,0.00100687,0.00100687,0.00100687
42,731.612,0.46756,0.64529,0.3016,0.88836,0,0.98789,0.98182,0.9929,0.89432,0.98789,0.98182,0.9929,0.89915,0.4795,0.73402,0.29158,0.95728,0,0.000990365,0.000990365,0.000990365
43,747.757,0.46288,0.65459,0.29539,0.891,0,0.99405,0.98623,0.99378,0.89795,0.99868,0.99078,0.9947,0.90384,0.46926,0.67474,0.2657,0.94656,0,0.000973861,0.000973861,0.000973861
44,764.312,0.44265,0.62865,0.28894,0.89014,0,0.98774,0.98636,0.99047,0.88466,0.98774,0.98636,0.99047,0.89012,0.47888,0.70319,0.26052,0.95463,0,0.000957358,0.000957358,0.000957358
45,780.561,0.456,0.64629,0.28565,0.88377,0,0.98286,0.99091,0.99427,0.90157,0.98286,0.99091,0.99427,0.90318,0.46821,0.7095,0.28541,0.95289,0,0.000940855,0.000940855,0.000940855
46,796.591,0.46085,0.639,0.28315,0.88772,0,0.98754,0.97727,0.99361,0.89309,0.98754,0.97727,0.99365,0.90137,0.47499,0.70145,0.25777,0.95295,0,0.000924352,0.000924352,0.000924352
47,812.662,0.45289,0.60562,0.27773,0.88943,0,0.9883,0.98636,0.99371,0.89352,0.9883,0.98636,0.99371,0.90623,0.4817,0.70675,0.27428,0.96828,0,0.000907848,0.000907848,0.000907848
48,828.79,0.43153,0.58784,0.26864,0.87887,0,0.98818,0.99091,0.99468,0.90537,0.98818,0.99091,0.99468,0.91767,0.45927,0.66933,0.24953,0.94734,0,0.000891345,0.000891345,0.000891345
49,844.95,0.44858,0.61196,0.27695,0.89232,0,0.99735,0.99091,0.99482,0.90183,0.99735,0.99091,0.99482,0.90861,0.4671,0.69174,0.25022,0.94762,0,0.000874842,0.000874842,0.000874842
50,861.013,0.44146,0.59887,0.27141,0.88812,0,0.99815,0.98636,0.99482,0.90371,0.99178,0.99879,0.99495,0.90396,0.45277,0.72846,0.25256,0.94891,0,0.000858338,0.000858338,0.000858338
51,877.258,0.43626,0.61787,0.27537,0.89021,0,0.99669,0.99998,0.995,0.90403,0.99669,0.99998,0.995,0.9063,0.49009,0.72476,0.25401,0.96443,0,0.000841835,0.000841835,0.000841835
52,893.483,0.43421,0.58536,0.27334,0.88419,0,0.99331,0.99091,0.99469,0.90471,0.99789,0.99545,0.995,0.91659,0.48622,0.71353,0.2594,0.9654,0,0.000825332,0.000825332,0.000825332
53,909.567,0.46377,0.64065,0.30841,0.89126,0,0.99267,0.98519,0.99345,0.91282,0.99732,0.98968,0.99466,0.91001,0.4576,0.7094,0.23936,0.94288,0,0.000808828,0.000808828,0.000808828
54,925.84,0.43257,0.61959,0.27777,0.87818,0,0.97812,0.98182,0.98774,0.8982,0.9827,0.98636,0.99201,0.90377,0.47649,0.72262,0.26002,0.95327,0,0.000792325,0.000792325,0.000792325
55,941.92,0.4316,0.61466,0.2714,0.88291,0,0.99555,0.98636,0.99408,0.90429,0.99555,0.98636,0.99408,0.90607,0.48135,0.7172,0.27061,0.95142,0,0.000775822,0.000775822,0.000775822
56,959.111,0.44164,0.62028,0.28018,0.88369,0,0.99845,0.98617,0.99473,0.90458,0.99845,0.98617,0.99473,0.90947,0.4642,0.70057,0.25726,0.94061,0,0.000759318,0.000759318,0.000759318
57,975.033,0.42644,0.61469,0.26181,0.8821,0,0.99645,0.99091,0.99478,0.90442,0.99645,0.99091,0.99478,0.90799,0.45625,0.69725,0.24752,0.94478,0,0.000742815,0.000742815,0.000742815
58,991.235,0.4229,0.58206,0.26296,0.87677,0,0.9878,0.98636,0.99227,0.89972,0.99238,0.99091,0.99486,0.90344,0.45951,0.7043,0.25122,0.94482,0,0.000726312,0.000726312,0.000726312
59,1007.45,0.40425,0.56835,0.25059,0.87193,0,0.989,0.99537,0.99253,0.89449,0.989,0.99537,0.99253,0.90072,0.47871,0.72005,0.25796,0.96405,0,0.000709809,0.000709809,0.000709809
60,1023.61,0.40853,0.56195,0.24784,0.87178,0,0.99667,0.99472,0.995,0.89159,0.99667,0.99472,0.995,0.90222,0.47314,0.70062,0.24189,0.94799,0,0.000693305,0.000693305,0.000693305
61,1039.67,0.41274,0.56719,0.25048,0.86567,0,0.99755,0.99091,0.9947,0.90886,0.99755,0.99091,0.9947,0.91653,0.45711,0.70406,0.2285,0.94324,0,0.000676802,0.000676802,0.000676802
62,1056.19,0.40405,0.57141,0.23781,0.86909,0,0.99327,0.98636,0.99312,0.90868,0.99722,0.99091,0.99478,0.91234,0.46231,0.71749,0.2361,0.9503,0,0.000660299,0.000660299,0.000660299
63,1072.26,0.41497,0.58964,0.24512,0.87034,0,0.9879,0.99545,0.99486,0.90869,0.9879,0.99545,0.99486,0.91014,0.44569,0.70508,0.23278,0.94974,0,0.000643795,0.000643795,0.000643795
64,1088.44,0.40859,0.58969,0.24502,0.86846,0,0.9976,0.99545,0.995,0.91886,0.99302,0.99091,0.99451,0.92101,0.45526,0.7049,0.22895,0.95755,0,0.000627292,0.000627292,0.000627292
65,1104.95,0.40473,0.58523,0.24974,0.87439,0,0.99666,0.98636,0.99486,0.89973,0.99666,0.98636,0.99486,0.91143,0.48456,0.69658,0.25495,0.94999,0,0.000610789,0.000610789,0.000610789
66,1121.35,0.39516,0.56562,0.23948,0.85994,0,0.99786,0.99545,0.995,0.90295,0.99786,0.99545,0.995,0.90553,0.46823,0.71175,0.22673,0.95311,0,0.000594286,0.000594286,0.000594286
67,1137.71,0.42094,0.59735,0.24957,0.86481,0,0.98727,0.99946,0.99482,0.91456,0.98727,0.99946,0.99482,0.92073,0.45753,0.72162,0.2181,0.95246,0,0.000577782,0.000577782,0.000577782
68,1154.08,0.40448,0.57578,0.23624,0.86662,0,0.99761,0.99026,0.99495,0.90506,0.99761,0.99026,0.99495,0.91703,0.45901,0.72463,0.22186,0.95116,0,0.000561279,0.000561279,0.000561279
69,1170.36,0.38472,0.54445,0.23076,0.86694,0,0.98849,0.99091,0.99407,0.90838,0.99303,0.99545,0.99482,0.91218,0.45771,0.70419,0.23058,0.95155,0,0.000544776,0.000544776,0.000544776
70,1186.73,0.38666,0.55015,0.23073,0.86225,0,0.98233,0.99414,0.99441,0.9075,0.98233,0.99414,0.99441,0.9127,0.43669,0.68253,0.23146,0.94273,0,0.000528272,0.000528272,0.000528272
71,1203.01,0.39221,0.56482,0.22791,0.86918,0,0.99809,0.98026,0.99358,0.90654,0.99809,0.98026,0.99427,0.91117,0.45085,0.70035,0.23532,0.94246,0,0.000511769,0.000511769,0.000511769
72,1219.34,0.40649,0.5838,0.24178,0.8665,0,0.9937,0.9859,0.99439,0.90315,0.9937,0.9859,0.99439,0.91311,0.45889,0.70046,0.22811,0.94572,0,0.000495266,0.000495266,0.000495266
73,1235.45,0.40346,0.58306,0.23682,0.8713,0,0.99278,0.99545,0.99486,0.90888,0.99278,0.99545,0.99486,0.91122,0.44023,0.69814,0.20889,0.94055,0,0.000478762,0.000478762,0.000478762
74,1251.83,0.39435,0.56202,0.22902,0.86705,0,0.99184,0.99957,0.99486,0.91225,0.99184,0.99957,0.99486,0.91547,0.44485,0.68743,0.21808,0.94466,0,0.000462259,0.000462259,0.000462259
75,1268.36,0.37724,0.54379,0.22783,0.84737,0,0.99281,0.99498,0.99482,0.90862,0.99281,0.99498,0.99486,0.91802,0.45717,0.68187,0.21857,0.94526,0,0.000445756,0.000445756,0.000445756
76,1284.88,0.38015,0.54422,0.22142,0.8555,0,0.99674,0.99545,0.995,0.91316,0.99674,0.99545,0.995,0.91887,0.45527,0.7048,0.20745,0.95139,0,0.000429253,0.000429253,0.000429253
77,1301.63,0.38745,0.55812,0.22085,0.86482,0,0.99311,0.99091,0.99473,0.91403,0.99311,0.99091,0.99473,0.92329,0.45473,0.7134,0.216,0.94851,0,0.000412749,0.000412749,0.000412749
78,1318.24,0.3816,0.55632,0.2255,0.86654,0,0.99769,0.99545,0.995,0.9198,0.99769,0.99545,0.995,0.92363,0.45043,0.70428,0.20741,0.95218,0,0.000396246,0.000396246,0.000396246
79,1334.53,0.38755,0.56075,0.22237,0.87033,0,0.99738,0.99974,0.995,0.92196,0.99738,0.99974,0.995,0.92371,0.46115,0.70127,0.20581,0.95373,0,0.000379743,0.000379743,0.000379743
80,1351.14,0.37563,0.55282,0.21589,0.85739,0,0.99688,0.99966,0.995,0.91776,0.99688,0.99966,0.995,0.91851,0.4538,0.71073,0.20734,0.9518,0,0.000363239,0.000363239,0.000363239
81,1367.66,0.36712,0.53324,0.21658,0.86147,0,0.98772,0.99091,0.9946,0.91895,0.98772,0.99091,0.9946,0.92243,0.44713,0.70271,0.21433,0.93977,0,0.000346736,0.000346736,0.000346736
82,1384.16,0.3787,0.53997,0.22103,0.8546,0,0.99771,0.98636,0.99478,0.91455,0.99771,0.98636,0.99452,0.92301,0.43772,0.70688,0.20248,0.94158,0,0.000330233,0.000330233,0.000330233
83,1400.58,0.38299,0.55368,0.22234,0.85181,0,0.98351,0.98636,0.9941,0.91754,0.98351,0.98636,0.9941,0.92088,0.42906,0.67992,0.20475,0.93426,0,0.000313729,0.000313729,0.000313729
84,1416.75,0.38957,0.58024,0.21785,0.8602,0,0.998,0.98636,0.99456,0.91794,0.998,0.98636,0.99482,0.92071,0.44884,0.69169,0.20055,0.95128,0,0.000297226,0.000297226,0.000297226
85,1433.16,0.35816,0.53393,0.20589,0.85703,0,0.99361,0.98922,0.99453,0.91726,0.99821,0.99377,0.995,0.9218,0.45603,0.68379,0.20481,0.95484,0,0.000280723,0.000280723,0.000280723
86,1449.59,0.38468,0.55764,0.22152,0.87093,0,0.99746,0.99545,0.995,0.91835,0.99746,0.99545,0.995,0.9219,0.44321,0.68732,0.20603,0.94993,0,0.00026422,0.00026422,0.00026422
87,1466.08,0.35355,0.51039,0.20662,0.85275,0,0.99777,0.99545,0.995,0.91607,0.99777,0.99545,0.995,0.92287,0.46108,0.68954,0.2119,0.95116,0,0.000247716,0.000247716,0.000247716
88,1482.8,0.36111,0.52009,0.20693,0.86001,0,0.99752,0.99545,0.995,0.91735,0.99752,0.99545,0.995,0.92116,0.44188,0.68622,0.19708,0.94683,0,0.000231213,0.000231213,0.000231213
89,1499.3,0.35621,0.55799,0.20503,0.85753,0,0.99318,0.99091,0.99486,0.92171,0.99318,0.99091,0.99486,0.92506,0.44023,0.69811,0.20267,0.94626,0,0.00021471,0.00021471,0.00021471
90,1515.82,0.36501,0.53586,0.21583,0.85748,0,0.99774,0.99545,0.995,0.92042,0.99774,0.99545,0.995,0.92564,0.44898,0.70693,0.20519,0.94614,0,0.000198206,0.000198206,0.000198206
91,1540.31,0.33623,0.4982,0.19556,0.83553,0,0.99806,0.99433,0.995,0.91061,0.99806,0.99433,0.995,0.91933,0.44051,0.72056,0.20274,0.94889,0,0.000181703,0.000181703,0.000181703
92,1558.71,0.32951,0.48435,0.19208,0.84471,0,0.99617,0.98182,0.99451,0.91146,0.99617,0.98182,0.99451,0.91589,0.43696,0.70791,0.20503,0.94124,0,0.0001652,0.0001652,0.0001652
93,1576.44,0.32154,0.4874,0.18133,0.83019,0,0.99791,0.99522,0.995,0.92189,0.99791,0.99522,0.995,0.92837,0.44488,0.69821,0.20557,0.9462,0,0.000148696,0.000148696,0.000148696
94,1592.87,0.31496,0.47129,0.17393,0.83534,0,0.9975,0.99091,0.99495,0.91666,0.9975,0.99091,0.99495,0.92525,0.44296,0.71742,0.19883,0.94839,0,0.000132193,0.000132193,0.000132193
95,1609.03,0.31034,0.47553,0.17556,0.83723,0,0.99796,0.99545,0.995,0.91911,0.99796,0.99545,0.995,0.9247,0.43968,0.72335,0.19284,0.94902,0,0.00011569,0.00011569,0.00011569
96,1625.09,0.32021,0.4724,0.17302,0.84246,0,0.99794,0.99545,0.995,0.91917,0.99794,0.99545,0.995,0.92771,0.44366,0.72157,0.1942,0.94876,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1640.99,0.30831,0.47734,0.17221,0.83684,0,0.99283,0.99545,0.99495,0.91918,0.99283,0.99545,0.99495,0.92527,0.44248,0.71342,0.19338,0.94721,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1657.04,0.31578,0.47693,0.17644,0.83317,0,0.99759,0.99545,0.995,0.92141,0.99759,0.99545,0.995,0.92646,0.43659,0.71623,0.18923,0.94475,0,6.61799e-05,6.61799e-05,6.61799e-05
